,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,太陽が照り出すと、あたりに陽気な雪解けの音が響きはじめた。,0.5886915326118469,0.48950088024139404,0.5886915326118469,0.48950088024139404,POSITIVE
1,本文,どこかの屋根から小さい地響きを立てて雪がすべり落ちる。,0.7831528782844543,0.5034619569778442,-0.7831528782844543,-0.5034619569778442,NEGATIVE
2,本文,いろいろな音いろで、雨だれがきこえはじめ、向いの活版屋の二階庇にせわしないしぶきがとんでいる。,0.5377402305603027,0.5259310603141785,0.0,0.0,NEUTRAL
3,本文,昼に間もない時刻の日光が、そちら側の家並を真正面に照らして、しぶきはまわりに小さな虹でも立てそうに輝きながらとび散っている。,1.027400016784668,0.626622200012207,1.027400016784668,0.626622200012207,POSITIVE
4,本文,夜のうちに降り積って、峯子たちが出勤する頃にはまだ省線のダイヤがふだん通りに動いていなかった今朝の雪も、陽がさしはじめると同時に、笑ってにげ出す子供のように、活溌に家々の棟から辷ったり、溶けたり、余り清潔とも云えないこの界隈の道ばたを流れ走ってせせらいだりしている。,0.9447856545448303,0.6376234889030457,0.9447856545448303,0.6376234889030457,POSITIVE
5,本文,粗末なこの貸事務所の鱗形のスレート屋根の上でも、盛んに雪は解けているのだろう。,0.4313325881958008,0.44512903690338135,0.0,0.0,NEUTRAL
6,本文,しかし、とき子のいる窓の側には、夜来の厚みが減ったとも思えない雪の半分ほどまで二階の影をくっきり落して、隣家の下屋根が迫っていた。,1.5777482986450195,0.7972911596298218,0.0,0.0,NEUTRAL
7,本文,雪の上の陰翳は、濃く匂うような藍紫の色である。,1.1927608251571655,0.7054140567779541,0.0,0.0,NEUTRAL
8,本文,新鮮に凍ってチカチカ燦く雪の肌と、その上に落ちている藍色の影とは峯子に、遠い曠野を被う雪の森厳な起伏と、這う明暗とを想わせた。,1.2357916831970215,0.7082876563072205,1.2357916831970215,0.7082876563072205,POSITIVE
9,本文,峯子の婚約者の塚本正二は出征していて、もう三月ほど前のたよりに、その土地に降った初雪のしらせがあった。,1.032025694847107,0.594851016998291,1.032025694847107,0.594851016998291,POSITIVE
10,本文,科学を専門にしている正二らしく、雪の結晶は東京から数百里を隔ったこの山嶽の間でも、やっぱり同じ形に美しいね、とかいていた。,1.109035849571228,0.571123480796814,1.109035849571228,0.571123480796814,POSITIVE
