type,text
本文,お奈良さまと云っても奈良の大仏さまのことではない。
本文,奈良という漢字を当てるのがそもそもよろしくないのであるが、こればかりは奈良の字を当てたいという当人の悲願であるから、その悲願まで無視するのは情において忍びがたいのである。
本文,お奈良さまはさる寺の住職であるが、どういうわけか生れつきオナラが多かった。
本文,別に胃腸が人と変っているわけではないらしく到って壮健でまるまるとふとってござるが、生れた時から絶えずオナラをしたそうで、眠っている時でもオナラは眠らない。
本文,目をさましている時ほどしょッちゅうというわけではないが、大きなイビキと大きなオナラを同時に発するというのはあまり凡人に見かけられないフルマイだと云われている。
本文,彼の言明によると、十分間オナラを沈黙せしめる作業よりも、一分間に一ツずつ一時間オナラを連発せしめる作業の方が楽だということである。
本文,坊さんは職業としてお経をよむ。
本文,ところがこの読経というものは極楽との通話であるから魂が天界を漂うせいかオナラの滑りがよくなってどこに当るということもなくスラスラとつらなりでるオモムキがある。
本文,例月例年の命日の読経などはさしつかえないが、葬式やお通夜の場合は泣きの涙でいる人も多いのだから大音を発しすぎてはグアイがわるいようであるが、オナラの戸締りに力をこめてお経を読むわけにいかないので、自然あきらめるようになった。
本文,ちかごろでは心境も円熟したから、泣きの涙の人々を慰めてあげるような意味において心おきなくオナラをたれることができるようになった。
本文,さすがに若年未熟のころは檀家の門をくぐる時にも胸騒がしく、人々が彼のことをオナラサマと陰で云ってるものだから、仕方なしに檀家の玄関に立った時に自分の方から「ハイ、今日は。
本文,オナラサマでございます」と名乗りをあげて乗りこむような苦心をした。
本文,さすがに憮然として人知れずわが身の定めに暗涙をのんだような静夜もあって、せめてその文字だけはお奈良さまをあてたいと身を切られるような切なさで祈りを重ねた年月もあった。
本文,こういう彼のことで、いろいろと特別のモノイリがかさむ。
本文,というのは、檀家全部が彼のお奈良を快く認めてくれたわけではないから、告別式やお通夜に大音の発生を心痛せられるような檀家もあって、そのような時には導師たる自分の後に必要以上に多人数の従僧を何列かに侍らせてトーチカをつくって防音する。
本文,彼の宗旨は幸いに木魚カネその他楽器を多く用いて読経するから多人数の読経の場合は楽の音とコーラスによって完全な防音を行うことができる。
本文,この必要以上の坊主の入費は彼自身がもたなければならない。
本文,また、告別式とちがってお通夜の読経は多人数で乗りこむわけにいかないし、楽器も木魚ぐらいしか用いられず、ナマのホトケも泣きの涙の人々も彼に寄り添うように接近しているのだから、防音の手段は望みがたい。
本文,したがって、よほど好意的な檀家以外は代理でお通夜しなければならないから、この場合にはミイリがへる。
本文,モノイリがかさんでミイリがへるのだから心境円熟にいたるまでには長の悲しい年月があったわけだ。
本文,春山唐七家の老母は甚だ彼に好意的であった。
本文,この隠居の亡くなった主人の命日の日、読経がすんで食事をいただいたあとで、隠居の病室へよばれた。
本文,隠居は七年ごし中風でねていたのである。
本文,彼が隠居の枕元へ坐ると、
本文,「…………」
本文,隠居が何か云った。
本文,この隠居は顔も半分ひきつッていて、その言葉がよく聞きとれない。
本文,彼が耳を顔へ近づけてきき直すと、
本文,「私ももう長いことはございませんのでね。
本文,近々お奈良さまにお経もオナラもあげていただくようになりますよ」
本文,隠居はこう云ったのである。
本文,枕元の一方に坐していた春山唐七にはそれを聞きわけることができたが、彼は隠居の言葉には馴れていなかったから、またしても聞きのがしてしまった。
本文,それで、
本文,「ハイ。
本文,御隠居さま。
本文,まことにすみません。
本文,もう一度きかせて下さい」
本文,と云った。
本文,そこで隠居は大きな声でハッキリ云うための用意として胸に手を合わせて肩で息をして力をノドにこめようとした時に、お奈良さまはその方面に全力集中して聞き耳たてたばかりに例の戸締りが完全に開放されたらしく、実に実に大きなオナラをたれた。
本文,よほど戸締りが開放されきったらしく、風足は延びに延びて港の霧笛のように長く鳴った。
本文,すると隠居は胸に合わせた手をモジャ／＼とすりうごかして胸をこするようにした。
本文,そして口をむすんでポッカリ目玉をあいたが、その次には目玉を閉じて口の方をあいたのである。
本文,それが最期であった。
本文,隠居は息をひきとったのである。
本文,「御隠居さま。
本文,御隠居さま。
本文,もし、御隠居さま」
本文,連呼して隠居の返事をうながしていたお奈良さまは、ようやく異常に気がついた。
本文,脈をとってみると、ない。
本文,「ヤ……」
本文,彼は蒼ざめて思わず膝をたてたが、やがて腰を落して、顔色を失って沈みこんだ。
本文,声もでなかった。
本文,その一瞬に、彼は思ったのだ。
本文,自分が隠居を殺した、と。
本文,すくなくとも自分のオナラが隠居の死期を早めたと感じたのである。
本文,ところが彼と向いあって、彼に代ってジイッと隠居の脈をしらべていた唐七は、その死を確認して静かに手を放し、手を合わせてホトケに一礼し、さて彼に向って、
本文,「ヤ、ありがたいオナラによって隠居は大往生をとげました。
本文,大往生、大成仏。
本文,このように美しい臨終は見たことも聞いたこともない。
本文,これもみんなお奈良さまのオナラのおかげだ。
本文,ありがとうございました」
本文,とマゴコロを顔にあらわしてニコニコと礼を云ったのである。
本文,こういうわけでお奈良さまは意外にも面目をほどこし、お通夜や葬儀の席では口から口へその徳が語り伝えられて一発ごとにオナラが人々に歎賞されるような思いがけなく晴れがましい数日をすごすことができた。
本文,ところが唐七の妻女ソメ子だけが甚しく不キゲンであった。
本文,彼女はＰＴＡの副会長もしているし、お金にこまる身分ではないが茶道の教室をひらいて近所の娘たちに教えており、大そう礼儀をやかましく云う人である。
本文,かねて唐七が粗野なところがあるために見かねるような気持があったところへ、このたびオナラ成仏の功徳をたたえてみだりにハシャギすぎたフゼイがあるので堪りかねてしまった。
本文,隠居の葬式を境にして夫婦不仲になり、はげしい論戦が交されるにいたり、娘たちもソメ子について、唐七の旗色はわるかった。
本文,ために葬式が終ると春山家のお奈良さまに対する扱いは打って変って悪くなり、唐七は距てられてか姿を見せることが少くなった。
本文,そのあげくソメ子はお奈良さまにこう申し渡したのである。
本文,「このたびの葬式では晴れがましくオナラを打ちあげて賑わして下さいまして、めでたく祝っていただきましたが、私はどういうものかお通夜や告別式はシミジミとした気分が好きなタチでしてね。
本文,初七日以後は私の流儀でシミジミとホトケをしのばせていただくことにいたしますから、読経の席ではオナラをつつしんで下さいませ。
本文,さもなければ他の坊さんに代っていただきますから」
本文,手きびしくトドメをさした。
本文,しかし、言葉のトドメは彼の心臓を刺したけれども、例の戸締りにトドメのカンヌキをさすわけにいかなかった。
本文,そこで身にあまる歎賞の嵐のあとで、はからざる悲境に立つことになり、これが彼の命とりのガンとなった。
本文,★
本文,お奈良さまの末ッ子に花子という中学校二年生があった。
本文,ところが春山唐七の長女を糸子と云って、花子とは同級生である。
本文,春山糸子は理論と弁論に長じ、討論会の花形として小学時代から高名があった。
