type,text
本文,オツネはメクラのアンマだ。
本文,チビで不美人だが朗らかな気質でお喋り好きでアンマの腕も確かだから旅館なぞもヒイキにしてくれる。
本文,その日は朝のうちから予約があってかねてこれもオトクイの乃田家から夜の九時ごろ来るようにと話があった。
本文,乃田家へよばれるのは奥さまの御用の時とお客さまの御用の時があって、お客さまは大川さんの場合が多い。
本文,この日も大川さん。
本文,オツネが九時十五分ごろ行ったときには食事の終るところで、九時半ごろからもみはじめた。
本文,食事は本邸だが大川さんの寝るのは別館で本館にくらべればよほど小ヂンマリした洋館であった。
本文,乃田といえば昔は大金持だったそうで本邸なぞはどんな旅館も及ばないぐらい豪奢なものだそうだ。
本文,茶室と能舞台なぞ国宝級のものを買いとって運ばせたもので、五千坪ほどの庭園もあった。
本文,熱海で今もこれほどの邸宅を旅館にもせず持ちこたえていられたというのは莫大な土地や山林を所有していたからで、少しずつそれを売って非常にゼイタクな生活をしていた。
本文,そういう用で時々見えるのが大川と今井という二人の人。
本文,たいがい二人一しょに来ることが多いようだ。
本文,二人はここの旦那の生前に秘書をしていたそうで、この日は大川さん一人のようであった。
本文,オツネが別館へもみに行くとき、
本文,「あとで奥さまもお願いなさるそうですからすみ次第来て下さい」
本文,と女中さんから話があった。
本文,これもいつもの習慣だ。
本文,今井さんはまだ若いからアンマをとらなかった。
本文,大川さんは少量の酒で気持よく酔う人だった。
本文,しかし寝る前に催眠薬をのむので四五十分もむうちに大イビキで眠りこんでしまう。
本文,この日もそうだった。
本文,この人は変った人で、
本文,「お前のようなまずい顔のメクラでも酔ってアンマをとるうちにはとかく変な心も起きやすいものだから、その壁にかかった鬼女の面をかぶってもんでもらうことにしよう」
本文,こういう妙な習慣になっていた。
本文,小心で用心深い人なのだろう。
本文,そのくせアンマは強くて、もっときつく、もっと力いっぱいと催促されるので、こういう人をもむと何人前も疲れるからアンマには苦手の客だ。
本文,オツネは大川がねこんだのにホッと一安心、鬼女の能面を外して卓上へおいて部屋をでた。
本文,オツネはメクラながらもカンのよいのが自慢だから、行きつけの家や旅館に行ったときには女中たちに案内されるのが何よりキライだ。
本文,「私はカンがいいのよ。
本文,一人で大丈夫」
本文,どこへ行ってもこう云わないと気がすまない。
本文,もちろんどこの女中もそれがキマリになっているから案内に立とうとする者もいなくなっていた。
本文,乃田家でもそうだ。
本文,壁に手さぐりで進むから跫音もなく唐紙をあける。
本文,すると奥の部屋から奥さんの声で、
本文,「オツネサンかい」
本文,「そうです」
本文,「ちょっとそこで待っててね」
本文,「ハイ」
本文,誰か人がいるらしい。
本文,奥さんはあまり人にきこえないように声を低くしかし力をこめ、
本文,「あなたのあつかましさにはもう我慢できなくなりました。
本文,今までに一千万円はゆすっているのですよ。
本文,私ももう六十七にもなりましたから名誉ぐらいどうなってもかまいません。
本文,もう絶対にお金はあげませんから私の秘密をふれまわったがいいでしょう。
本文,第一、窓の外から夜中に戸を叩いてゆするなぞとは何事ですか。
本文,さっさと行きなさい」
本文,「あとで後悔しますよ」
本文,窓の外でふくみ笑いしてこう捨てゼリフを云う男の声がきこえた。
本文,奥さんが窓の戸をしめたので男は立ち去ったらしい。
本文,――大川さんではないようだ、とオツネは思った。
本文,彼は熟睡しているし、男の声は低くてよくも聞きとれないぐらいだったが、大川の声とは違っていたようだ。
本文,来客は一人の様子であったが、この邸内にいる他の男と云えば、それは息子の浩之介か庭番の爺やだけだ。
本文,浩之介は南方の戦場から足に負傷して戻ってきてビッコであった。
本文,この二人にはオツネはほとんどナジミがなかった。
本文,奥さんはオツネを奥の部屋へよびいれて、
本文,「とんだところを聞かれましたね。
本文,このことはくれぐれも人に話してはいけませんよ」
本文,「ハイ。
本文,決して云いません」
本文,「大川さんはおやすみですか」
本文,「ハイ。
本文,高イビキでおやすみでした」
本文,「そう」
本文,それからオツネは奥さんをもんで出たのは十一時半ごろであった。
本文,いつもならその時刻だとまた行きつけの旅館へ顔を出してみるところだが、この日は大川をもんで疲れたので師匠の家へ戻って、
本文,「今夜の乃田さんは鬼女の面の旦那だからとても疲れたんです。
本文,やすませて下さい」
本文,客の席ではさすがにこんな話まではしないのだが、師匠の家ではずいぶんひどい話もうちあけて茶のみ話にしあっている。
本文,そこでこう云って休ませてもらい、疲れた晩の例によって五勺ほどの酒をのみ、
本文,「乃田の奥さんは誰かにゆすられているんだよ。
本文,もう一千万円もゆすられたらしいよ。
本文,鬼女の面の旦那じゃないけどね」
本文,と今しがた人に云ってくれるなと頼まれたばかりのことまでお喋りしてしまった。
本文,そして五勺の酒によい気持になってグッスリねたから、オツネはその晩の火事を知らなかった。
本文,＊
本文,火事のあったのは乃田家の別館であった。
本文,山の手の水利の悪いところだし広い庭の中でホースがとどいて水がでるまでにもずいぶん手間どってしまった。
本文,それで別館一棟だけがキレイに焼け落ちてしまったが、焼けた中に一人の男の死体が発見された。
本文,二部屋にフトンがしかれていて死体の方は一ツである。
本文,死体の部屋が火元らしく、この部屋の二ツのドアには鍵がかかっていたことが焼跡の調査の結果確定した。
本文,廊下に面したドアには内側から、隣りの部屋に通じるドアには外側から。
本文,そしてその隣室にもフトンがしかれていたのである。
本文,死体は大川であった。
本文,密室の死体であるから煙草の火の不始末か自殺かと一応結論がでかかっていたのであったが、たまたまオツネのアンマ宿の向いに新聞記者が住まっていた。
本文,そしてこの記者が現場の取材から戻ったとたんに女のアンマと近所の人の立話をきいてしまったのである。
本文,「あのウチにはオツネサンがゆうべもみに行ったんですよ。
本文,その人が妙な人でね、オツネサンのような年増の不美人でも酔っぱらってアンマをとると乙な気持になって困ることもあるからと顔に鬼女の面をつけさせてアンマをとる例なんですッてね。
本文,ところがまたオツネサンはあすこの奥さんがゆすられてるのを聞いたんですッて。
本文,今までに一千万もゆすられてるからもうイヤです。
本文,秘密を方々で云いふらしなさいッてね。
本文,すると男がいまに後悔しますよと怖しい声で云ってたそうですよ」
本文,この記者は東京のさる新聞の支社員だ。
本文,今しも現場から戻ってきて本社へ平凡な過失死らしいと電話したばかりである。
本文,殺人なら大記事になる。
本文,温泉町ではこうした記事が大いに話題になるから、その方面に敏腕なのがそろっているものだ。
本文,近いころ関東の農家で似たような八人殺しがあって全国的な話題となったばかりであるから、これこそ特ダネとよろこんだ。
本文,「そのオツネサンは今どこにいますか」
本文,「まだグーグーねてますよ」
本文,「もう十時をまわったじゃないか」
本文,「アンマはそれぐらい寝ても毎日毎日疲れきってる商売よ」
本文,そこで、記者はオツネに面会を申しこんで叩き起してもらった。
本文,そんな大事件が起ったと知るとオツネは顔の色を失ってしまった。
本文,「そんなこと新聞に書かれちゃ大変だよ。
本文,まさかそんなことが起るとは知らないからウカツに喋っちゃッたけどさ。
本文,もう何を訊かれても答えないわよ」
本文,「答えてくれなきゃ尾ヒレをつけて書くだけさ。
本文,君が悪事をしたわけじゃアあるまいし、むしろ君は一躍有名になって日本中に名を知られるぜ。
本文,君を悪く云うどころか、すごい名探偵だなぞと人々がもてはやしてくれるぜ」
本文,「どうしても書くつもり」
本文,「それがぼくの商売だもの、これが書かずにいられるものかい」
本文,「それじゃア仕方がないわね」
本文,とオツネは昨夜聞いたこと経験したことを辻記者に語ったが、なにぶんにも目の見えない人間の話であるからカンジンなところが一本釘がぬけてるようなアンバイだ。
本文,「大川という人、君にゆすりらしい話をしたことがあったかい」
本文,「まさか自分はゆすりですッて云う人ないと思うわよ」
本文,「すると君は大川が眠ると部屋をでたんだね。
本文,そのとき鍵をかけずにでたわけだろう」
本文,「あたりまえさ」
本文,「大川の隣の部屋には誰が泊っていた？」
本文,「誰も泊ってる様子はなかったけどね」
本文,「ところが隣室と同じようにフトンがしいてあったらしいのだがね」
本文,「それじゃア今井さんかな。
本文,大川さんと今井さんはお揃いで東京から来て泊ることが多いんだがね。
本文,私はしかしゆすりの男が今井さんだったと云うつもりはないんだよ」
本文,「大川は君に鬼女の面をつけさせてアンマをとるぐらいだから時々みだらな素振りを見せたかい」
本文,「それぐらい用心深い人だから、そんなことしたことないにきまってるよ。
本文,そんなことまで尾ヒレをつけられちゃアこまるじゃないか。
本文,注意しておくれ」
本文,「ヤ、すまん。
本文,君に変な素振りをするようじゃア乃田の奥さんと何かがあっても不思議じゃないと思ったからだよ。
本文,つまり隣室のフトンが奥さん用かという意味さ」
本文,「バカバカしい」
本文,辻はその他多くのことを聞きだしたが、アンマの観察だから確実と見てよいものは少かった。
本文,やや確実なのは次のことだ。
本文,オツネは九時半ごろから十時半ごろまで大川をもんだ。
本文,大川は酒と催眠薬をのんだと語っておりアンマの途中に大イビキで眠った。
本文,オツネはフトンを直してやり面を卓上において鍵をかけずに部屋をでたが、煙草の吸ガラがどうなっていたかは分らない。
本文,大川はアンマの最中煙草に火をつけたことは確かだがそれが何かに燃えうつった気配は感じられなかった。
本文,（オツネは鼻の感覚が敏感だと自称している）大川の部屋をでるとオツネは本邸の奥さんの部屋へ行った。
本文,そのとき奥さんが窓の外の男にゆすりを拒絶していたが、相手の男は誰か分らない。
本文,十一時半ごろオツネは退去したが、火事が発見されたのは一時四十七分である。
本文,消火後の調査では大川の部屋のドアの鍵が全部かけられていた。
本文,大川は窒息後に焼死したらしく他殺をうけたような外傷も毒殺された疑いも発見されていない。
本文,辻はその足で再び現場へ急行してみると、今しもその後の発表が行われたところで、大川のボストンバッグの焼けたのが発見されその中に約百万円ぐらいと推定される千円札束の燃え屑があったそうだ。
本文,当局ではそれをもって逆に外来者の兇行の疑いは失われたものと見きわめかけた様子であった。
本文,辻は当局の発表なぞはもう問題にはしていない。
本文,直接邸内の人々に対決するのだ。
本文,まず女中からというのが記者常識の第一課だから、三人の女中に個別対面してみたが、
本文,「ゆうべのお客さんは大川さんお一人ですよ。
本文,たいがい今井という方と一しょに見えるものですから昼のうちにお掃除して――拭き掃除は庭番の爺さんですが、お二人ぶんの寝床の用意しておいたのですが、夜八時ごろお着きになったのは大川さんお一人でした。
本文,その後どなたもお見えにはなりません」
本文,三人の女中の答えは同じであった。
本文,オツネが立ち去るまで起きていたのは若い女中一人で、奥さんの部屋と女中部屋は大そう距離があるから何の物音もきこえなかったと云う。
本文,「隣室との間のドアの鍵はふだんかけておくのですか」
本文,「いいえ、私たち洋館のドアの鍵はかけない習慣でした」
本文,これは女中たちが断言したので他殺の見透しがでてきたのだ。
本文,そこで奥方に対面をねがった。
本文,案外にも面倒なく対面してくれたが、ゆすりのことをきくと激怒してしまった。
本文,「私は誰にゆすられた覚えもありません。
本文,ゆうべ人にゆすられたなんて、そんなことはありません。
本文,その時刻には誰に会った覚えもありません。
本文,ましてそんなことを云った覚えは断じてないのです。
本文,おひきとり下さい」
本文,プイと立って出てしまった。
本文,大川のカバンの中の百万円については聞くヒマがなかったので慌てて警官のところへ行って問うてみると、株を買ってもらうために依頼した百万円だということが分った。
本文,オツネの言葉によっても奥さんがゆすりにお金をやった様子はなく、そのアベコベに拒絶したのだから、おそらくそういう性質の金なのだろう。
本文,あとの家族は息子の浩之介だが、彼は門に接続した門番小屋のようなところを事務所兼用にして寝泊りしているのである。
本文,彼の営業は高利貸しであった。
本文,熱海の大火の折に母からもらっていた山林を売って高利貸しをはじめ、その当時はかなりの好調であったらしいが、今では成績不振らしくビッコひきひき駈けずり廻っているだけで落ち目になると焦りがでて借り手にしてやられるようなことになりがちでいけなくなる一方であるらしい。
本文,使用人も居つかなくなり、中学をでて夜学へ通っている小僧が一人いるだけだった。
本文,事務所を訪ねてみると、帳簿のほかには探偵小説ばかりが並んでいる。
本文,ビッコのせいかブルジョアの息子のようなオットリしたところもない。
本文,「ずいぶん探偵小説をお持ちですね」
本文,「愛読書です」
本文,「昨夜の十時半ごろですが、ある男が母堂を窓の外からゆすっていたというのですよ。
本文,母堂が答えて云われるにはもう一千万円もゆすったあげくまだゆするとはあつかましい。
本文,もう名誉もいらないのだからみんなに秘密を云いたてるがよい。
本文,ビタ一文もだしませんとね。
本文,すると窓の外の男がいまに後悔しますよと云って立ち去ったそうです」
本文,「そんなことを母が云ったんですか」
本文,「いいえ、偶然きいた人がいるのです」
本文,「そうでしょうな。
本文,人が邸内で変死した当日にそんなことがあったと自分で云う人間がいたらおかしいです。
本文,またそんなことのあった直後に人を殺すのもおかしいでしょう。
本文,ましてゆすられてるのを人にきかれているのにね」
本文,「探偵小説の常識というわけですか」
本文,「まアそうです。
本文,母も探偵小説はかなり読んでる方ですよ」
本文,「あなたはへんな男が門を通るのを見かけなかったのですか」
本文,「ぼくは九時ごろからパチンコやって、その時刻ごろにはウドン屋でウドンを食べていましたね。
本文,この小僧君が小田原の夜学から戻った十一時ごろ偶然道で一しょになって帰ってきたのです。
本文,あなたはぼくがそのゆすりだと仰有りたいのかも知れないが、あの母から一千万円もゆすれる腕があれば高利貸しで失敗なぞするはずありませんよ」
本文,「すると母堂からゆするには高利貸し以上の腕が必要だと仰有るわけですね」
本文,「まアそうです。
本文,どんな秘密か知りませんが、その秘密をつきとめる以外には手がないと思いますよ。
本文,もっともその秘密が軽々しく判明するぐらいならゆすりも成立しないわけですね。
本文,特に母の口からはきくことができますまい」
