type,text
本文,１
本文,――ひきつづき第十六番てがらにうつります。
本文,事件の勃発いたしましたのは、五月のちょうど晦日。
本文,場所は江戸第一の関門である品川の宿、当今の品川はやけにほこりっぽいばかりで、さざえのつぼ焼きのほかは、あってもなくてもいいような、場末の町ですが、このお時代の品川となると、いろいろな点から、なかなかふぜいのあったもので、上方から下ってきた旅人には、ほっと息をつくやれやれの宿、江戸をあとに旅立つ者には、泣きの涙の別れの関所――。
本文,古い川柳の中にもこんなのがございます。
本文,「品川で遺言をする伊勢参り――」
本文,だから、ご一新前までは、やれやれそば屋、別れ茶屋などといった看板の家があったものだなんかと、見てきたような悪じゃれをいうものがございますが、いずれにしても、このお時代の品川は、むしろ当今よりもずっと繁盛していたくらいのもので、しかるに時も時五月の晦日というような切りつめた日に、まこと前代未聞といってもいい不審きわまりない事件が、突如この品川宿において勃発いたしました。
本文,そのまた事の起こりが、じつは尋常一様でないときに勃発したものですが、というのは、ちょうどこの日、尾州徳川様が参覲交替のためにご出府なさいましたので、まえの日のお泊まり宿であった小田原のご本陣を出発なさいましたのが明けの七ツ、道中いたってのごきげんで、おそくも夕景六ツ下がりまでには品川の宿へご参着のご予定、という宿役人からの急飛脚がございましたものでしたから、将軍家ご名代の老中筆頭松平知恵伊豆様につき従って、そのご警護かたがた右門主従もお出迎えに行ったのがちょうど暮れ六ツ少し手前の刻限でした。
本文,と申しますと少しく異様に聞かれますが、東北路は山形二十万石の保科侯に、それから仙台六十四郡の主の伊達中将、中仙道口は越前松平侯に加賀百万石、東海道から関西へかけては、紀州、尾州、ご両卿に伊勢松平、雲州松平、伊予松平ならびに池田備前侯、長州の毛利、薩摩の島津、といったようなお歴々が参覲交替のためにご出府なさるときは、遠路ご苦労であるというおもてなしから、必ずともに将軍家が東北路は小菅、中仙道口は白山、東海道口は品川までわざわざお出迎えにお越しなさったもので、しかしあいにくこのときは二、三日まえからのご風気でございましたために、ご名代となられたかたがいま申しあげた名宰相松平伊豆守様でした。
本文,これがただのご遊山ででもあったら、町方の者までがぎょうぎょうしくご警護申しあげる必要はございませんが、将軍家ご名代としての格式を備えたお出迎えなんだから、お気に入りの右門主従がこれにお従い申しあげたのは当然なことなので、しかるに、いつ、いかなる場所へ行っても、およそあいきょう者は例のおしゃべり屋伝六です。
本文,おりからの夕なぎに、品川あたり一帯の海面は、まこと文字どおり一望千里、ところどころ真帆片帆を絵のように浮かべて、きららかな金波銀波をいろどりながら、いとなごやかに初夏の情景を添えていたものでしたから、そこには伊豆守様をはじめ、お歴々がお控えなさっているというのに、場所がらもわきまえず、たちまちお株を始めました。
本文,「ちぇッ。
本文,なんともかともたまらねえ景色じゃござんせんか。
本文,死んだおふくろに、いっぺんこのながめを見せてやりたかったね。
本文,目と鼻のおひざもとに住んでいながら、おやじめがごうつくばりで、ただの一度も遠出をさせなかったんで、おっちぬまでいっぺん海を見て死にてえと口ぐせにいってましたっけが、今度のお盆にゃ位牌を抱いてきて、しみじみ拝ましてやるかね」
本文,「バカッ」
本文,「えッ？」
本文,「おめでたいお出迎えに来ているというのに、死ぬの、位牌のと、不吉なことを口にするな」
本文,「そうですか。
本文,じゃ、おめでたいことを申しますが、ねえ、だんな、あそこの茶店の前の目ざるに入れてある房州がにゃ、とてもうまそうじゃござんせんか。
本文,ご用が済んだら十ばかりあがなってけえって、晩のお惣菜にかに酢でもこしれえますかね」
本文,「よくよくしゃべりてえやつだな。
本文,松平のお殿さまに聞こえるじゃねえか。
本文,うるせえから、あごをはずして、ふところの中へでもしまっちまえッ」
本文,しかられているまに、八ツ山下をこちらへ回って、葵の金紋打ったるおはさみ箱がまず目にはいりました。
本文,それから、これも同じご紋染めたる袋をかむせた長柄がさ、つづいて茶弁当を入れたお長持ち、それに毛鞘巻いたるお供槍――。
本文,「エイホウ。
本文,エイホウ」
本文,景気のよい小者どもの掛け声に交じって、
本文,「寄れッ。
本文,寄れッ」
本文,供頭の発する制止の声です。
本文,――ついでだから申し添えておきますが、道中しながら天下晴れてこの寄れッ寄れッが掛けられたものは、紀、尾、水のご三家にかぎったものだそうで、声とともに道行く者はいっせいに土下座。
本文,その間を前駆の足軽徒侍六十名が、いずれも一文字がさにももだち高くとって、ざくざくとよぎり通る。
本文,つづいて尾州侯のお召し駕籠。
本文,とみて、伊豆守様がお静かに歩を運ばせる。
本文,お駕籠がぴたり止まって、近侍の者がたれをかきまいらせながらおはきものをささげる、それからお出ましになってのごあいさつですが、一方は六十二万石の将軍家ご連枝、こなたはまた六十余州三百諸侯の総取り締まりたる執権職なんだから、そのごあいさつの簡にして丁重、いんぎんにして要を得たるぐあいというものは、人見知りをしないことおしゃべり屋の伝六ごときぞんざい者をもってしても、おのずと頭が下がるくらいのものでした。
本文,「豆州か。
本文,お出迎えご苦労でござった」
本文,「おことば恐れ入ってござります。
本文,道中つつがのうございまして、祝着至極にござります」
本文,まことにどうもこの、豆州か、というような鷹揚で、威厳があって、それでいてじゅうぶんに親しみのある呼び方なぞというものは、お三家のかたででもなくては、なかなかこんなふうに板にはつかないものですが、しかるに、そのごあいさつのさいちゅうです。
本文,すこぶるいぶかしい大名駕籠が一丁、尾州侯のお行列を左に避けて、ちょうどそこの二また道になっていた八ツ山坂の坂道目ざしながら、逃げるようにすたすたと通りぬけました。
本文,金鋲打った飾り駕籠のあんばい、供侍らしい者を三、四名従えたぐあい、見ようによっては、二、三万石ぐらいの小大名がどこかその辺へおしのびでの通りすがりと見られましたが、逃げるように駆け抜けていった点がすこぶる不審でしたから、ちらりと認めるや同時で、ピカピカとその目を鋭く光らしたものは、余人ならぬわれらの捕物名人でした。
本文,しかし、あいにくとそのとき、おふたりのごあいさつが終わって、尾州侯がふたたびお駕籠に召されながら、伊豆守様のお召し駕籠ともども、しずかにお行列が練りだしましたものでしたから、いぶかりながらもお見送り申しあげていると、後詰めの徒侍がやはり六十名。
本文,それにお牽馬が二頭、茶坊主、御用飛脚、つづいてあとからもう一丁尾張家の御用駕籠が行列に従ってやって参りました。
本文,参覲交替にお替え駕籠というのもあまり聞かない話であるし、もしおへやさまなぞをこっそりとご同伴であった場合は、世間体をはばかるために、普通お行列よりも半日くらい先に立たせるか、ないしはまた遅れてお道中をさせるのが通例であるのに、どうしたことか、どなたがお召しになっているのか、もう一丁御用駕籠がお行列につき従ってやって参りましたものでしたから、はてなと思って怪しんでいると、まさにそのせつなです。
本文,くだんの八ツ山坂を向こうに駆け抜けていった不審の駕籠が、そこのちょっとした木立ちの陰にぴたり息づえを止めたかと見えましたが、咄！奇怪！――怪しの駕籠の中から、二本の腕がぬっと出るやいっしょで、きりきりと双手さばきの半弓が満月に引きしぼられたかと思われましたが、ヒュウと一箭、うなりを発しながら一本の矢が風を切って飛来すると同時に、今、右門が不審をうった行列うしろのその御用駕籠へ、たれを通してぶつりと命中したものでしたから、なんじょう騒ぎたたないでいられましょうぞ！
本文,「くせ者じゃ、くせ者じゃッ」
本文,「狼藉者でござりまするぞッ」
本文,すわ珍事とばかりに、呼び叫んだ声といっしょで、めでたかりし参覲途上のお行列は、たちまち騒然と乱れたち、まず何より先にと供まわりの一隊が十重二十重の人楯つくって、尾州侯豆州侯お二方のお召し駕籠をぐるりと取り巻きながら、とりあえず安全な地点へお運び申しあげる。
本文,一隊はまた坂上のくせ者めがけて逃がさじと駆けつける、残りの徒侍どもは矢を射こまれたなぞの御用駕籠をこれまたぐるりと取り巻いてご警固申しあげる、呼ぶ声、叫ぶ声、駆けこう足音、五十三次やれやれの宿の品川浜は、思わぬ珍事に煮えくり返るような騒ぎとなってしまいました。
本文,もちろん、われらの捕物名人が、事起こるといっしょで、伝六、辰の両配下を引き従えながら、時を移さず怪しの駕籠のくせ者大名目ざして駆けつけたのはいうまでもないことでしたが、しかるに、これがいかにも奇怪なのです。
本文,矢を射る、当たる、駆けだすと、ほとんど時をまたずにいずれもが駆けつけていったのに、なんたる早わざでありましたろう！怪しの大名駕籠は、とっくにもうもぬけのからでした。
本文,お供の者も三、四人はいたはずでしたから、せめてそのうちのひとりぐらい押えられそうに思われましたが、それすら完全に煙のごとく逐電したあとで、ただ残っているものは怪しの駕籠が一丁のみでしたから、いかな捕物名人も、あまりのすばしっこさに、すっかり舌を巻いてしまいました。
本文,しかも、それなる残った駕籠がまたすこぶる用意周到で、飾り塗り、金鋲、縁取りすだれ、うち見たところお大名の乗用駕籠には相違ないが、よほどの深いたくらみと計画のもとに遂行されたとみえて、駕籠の内外には証拠となるべき何品もなく、せめて唯一の手がかりと思った紋所さえもどこに一つ見当たらなかったものでしたから、これにはわれらの捕物名人も、はたと当惑いたしました。
本文,けれども、むろんそれは一瞬です。
本文,よし墨田の大川に水の干上がるときがありましょうとも、江戸八丁堀にぺんぺん草のおい茂る日がありましょうとも、むっつり右門と名をとったわれらの名人の策の尽きるときがあろうはずはないので、しからばとばかりに河岸を変えると、矢を射込まれたいぶかしき御用駕籠検分に、烱々としてあの鋭い目を光らしながら取って返しました。
本文,２
本文,しかるに、それなる矢を射込まれた駕籠がまた、なんとしたものでありましたろう。
本文,距離はかれこれ一町近くもあるうえに、得物は同じ弓であっても大弓ではなく半弓でしたから、それほどあつらえ向きに命中するはずはあるまいと思われたのが、すこぶる意外でした。
本文,よほど手ききの名手とみえて、みごとに耳下にぶつりと的中、あまつさえ鏃には猛毒でもが塗り仕掛けてあったものか、ご藩医たちがうちうろたえて、介抱手当を施したにもかかわらず、すでに難をうけた者は落命していたものでしたから、いよいよいでていよいよ重なる奇怪事に、名人のしたたか驚いたのはいうまでもないことでしたが、それよりもよりもっと意外に思われたことは、それなる毒矢に見舞われた当の本人が、なんともいぶかしいことには、大振りそでに紫紺絖はいたるお小姓なのです。
本文,容色もとよりしたたるばかり。
本文,年のころもまた二九ざかり。
本文,さすがご三家のやんごとないご連枝がご寵愛のお小姓だけあって、玉の緒絶えたるのちもなお目ざめるほどのたぐいまれな容色をたたえていましたものでしたから、さらにいでてさらに重なる不審な事実に、三たびうちおどろきながら、じっと鋭くまなこを注いでいましたが、――せつな！まことにいつもながらの古今に無双なその烱眼は、むしろ恐ろしいくらいのものでした。
本文,「よッ。
本文,それなるおかた、お小姓姿におつくりではござるが、まさしくご婦人でござりまするな！」
本文,と――、ますますいでて、ますます奇怪でした。
本文,ズバリといった看破の一言に、居合わした供頭らしい尾州家の藩士が、ぎょッならんばかりにうろたえながら、荒々しくこづき返すと、江戸八百八町の大立て物をなんと見誤ったものか、けわしくきめつけました。
本文,「めったなことを申さるるな！用もない者がいらざるお節介じゃ。
本文,おどきめされッ。
本文,そちらへとっととおどきめされッ」
本文,寄ってはならぬといったものでしたから、聞くやいっしょで、湯煙たてながらしゃきり出たのは、だれでもない向こうっ気の伝六です。
本文,「なんだと※おい！いなかの大将ッ。
本文,用がねえとは何をぬかしやがるんでえ！おいらのだんなが目にはいらねえのかッ」
本文,江戸っ子気性の伝六としてはまた無理のないことでしたが、巻き舌でぽんぽんといいながら食ってかかろうとしましたので、名人があわてて制すると、微笑しいしいいたって物静かにいいました。
本文,「ご立腹ごもっともにござりまするが、てまえは伊豆守様のご内命こうむりまして、お出迎えご警固に参りました八丁堀の同心、役儀のある者でござりましてものぞいてはなりませぬか」
本文,「ならぬならぬッ。
本文,だれであろうと迷惑でござるわ！さっさとおどきめされッ」
本文,しかるに、藩士はあくまで奇怪――ふたたび権高にこづき返しましたので、短気一徹、こうなるとすこぶる勇みはだの伝法伝六が、ことごとくいきりたちながら、あぶくを飛ばして名人をけしかけました。
本文,「だんなともあろう者が、何をぺこぺこするんですかッ。
本文,こんなもののわからねえ木念仁のでこぼこ侍をつかまえて、したてに出るがもなあねえじゃござんせんかッ。
本文,ぽんぽんといつもの胸のすくやつをきっておやりなせよ！名めえを聞かしゃ、目のくり玉がそっぽへでんぐり返るにちげえねえから、早いとこずばりと名を名のっておやりなせえよッ」
本文,まことに伝法伝六のいうとおり、右門おはこの名啖呵を一つちょっぴり、この辺できってやったら、よし江戸と名古屋と東西百里の隔たりはあっても、広大無辺なその名声に、少しはびっくりするだろうと思われましたが、しかし、こういうところがまたやはり右門流です。
本文,「そうでござりまするか。
本文,寄ってはならぬとおっしゃるならば、いかにも手を引きましょうよ」
本文,あっさりいってのけると、いいつつ、じろりとあの鋭いまなこを注いで、半弓に用いた毒矢を遠くから烱々と見ながめていましたが、それさえ検分すればもうじゅうぶんというように、さっさと向こう横町まで引きあげていくと、疾風迅雷の命令一下――。
本文,「さ！伝六ッ。
本文,駕籠だッ、駕籠だッ。
本文,例の駕籠だよ！」
本文,しかるに、あいきょう者の雲行きが少しばかり険悪なので。
本文,いつもこれが名人の口から飛び出せばもうしめたもんだから、すぐにもしりからげになって駆けだすだろうと思われたのが、案に相違してことごとくほっぺたをふくらませると、つんけんとそっけなくいいました。
本文,「せっかくですが、いやですよ」
本文,「ほう。
本文,江戸の兄いがまた荒れもようだな」
本文,「あたりめえじゃござんせんか！いくら尾州様がご三家のご連枝だからって、江戸へ来りゃ江戸の風がお吹きあそばすんだッ。
本文,しかるになんぞや、迷惑だから手をひけたあなんですかい！それをまただんなが、なんですかい！たかがいなかっぺいのけんつくぐれえに尾っぽを巻いて、江戸八百八町の名折れじゃござんせんか！あっしゃくやしいんだッ。
本文,ええ、くやしいんです！くやしくてならねえんですよ！」
本文,「…………」
本文,「ちぇッ。
本文,黙ってにやにや笑ってらっしゃるが、何がおかしいんですかい！え？だんな！何がおかしいんですかい！」
本文,「坊やが吹かしがいもしねえ江戸っ子風を吹かすからおかしいんだよ」
本文,「ちぇッ。
本文,じゃ、だんなは、江戸っ子じゃねえんですか！」
本文,「うるせえな。
本文,おめえが江戸っ子なら、おりゃ日本子だッ。
本文,はばかりながら、あれしきのけんつくに、むっつり右門ともあろうおれが、たわいなく尾っぽを巻いてたまるけえ。
本文,眼がもうついたんだから、駕籠をよんでくりゃいいんだよ」
本文,「へえい。
本文,じゃ、なんですかい、あのお小姓姿に化けていた女の素姓も、眼がついたんですかい」
本文,「きまってらあ。
本文,ありゃ尾州さまがご寵愛のおへやさまだよ。
