,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,この話が私の夢か私の一時的狂気の幻でなかったならば、あの押絵と旅をしていた男こそ狂人であったに相違ない。,0.5695686340332031,0.46990665793418884,0.0,0.0,NEUTRAL
1,本文,だが、夢が時として、どこかこの世界と喰違った別の世界を、チラリと覗かせてくれる様に、又狂人が、我々の全く感じ得ぬ物事を見たり聞いたりすると同じに、これは私が、不可思議な大気のレンズ仕掛けを通して、一刹那、この世の視野の外にある、別の世界の一隅を、ふと隙見したのであったかも知れない。,0.7579820156097412,0.5472097396850586,0.0,0.0,NEUTRAL
2,本文,いつとも知れぬ、ある暖かい薄曇った日のことである。,1.4850225448608398,0.6781789064407349,0.0,0.0,NEUTRAL
3,本文,その時、私は態々魚津へ蜃気楼を見に出掛けた帰り途であった。,1.203922986984253,0.5893171429634094,0.0,0.0,NEUTRAL
4,本文,私がこの話をすると、時々、お前は魚津なんかへ行ったことはないじゃないかと、親しい友達に突っ込まれることがある。,1.2344253063201904,0.5763588547706604,-1.2344253063201904,-0.5763588547706604,NEGATIVE
5,本文,そう云われて見ると、私は何時の何日に魚津へ行ったのだと、ハッキリ証拠を示すことが出来ぬ。,2.371358633041382,0.9009789824485779,-2.371358633041382,-0.9009789824485779,NEGATIVE
6,本文,それではやっぱり夢であったのか。,1.5688543319702148,0.8118031024932861,0.0,0.0,NEUTRAL
7,本文,だが私は嘗て、あのように濃厚な色彩を持った夢を見たことがない。,0.9724041223526001,0.5337389707565308,-0.9724041223526001,-0.5337389707565308,NEGATIVE
8,本文,夢の中の景色は、映画と同じに、全く色彩を伴わぬものであるのに、あの折の汽車の中の景色丈けは、それもあの毒々しい押絵の画面が中心になって、紫と臙脂の勝た色彩で、まるで蛇の眼の瞳孔の様に、生々しく私の記憶に焼ついている。,0.7284111976623535,0.5311390161514282,0.0,0.0,NEUTRAL
9,本文,着色映画の夢というものがあるのであろうか。,1.8222317695617676,0.8451740145683289,0.0,0.0,NEUTRAL
10,本文,私はその時、生れて初めて蜃気楼というものを見た。,1.2229092121124268,0.7141444683074951,0.0,0.0,NEUTRAL
11,本文,蛤の息の中に美しい龍宮城の浮んでいる、あの古風な絵を想像していた私は、本物の蜃気楼を見て、膏汗のにじむ様な、恐怖に近い驚きに撃たれた。,1.3410134315490723,0.6836658716201782,-1.3410134315490723,-0.6836658716201782,NEGATIVE
12,本文,魚津の浜の松並木に豆粒の様な人間がウジャウジャと集まって、息を殺して、眼界一杯の大空と海面とを眺めていた。,0.9757019281387329,0.6529014110565186,0.0,0.0,NEUTRAL
13,本文,私はあんな静かな、唖の様にだまっている海を見たことがない。,1.1917694807052612,0.572848916053772,-1.1917694807052612,-0.572848916053772,NEGATIVE
14,本文,日本海は荒海と思い込んでいた私には、それもひどく意外であった。,1.1309865713119507,0.5322374105453491,0.0,0.0,NEUTRAL
15,本文,その海は、灰色で、全く小波一つなく、無限の彼方にまで打続く沼かと思われた。,1.228514552116394,0.6975701451301575,0.0,0.0,NEUTRAL
16,本文,そして、太平洋の海の様に、水平線はなくて、海と空とは、同じ灰色に溶け合い、厚さの知れぬ靄に覆いつくされた感じであった。,0.9667545557022095,0.6355700492858887,0.0,0.0,NEUTRAL
17,本文,空だとばかり思っていた、上部の靄の中を、案外にもそこが海面であって、フワフワと幽霊の様な、大きな白帆が滑って行ったりした。,1.131498098373413,0.665283739566803,0.0,0.0,NEUTRAL
18,本文,蜃気楼とは、乳色のフィルムの表面に墨汁をたらして、それが自然にジワジワとにじんで行くのを、途方もなく巨大な映画にして、大空に映し出した様なものであった。,1.2571274042129517,0.7037035822868347,0.0,0.0,NEUTRAL
19,本文,遙かな能登半島の森林が、喰違った大気の変形レンズを通して、すぐ目の前の大空に、焦点のよく合わぬ顕微鏡の下の黒い虫みたいに、曖昧に、しかも馬鹿馬鹿しく拡大されて、見る者の頭上におしかぶさって来るのであった。,1.168332815170288,0.6051075458526611,-1.168332815170288,-0.6051075458526611,NEGATIVE
20,本文,それは、妙な形の黒雲と似ていたけれど、黒雲なればその所在がハッキリ分っているに反し、蜃気楼は、不思議にも、それと見る者との距離が非常に曖昧なのだ。,1.4774174690246582,0.6645283699035645,-1.4774174690246582,-0.6645283699035645,NEGATIVE
21,本文,遠くの海上に漂う大入道の様でもあり、ともすれば、眼前一尺に迫る異形の靄かと見え、はては、見る者の角膜の表面に、ポッツリと浮んだ、一点の曇りの様にさえ感じられた。,0.8390427231788635,0.4965656101703644,-0.8390427231788635,-0.4965656101703644,NEGATIVE
22,本文,この距離の曖昧さが、蜃気楼に、想像以上の不気味な気違いめいた感じを与えるのだ。,2.2576849460601807,0.8608878254890442,-2.2576849460601807,-0.8608878254890442,NEGATIVE
23,本文,曖昧な形の、真黒な巨大な三角形が、塔の様に積重なって行ったり、またたく間にくずれたり、横に延びて長い汽車の様に走ったり、それが幾つかにくずれ、立並ぶ檜の梢と見えたり、じっと動かぬ様でいながら、いつとはなく、全く違った形に化けて行った。,0.8559992909431458,0.5140364766120911,-0.8559992909431458,-0.5140364766120911,NEGATIVE
24,本文,蜃気楼の魔力が、人間を気違いにするものであったなら、恐らく私は、少くとも帰り途の汽車の中までは、その魔力を逃れることが出来なかったのであろう。,2.551018238067627,0.9250975847244263,-2.551018238067627,-0.9250975847244263,NEGATIVE
25,本文,二時間の余も立ち尽して、大空の妖異を眺めていた私は、その夕方魚津を立って、汽車の中に一夜を過ごすまで、全く日常と異った気持でいたことは確である。,0.6145648956298828,0.4739832282066345,0.0,0.0,NEUTRAL
26,本文,若しかしたら、それは通り魔の様に、人間の心をかすめ冒す所の、一時的狂気の類ででもあったであろうか。,2.1658051013946533,0.8524487614631653,-2.1658051013946533,-0.8524487614631653,NEGATIVE
27,本文,魚津の駅から上野への汽車に乗ったのは、夕方の六時頃であった。,1.6102821826934814,0.8095289468765259,0.0,0.0,NEUTRAL
28,本文,不思議な偶然であろうか、あの辺の汽車はいつでもそうなのか、私の乗った二等車は、教会堂の様にガランとしていて、私の外にたった一人の先客が、向うの隅のクッションに蹲っているばかりであった。,1.1063358783721924,0.5526772141456604,0.0,0.0,NEUTRAL
29,本文,汽車は淋しい海岸の、けわしい崕や砂浜の上を、単調な機械の音を響かせて、際しもなく走っている。,1.198923110961914,0.7125426530838013,0.0,0.0,NEUTRAL
30,本文,沼の様な海上の、靄の奥深く、黒血の色の夕焼が、ボンヤリと感じられた。,0.9943416714668274,0.5900883078575134,-0.9943416714668274,-0.5900883078575134,NEGATIVE
31,本文,異様に大きく見える白帆が、その中を、夢の様に滑っていた。,1.5399186611175537,0.7626274824142456,0.0,0.0,NEUTRAL
32,本文,少しも風のない、むしむしする日であったから、所々開かれた汽車の窓から、進行につれて忍び込むそよ風も、幽霊の様に尻切れとんぼであった。,1.7838573455810547,0.7987192273139954,-1.7838573455810547,-0.7987192273139954,NEGATIVE
33,本文,沢山の短いトンネルと雪除けの柱の列が、広漠たる灰色の空と海とを、縞目に区切って通り過ぎた。,1.1863727569580078,0.7161491513252258,0.0,0.0,NEUTRAL
34,本文,親不知の断崖を通過する頃、車内の電燈と空の明るさとが同じに感じられた程、夕闇が迫って来た。,0.8374641537666321,0.492915540933609,0.0,0.0,NEUTRAL
35,本文,丁度その時分向うの隅のたった一人の同乗者が、突然立上って、クッションの上に大きな黒繻子の風呂敷を広げ、窓に立てかけてあった、二尺に三尺程の、扁平な荷物を、その中へ包み始めた。,0.9309616088867188,0.6207305192947388,0.0,0.0,NEUTRAL
36,本文,それが私に何とやら奇妙な感じを与えたのである。,2.4735522270202637,0.8911694884300232,-2.4735522270202637,-0.8911694884300232,NEGATIVE
37,本文,その扁平なものは、多分額に相違ないのだが、それの表側の方を、何か特別の意味でもあるらしく、窓ガラスに向けて立てかけてあった。,1.4231630563735962,0.7932496070861816,0.0,0.0,NEUTRAL
38,本文,一度風呂敷に包んであったものを、態々取出して、そんな風に外に向けて立てかけたものとしか考えられなかった。,1.1003447771072388,0.5636535286903381,0.0,0.0,NEUTRAL
39,本文,それに、彼が再び包む時にチラと見た所によると、額の表面に描かれた極彩色の絵が、妙に生々しく、何となく世の常ならず見えたことであった。,0.945112943649292,0.5827986001968384,0.945112943649292,0.5827986001968384,POSITIVE
40,本文,私は更めて、この変てこな荷物の持主を観察した。,1.1899940967559814,0.5048319101333618,0.0,0.0,NEUTRAL
41,本文,そして、持主その人が、荷物の異様さにもまして、一段と異様であったことに驚かされた。,0.5000799298286438,0.43669214844703674,0.0,0.0,NEUTRAL
42,本文,彼は非常に古風な、我々の父親の若い時分の色あせた写真でしか見ることの出来ない様な、襟の狭い、肩のすぼけた、黒の背広服を着ていたが、併しそれが、背が高くて、足の長い彼に、妙にシックリと合って、甚だ意気にさえ見えたのである。,0.6254765391349792,0.5058202743530273,0.0,0.0,NEUTRAL
43,本文,顔は細面で、両眼が少しギラギラし過ぎていた外は、一体によく整っていて、スマートな感じであった。,0.9389437437057495,0.5965660810470581,0.9389437437057495,0.5965660810470581,POSITIVE
44,本文,そして、綺麗に分けた頭髪が、豊に黒々と光っているので、一見四十前後であったが、よく注意して見ると、顔中に夥しい皺があって、一飛びに六十位にも見えぬことはなかった。,0.4367906451225281,0.4508916437625885,0.0,0.0,NEUTRAL
45,本文,この黒々とした頭髪と、色白の顔面を縦横にきざんだ皺との対照が、初めてそれに気附いた時、私をハッとさせた程も、非常に不気味な感じを与えた。,1.5776058435440063,0.7617605924606323,-1.5776058435440063,-0.7617605924606323,NEGATIVE
46,本文,彼は叮嚀に荷物を包み終ると、ひょいと私の方に顔を向けたが、丁度私の方でも熱心に相手の動作を眺めていた時であったから、二人の視線がガッチリとぶっつかってしまった。,1.3371245861053467,0.6929462552070618,-1.3371245861053467,-0.6929462552070618,NEGATIVE
47,本文,すると、彼は何か恥かし相に唇の隅を曲げて、幽かに笑って見せるのであった。,1.0271456241607666,0.6039283275604248,1.0271456241607666,0.6039283275604248,POSITIVE
48,本文,私も思わず首を動かして挨拶を返した。,0.9208340644836426,0.5693325400352478,0.0,0.0,NEUTRAL
49,本文,それから、小駅を二三通過する間、私達はお互の隅に坐ったまま、遠くから、時々視線をまじえては、気まずく外方を向くことを、繰返していた。,0.9295138716697693,0.5097977519035339,0.0,0.0,NEUTRAL
50,本文,外は全く暗闇になっていた。,1.4706476926803589,0.6433144211769104,0.0,0.0,NEUTRAL
51,本文,窓ガラスに顔を押しつけて覗いて見ても、時たま沖の漁船の舷燈が遠く遠くポッツリと浮んでいる外には、全く何の光りもなかった。,1.2656457424163818,0.6124926209449768,-1.2656457424163818,-0.6124926209449768,NEGATIVE
52,本文,際涯のない暗闇の中に、私達の細長い車室丈けが、たった一つの世界の様に、いつまでもいつまでも、ガタンガタンと動いて行った。,0.7279839515686035,0.5418538451194763,0.0,0.0,NEUTRAL
53,本文,そのほの暗い車室の中に、私達二人丈けを取り残して、全世界が、あらゆる生き物が、跡方もなく消え失せてしまった感じであった。,2.0304830074310303,0.866854190826416,-2.0304830074310303,-0.866854190826416,NEGATIVE
54,本文,私達の二等車には、どの駅からも一人の乗客もなかったし、列車ボーイや車掌も一度も姿を見せなかった。,1.7988245487213135,0.766185998916626,-1.7988245487213135,-0.766185998916626,NEGATIVE
55,本文,そういう事も今になって考えて見ると、甚だ奇怪に感じられるのである。,2.348851203918457,0.8918877243995667,-2.348851203918457,-0.8918877243995667,NEGATIVE
56,本文,私は、四十歳にも六十歳にも見える、西洋の魔術師の様な風采のその男が、段々怖くなって来た。,2.74572491645813,0.9337249994277954,-2.74572491645813,-0.9337249994277954,NEGATIVE
57,本文,怖さというものは、外にまぎれる事柄のない場合には、無限に大きく、身体中一杯に拡がって行くものである。,2.060434341430664,0.8545243740081787,-2.060434341430664,-0.8545243740081787,NEGATIVE
58,本文,私は遂には、産毛の先までも怖さが満ちて、たまらなくなって、突然立上ると、向うの隅のその男の方へツカツカと歩いて行った。,2.575471878051758,0.9225518703460693,-2.575471878051758,-0.9225518703460693,NEGATIVE
59,本文,その男がいとわしく、恐ろしければこそ、私はその男に近づいて行ったのであった。,0.4326045513153076,0.43175965547561646,0.0,0.0,NEUTRAL
60,本文,私は彼と向き合ったクッションへ、そっと腰をおろし、近寄れば一層異様に見える彼の皺だらけの白い顔を、私自身が妖怪ででもある様な、一種不可思議な、顛倒した気持で、目を細く息を殺してじっと覗き込んだものである。,0.7773833274841309,0.542099118232727,0.0,0.0,NEUTRAL
61,本文,男は、私が自分の席を立った時から、ずっと目で私を迎える様にしていたが、そうして私が彼の顔を覗き込むと、待ち受けていた様に、顎で傍らの例の扁平な荷物を指し示し、何の前置きもなく、さもそれが当然の挨拶ででもある様に、,0.8611340522766113,0.6284879446029663,0.0,0.0,NEUTRAL
62,本文,「これでございますか」,1.8282064199447632,0.8881619572639465,0.0,0.0,NEUTRAL
63,本文,と云った。,1.8423843383789062,0.8843571543693542,0.0,0.0,NEUTRAL
64,本文,その口調が、余り当り前であったので、私は却て、ギョッとした程であった。,1.5152082443237305,0.7944824695587158,1.5152082443237305,0.7944824695587158,POSITIVE
65,本文,「これが御覧になりたいのでございましょう」,1.2371207475662231,0.6063355803489685,1.2371207475662231,0.6063355803489685,POSITIVE
66,本文,私が黙っているので、彼はもう一度同じことを繰返した。,0.7916998267173767,0.5344832539558411,0.0,0.0,NEUTRAL
67,本文,「見せて下さいますか」,1.5736331939697266,0.8495046496391296,0.0,0.0,NEUTRAL
68,本文,私は相手の調子に引込まれて、つい変なことを云ってしまった。,2.6872599124908447,0.915847897529602,-2.6872599124908447,-0.915847897529602,NEGATIVE
69,本文,私は決してその荷物を見たい為に席を立った訳ではなかったのだけれど。,1.0841281414031982,0.6470779180526733,0.0,0.0,NEUTRAL
70,本文,「喜んで御見せ致しますよ。,2.1117146015167236,0.8837791681289673,2.1117146015167236,0.8837791681289673,POSITIVE
