,type,text,logit_score,pred_score
0,本文,一,0.0,0.0
1,本文,天草騒動の張本人天草四郎時貞は幼名を小四郎と云いました。,0.0,0.0
2,本文,九州天草大矢野郷越野浦の郷士であり曾ては小西行長の右筆まで為た増田甚兵衛の第三子でありましたが何より人を驚かせたのは其珠のような容貌で、倫を絶した美貌のため男色流行の寛永年間として諸人に渇仰されたことは沙汰の限りでありました。,0.0,0.0
3,本文,併し天は二物を与えず、四郎は利口ではありませんでした。,0.0,0.0
4,本文,是を講釈師に云わせますと「四郎天成発明にして一を聞いて十を悟り、世に所謂麒麟児にして」と必ず斯うあるところですが、尠くも十五の春の頃迄は寧ろ白痴に近かったようです。,0.0,0.0
5,本文,それは十五の春の頃でしたが、或時四郎は父に連れられて長崎へ行ったことがございます。,1.1987224817276,0.5833404660224915
6,本文,或日四郎は只一人で港を歩いて居りました。,0.7595781087875366,0.5673261284828186
7,本文,それは一月の加之七日で七草の日でありましたので町は何んとなく賑かでした。,0.0,0.0
8,本文,南国のことでありますから一月と云っても雪などは無く、海の潮も紫立ち潮風も暖いくらいです。,2.1164791584014893,0.8382856249809265
9,本文,桜こそ咲いては居りませんでしたが金糸桃の花は家々の園で黄金のような色を見せ夢のように仄な白木蓮は艶かしい紅桃と妍を競い早出の蝶が蜜を猟って花から花へ飛び廻わる――斯う云ったような長閑な景色は至る所で見られました。,1.1990412473678589,0.613036572933197
10,本文,髪は角髪衣裳は振袖、茶宇の袴に細身の大小、草履を穿いた四郎の姿は、天の成せる麗質と相俟って往来の人々の眼を欷て別ても若い女などは立ち止まって見たり振り返って眺めたり去り難い様子を見せるのでした。,1.0804003477096558,0.6307823061943054
11,本文,四郎は無心に海を見乍ら港を当て無く歩いていましたが不図砂地の大岩の周囲に多数の男女が集まって騒いでいるのに眼を付けますと、愚しい者の常として直ぐに走って行きました。,0.0,0.0
12,本文,岩の上に老人がいて何か喋舌っているのでした。,0.0,0.0
13,本文,白い頭髪は肩まで垂れ雪を瞞く長髯は胸を越して腹まで達し葛の衣裳に袖無羽織、所謂童顔とでも云うのでしょう棗のような茶褐色の顔色。,0.0,0.0
14,本文,鳳眼隆鼻。,0.0,0.0
15,本文,引き縮った唇。,0.0,0.0
16,本文,其老人の風采は誠に気高いものでした。,0.8783173561096191,0.5140936374664307
17,本文,と、老人は一同を見渡しカラカラと一つ笑いましたが、,0.0,0.0
18,本文,「これ集まったやくざ者共、何を馬鹿顔を為て居るぞ。,-0.8846904039382935,-0.6242225766181946
19,本文,いつもの芸当を見たいそうな。,0.0,0.0
20,本文,……ところが左様は問屋で卸さぬ。,-1.4448586702346802,-0.6373189687728882
21,本文,碌な見料も置いていかずに面白い芸当を見ようとするのは取も直さず泥棒根性。,-1.2275861501693726,-0.6069141030311584
22,本文,眼保養の遣らずぶったくりだ。,-1.0170881748199463,-0.6420005559921265
23,本文,そういう奴は出世せんぞ。,0.0,0.0
24,本文,まごまごすると牢屋へ入れられる」,-1.2814536094665527,-0.649211585521698
25,本文,斯う大口を叩いたものです。,0.0,0.0
26,本文,しかし集まった見物人が別に怒りもしないところを見ると斯ういう調子には慣れているのでしょう。,0.0,0.0
27,本文,中には老人の其悪口が面白いとでもいうように笑っている者さえありました。,0.0,0.0
28,本文,軈て老人は立ち上がると側に在った縄を取り上げてピューッと高く空に投げ上げ落ちて来る所を右手で受け其儘クルクルと輪に曲げましたが、,0.0,0.0
29,本文,「それ、よいか、驚くなよ」,0.0,0.0
30,本文,斯う云い乍ら岩の上へ置くと、何んと不思議ではありませんか、その縄が一匹の蛇と成ってヌッと鎌首を持ち上げたものです。,0.0,0.0
31,本文,「ワッ」,0.0,0.0
32,本文,と見物は叫び乍ら逃げる。,-0.29833900928497314,-0.42534711956977844
33,本文,それを冷かに見遣り乍ら、,0.0,0.0
34,本文,「これこれ見物逃げるには当らぬ。,-0.7355089783668518,-0.549437403678894
35,本文,蛇では無い是は縄だ」,-0.9649873375892639,-0.4903810918331146
