type,text
本文,１
本文,美容術をやっている田村スマ子女史は山ノ手に近代風なささやかなビュテイ・サロンを営んで、美しいモダァン・マダムたちにご奉仕していた。
本文,そして彼女の夫の田村英介氏は才能あるにもかかわらず不幸にしてまだ無名の文士ではあったが、スマ子女史がつねに「彼氏浮気もの」と称しているだけになか／＼各方面に発展してスマ子女史に愉快な煩悶をときどき提供するのであった。
本文,すでにスマ子女史と英介氏が結婚して数年になっていたが、いまだかつて二人は、ちょいと拗ねたり、お小使いがなくてすこしばかり憂鬱になることはあっても、こんにちかぎり僕は君とわかれる、とか、そんなに君が云うんなら妾でて行きますなどと夫婦でいさかうようなことをしたことがないのだ。
本文,スマ子女史は英介氏と結婚して東京の郊外に文化住宅を借りて棲んだところ、最初に彼女を煩悶さす事件があった。
本文,それは英介氏のむかし馴染みの女友だちがたずねてやってきて、英介氏を郊外の酒場へさそったり、彼女たちのアパルトマンでポーカーを一晩中やったり、英介氏にタキシードを着せてテッフィン（レストラン）に連れだしたりしたからだ。
本文,そんなときスマ子女史は、彼女の「彼氏浮気もの」を待つあいだを英語の勉強をしたり寝台のうえで体操をしたり日本の作家の有名な小説を読んだりしているが「彼氏浮気もの」が、にこ／＼わらいながらかえってくれば、悦しくなって、なにしろ彼は可愛いいので、だがすこしばかり眼に涙をためて、
本文,――おかえり！英ちゃん！君が妾を待たすなんてけしからんなあ！
本文,――ごめんね、これからは二どと、あんな女とでかけないよ。
本文,僕ぁ、よくなかったね。
本文,――うん、いいんだよ。
本文,だが、君ぁ、たちのよくない子供だと妾思うわ。
本文,ところが、ある日のことスマ子女史はつねとは違真面目な顔をして英介氏に云った。
本文,――妾、いいこと考えたのよ。
本文,でも、これは君の決心を必要とすることだわ。
本文,――やあ、あらたまったな、なんだい。
本文,――妾たちいまはパパからお金もらって生活しているでしょう。
本文,それなのに君は小説家志願でいつになったらお銭がとれるようになるかわかんないでしょう。
本文,だから妾、発奮して美容術を習って二、三年後になって君と妾とだけの生活の道をつくっておきたいと思ったので、じつは丸の内の山根さんのところへ二年間内弟子にしてもらうことに決めたわ。
本文,――やあだが、承知するが、パパは君が美容術をやることは反対するね。
本文,――ママが泣いちゃう！
本文,そして、数年後、田村スマ子女史は山ノ手の彼女のビュテイ・サロンで勇ましく朝から夜まで働いた。
本文,２
本文,ストリート・ガールであった、鋪道のアヴァンチュールにかけては華やかな近代娘の典型であった四家フユ子が、赤い梯子を登ったのだ。
本文,粋な銀座の裏街のホテルの一室で――ええ、そうよ。
本文,妾は浮気が商売よ。
本文,と、当代の男性にとっての理想の女性は脚部の肉色のデコルテを紊して云った。
本文,いままでソファの底に沈んで、情婦のつくってくれたあたたかいラム・パンチをのんでいた田村英介氏は四家フユ子のデコルテの紊れに強い感情を乱されて、
本文,――おまい、僕と別れたいんだろう――
本文,――ノン、あなたが妾を囲いものにするからさ。
本文,――だが、浮気の道を封ずることは男の特権だからな。
本文,――お可笑な生理学なんか妾、知らない。
