,type,text,logit_score,pred_score
0,本文,退社間際になって、青木は、ちょっと居残ってくれるようにと石村から言われて、自席に残った。,0.0,0.0
1,本文,同僚が退出した後の事務室は、空気までも冷え冷えとしてきた感じで、眼を慰めるものとてない。,0.0,0.0
2,本文,壁に懸ってる地図だのカレンダーだの怪しげな版画だの、毎日見馴れてるものばかりだった。,0.0,0.0
3,本文,受付兼給仕の宮崎がまだ残っていたが、衝立の陰で、何をしているのやら、ひっそりとして物音一つ立てなかった。,0.0,0.0
4,本文,青木はやたらに煙草を吹かしながら、新聞の綴込をぼんやり読みあさるより外はなかった。,0.0,0.0
5,本文,石村は社長室で、来客と話し込んでいた。,0.0,0.0
6,本文,前の石村商事、今の石村証券の、彼は社長だったが、どういうものか、社員にも石村さんと呼ばせて、社長と言われるのを嫌った。,0.0,0.0
7,本文,もと陸軍の退役中佐だったが、終戦当時から中佐と言われるのを嫌ったのと、同じ意味合だったらしい。,0.0,0.0
8,本文,そして時間を守ることは几帳面で、社長室に来客があっても、社員には遠慮なく退出さした。,0.0,0.0
9,本文,もっとも、十人に足りない小さな会社なのである。,0.0,0.0
10,本文,ちょっとというのが、三十分あまりかかった。,0.0,0.0
11,本文,石村は廊下まで来客を送り出して、それから事務室へ顔を出した。,0.5915015339851379,0.4872060716152191
12,本文,「待たして済まなかったね。」,0.0,0.0
13,本文,青木に声をかけて、それから室内を一通り見廻した。,1.1900551319122314,0.6437298655509949
14,本文,「宮崎君、君はもう帰ってよろしい。」,0.9017930626869202,0.5782336592674255
15,本文,宮崎は直立不動の姿勢をした。,0.0,0.0
16,本文,青木は石村について社長室にはいった。,0.0,0.0
17,本文,中央の大きな円卓をかこんで、長椅子や安楽椅子が並んでおり、壁には大小数枚の油絵があった。,0.926271915435791,0.5626223683357239
18,本文,卓上には、ウイスキーの瓶や水差やピーナツが出ていた。,0.0,0.0
19,本文,石村が来客と一杯やっていたものらしい。,0.0,0.0
20,本文,「さあ掛け給い。」,0.0,0.0
21,本文,石村は青木に安楽椅子を指し示し、自分は長椅子にかけようとしたが、ちょっと小首を傾げて、事務室のとは別な扉を開けて出て行き、ウイスキーの新たな瓶を持って来た。,0.0,0.0
