type,text
本文,みを子が会社を馘になってから、時々、母親の全く知らない青年が訪ねて来た。
本文,朝早くやってくることもあれば、昏れてからくることもあった。
本文,青年は一度でも、「こんちは」とか、「御めん下さい」とかいったためしがない。
本文,人の出てくるまで、のっそりと土間の隅に立っていた。
本文,「みをさんいますか？」
本文,ただそれだけいった。
本文,額の高い、眼の黒い、やや猫背の男――しかし一度、会った人は忘れないであろう印象の強い男だ。
本文,みを子は、その青年と二三分立ち話をして引ッ込んでくることもあれば、一緒に出て行って長いこと帰らないこともあった。
本文,「あの人、何処の人だえ？」
本文,母親が何気ない風をしてきくと、
本文,「もと、会社にいたひと。」
本文,みを子も何気ない風にこたえた。
本文,だが、会社員という風でもない――と母親は思った。
本文,学生のようでもあり、労働者のようでもある。
本文,その実、いつもキチンと背広にネクタイを結んでいる。
本文,母親は何故かその青年を虫が好かなかった。
本文,その男がやってくる度に、娘を少しずつ自分の手からむしりとってでも行くような気がした。
本文,「ああいう人とは、あんまり近しくしない方が、よかあないか。」
本文,母親がそんなことでもいうと、みを子は険しい眼つきをして母親を見た。
本文,母親は、みを子が会社を馘にされたのを、何か非常に不名誉なことででもあるように思って、そのことは、みを子の兄にも秘していた。
本文,すると、ある日の新聞は、『全協の魔の手伸びる』とか、『赤い女事務員』とか、そういう標題の下に、彼女達の組織しようとしていた、使用人組合の分会準備会がばれたことを、デカデカと書いていた。
本文,それですっかり、みを子の馘になった理由が、兄にも知れてしまった。
本文,長い間木版工をして、現在は印刷局に勤めているみを子の兄は、その晩殊に機嫌が悪かった。
本文,――肺を患っていて、自分の馘も危ぶないのに、この上妹のことでも影響して失業でもしたら、これからどうして食べて行く！
本文,妹がひどく身勝手なことでもやったように腹が立って仕方がなかった。
本文,夕方、親子三人は気まずく食卓を囲んで向かいあっていたが、その時そっと格子が開いた。
本文,「また、誰か来たようだぜ。」
本文,兄は耳さとくいって箸を置いた。
本文,「そうかい――」
本文,母親はみを子にそっと眼くばせをした。
本文,みを子は前掛けを口にあてて、そそくさと立って行った。
本文,母親が聴き耳を立てていると、みを子は下駄を突っかけて外へ出たようだった。
本文,そして十分程経ってから戻って来た。
本文,母親にはその十分がひどく長く感じられた。
本文,「あの山崎とかって人かえ？」
本文,母親はその青年が始めて訪ねて来た時名を覚えていた。
本文,「ん……」
本文,みを子は下を向いて頷いた。
本文,すると、今度は兄がきいた。
本文,「その山崎って奴、何だい？」
本文,みを子が黙っていると、露骨に憎悪を漲らして、
本文,「そいつがその…………お前たちの指導者だっていうんかね。」
本文,わざと冷笑的にいった。
本文,みを子はムッとしたが黙っていた。
本文,兄はある製作所の木版工の中から、優秀な技術者として抜擢され、現在では印刷局の鐫工に雇われている。
本文,従って、この名人気質をぶらさげている彼と、みを子はどうしてもうまく行かなかった。
本文,そればかりでなく、職工であって、同時に月給取りである彼は、青年労働者の生活がどうすればよくなる――なんて、初歩的なことすら少しも考えはしなかった。
本文,しかし、それでいながら彼は、ブル新聞に現れた左翼の運動の記事を熱心に読む、そして無暗に受け入れて兎や角いう。
本文,「山崎って、どんな男か知らないがね、お前たちみたいな女事務員や、百貨店の売子なんていう街頭分子なんて組織して一体どうしようていうんだい……」
本文,その晩もとうとうまた彼は始めた。
本文,みを子は兄が山崎のことをいってる間は、黙ってる方がいい――と思っていた。
本文,しかし話が組合のことに触れてくると、もう黙ってはいられなくなったのだ。
本文,「何故そんな訳の解らないことをいうの兄さん――私たちは、ちゃんと職場を持っているんですよ。」
本文,みを子は兄の僭越と無理解とに腹が立った。
本文,「兄さんこそ、兄さんこそ、大きい工場に働いていながら独りぼっちで、向こうのいうなり次第になってるじゃないの、長い長い見習期間を、少しばかりの月給貰って、くる日もくる日も唐草ばかり彫って……」
本文,みを子が唐草というのは、紙幣の図案の一部分のことだった。
本文,「――私たち生活をよくするには、ただ一つの道しかないんですよ、ダラ幹のいない、一番闘争的な組合に入って、団結して闘うより仕方がない……」
本文,「誰に教わったんだッ生意気なッ。」
本文,兄の手先は、怒りの為に細かく慄えていた。
本文,「私たちの方には、全協一般使用人組合がある。
本文,兄さんの方にも出版労働って組合がある。
本文,組合は闘争的な加入者のある処だったら、百貨店だって何処だって、職場、職場へどしどし組織の手を伸ばします……」
本文,みを子はポッと頬を染めて、何時までも喋りつづけようとした。
本文,暫く彼女の雄弁はつづいた。
本文,その間兄は、額とすれすれにおろした電燈の笠の下で、顳※をぴくぴくさせて、泣き出しそうな表情をしていたが、
本文,「みを子――」
本文,矛盾に堪えられなくなるといつもいうように、彼はまたそれをいった。
本文,「俺がお前のようなことをやって、馘にでもなって見ろ、この生活は誰が背負うんだ。」
本文,母親は、はらはらして、いい争う兄妹を見ていた。
本文,みを子が何時の間にそんな理窟をいう娘になったかと思って、まだ子供っぽい肩のあたりを見ていると、不思議と娘のいうことが解った。
本文,しかしまた病身で勤めている兄の方も、たまらなく、可哀想になった。
本文,そのことのあった翌朝、母親が眼を覚ました時は、みを子の寝床は空ッぽだった。
本文,何時間経っても帰って来ない。
本文,娘は行ってしまったのだ――そう気がついた瞬間、母親の眼を掠めたものは、山崎という青年の姿だ！だがその男は何処に住んでいるのか、さっぱり見当もつかなかった。
本文,そのうちに一ケ月余り経った。
本文,土砂降りの日があると、翌日はまた夏のようにあつい日があった。
本文,方々で出水や崖くずれの噂が高かったが、みを子の消息などは少しも知れなかった。
本文,母親は一刻も娘のことが忘れられなくて、その日その日の天候と一緒に、荒れ狂うような気持ちだった。
本文,するとある日、池田まさ――という知らない人から一通の手紙が来た。
本文,彼女は慄える手で封を切った。
本文,前略、みを子氏こと山崎氏の関係にて検挙され、その後行方不明の処、昨日Ｙ署に留置されていることが、やっと解りました。
本文,早速Ｙ署へ、本人引き渡しを交渉されたく願います。
本文,家族の方が行かれるのが、一番都合よろしいと存じます。
本文,早々。
本文,悦びと驚きと、彼女の頭は混乱した。
本文,直ぐ仕度をして出掛けた。
本文,市電を下りて駈け込むように警察の門を入って行ったが、係の者がいないといって拒絶された。
本文,それから彼女は、毎日のようにＹ署へ行った。
本文,特高に何百遍も頭を下げた。
本文,そしてある日の夕方――母親はやっと娘を引き渡して貰った。
本文,「みを子――」
本文,蝋のように蒼ざめ、透き徹った娘の顔を見ると、彼女はただ胸が一ぱいになった。
本文,もう袷を着る季節だのに、みを子はまだ、家を出る時に着ていた絣の単衣を着たままだった。
本文,母親は風呂敷の中から羽織を出して着せた。
本文,みを子は母親の肩に掴まって、危ぶない足許を踏みしめて、警察の段々を降りた。
本文,外に出ても母親はハンカチを眼頭に宛てて泣いていた。
本文,「ナニ泣いてんの、母さん――」
本文,みを子は横眼で鋭く母親を見ていった。
本文,「先刻からみっともないったらありゃしない。
本文,私は何も警察へなんか母さんに頭を下げて貰うような、悪いことをしたんじゃないんですよ。」
本文,母親にとっては、それが二ケ月めでやっと逢うことのできた娘の、最初にかけてくれた言葉なのだった。
本文,『娘も変わってしまった――』と彼女は思った。
本文,しかし、そういうみを子の気持ちもよく解らないのではなかった。
