,type,text,logit_score,pred_score
0,本文,山本さん――支那の方に居る友人の間には、調戯半分に、しかし悪い意味で無く「頭の禿げた坊ちゃん」として知られていた――この人は帰朝して間もなく郷里から妹が上京するという手紙を受取ったので、神田の旅舎で待受けていた。,0.0,0.0
1,本文,唯一人の妹がいよいよ着くという前の日には、彼は二階の部屋に静止して待っていられなかった。,0.0,0.0
2,本文,旅舎を出て、町の方へ歩き廻りに行った。,0.0,0.0
3,本文,それほど待遠しさに堪えられなく成った。,0.0,0.0
4,本文,東京の町中の四季を語っているような水菓子屋の店頭には、冬を越した林檎や、黄に熟した蜜柑、香橙などの貯えたのが置並べてあった。,0.7256112694740295,0.47420570254325867
5,本文,二月末のことで、町々の空気は薄暗い。,0.0,0.0
6,本文,長いこと東京に居なかった山本さんは、新式な店の飾り窓の前などを通りながら、往来の人々をよく注意して歩いた。,2.020448684692383,0.8021869659423828
7,本文,以前には戦争を記念する為の銅像もなく、高架線もなく、大きな建築物も見られなかった万世橋附近へ出ると、こうも多くの同胞が居るかと思われるほど、見ず知らずの男女が広い道路を歩いている。,1.3492265939712524,0.683414876461029
8,本文,風俗からして移り変って来たその人達の中を、彼は右に避け、左に避けして、旅から自分が帰って来たのか、それとも自分が旅に来たのか、何方ともつかないような心地で歩いた。,0.0,0.0
9,本文,あだかも支那からやって来て、ポツンと東京の町を歩いている観光の客のように。,0.0,0.0
10,本文,こうは言うものの、山本さん自身も、何処かこう支那人臭いところを帯って帰って来た。,0.0,0.0
11,本文,大陸風な、ゆったりとした、大股に運んで行くような歩き方からして……,0.0,0.0
12,本文,しかし不思議だろうか、山本さんのように長く南清地方に居た人が自然と異なった風土に化せられて来たというは。,0.0,0.0
13,本文,彼は支那ばかりでなく、最初は朝鮮、満洲へ渡って、仁川へも行き、京城へも行き、木浦、威海衛、それから鉄嶺までも行った。,1.2329429388046265,0.6968355178833008
14,本文,支那の中で、一番気に入ったところは南京だった。,1.08267080783844,0.5677400827407837
15,本文,一番長く居たところもあの旧い都だった。,1.5938876867294312,0.7591368556022644
16,本文,無器用なようで雅致のある支那風の陶器とか、刺繍とか、そんな物まで未だ山本さんの眼についていた。,0.9450019001960754,0.5710723400115967
17,本文,組を造ってよく食いに行った料理屋の食卓の上も忘れられなかった。,1.2845194339752197,0.7124791145324707
18,本文,丁度仏蘭西あたりへ長く行って来た人は何かにつけて巴里を思出すように、山本さんは又こうして町を歩いていても、先ず南京の二月を思出す。,0.0,0.0
19,本文,今度の帰朝で彼を驚かしたのは、東京に居る友人の遠く成って了ったことだ。,1.6526817083358765,0.7591010928153992
20,本文,最早死んだ人もある。,0.0,0.0
21,本文,引越した先の分らなく成って了った人もある。,0.0,0.0
22,本文,めずらしく旧の友達に逢っても、以前のようには話せなかった。,0.0,0.0
23,本文,こんな外国人のような、知る人も無い有様で、山本さんは妹を待受けていた。,0.6934080719947815,0.5298917293548584
24,本文,妹の手紙には、寒い方から鼻の療治に出掛けるとしてあった。,0.0,0.0
25,本文,仙台から一里ばかり手前にある岩沼というところが山本さんの郷里だ。,0.0,0.0
26,本文,この空には、東北の方の暗さも思いやられた。,0.5652912855148315,0.4711804687976837
27,本文,旅舎の二階へ戻って、山本さんは白い鞄を開けて見た。,0.7918166518211365,0.5256451368331909
28,本文,読もうと思って彼地から持って来た支那の小説が出て来た。,0.0,0.0
29,本文,名高い『紅楼夢』だ。,1.0583486557006836,0.6528074741363525
30,本文,嗅ぎ慣れた臭はその唐本の中にもあった。,0.0,0.0
31,本文,一冊取出して、その中に書いてある宝玉という主人公のことなぞを考えながら読んでいるうちに、何時の間にか彼の考えは自分の一生に移って行った。,1.0443006753921509,0.5992449522018433
32,本文,彼は阿武隈川の辺で送った自分の幼少い時を考えた。,0.0,0.0
33,本文,学生時代を考えた。,0.0,0.0
34,本文,岩沼にある自分の生れた旧い家を考えた。,0.0,0.0
35,本文,田舎医者としては可成大きく門戸を張っている父のことや、今度出て来るという妹と彼と二人だけ産んだ先の母のことや、それから多勢ある腹違いの弟、妹のことなどを考えた。,0.0,0.0
36,本文,二度目の母に対しては、どちらかと言えば彼は冷淡で、別にそう邪魔にも思わなければ、無論難有くも思っていない。,0.0,0.0
37,本文,唯彼は妹と違って、腹違いの弟妹がズンズン成長って行くところを黙って視てはいられなかった。,0.0,0.0
38,本文,妹は女学生時代から男性のような娘だった。,0.0,0.0
39,本文,我儘なかわりに継母でも誰でも関わず叱り飛ばすという気性だ。,0.0,0.0
40,本文,総領の山本さんには、その真似は出来なかった。,0.0,0.0
41,本文,こういう妹の許へ、相応な肩書のある医者の養子が来た。,0.0,0.0
42,本文,腹違いの一番年長の弟、これも今では有望な医学士だ。,1.8880016803741455,0.7921703457832336
43,本文,山本さんだけは別物で、どうしても父の業を継ぐ気が無かった。,0.0,0.0
44,本文,山本さんが家を出て朝鮮から満洲の方へ行って了ったのは、丁度彼が二十五の年だ。,1.1652618646621704,0.6454037427902222
45,本文,二度目に南清を指して出掛けるまでには、実に彼は種々雑多なことをやった。,0.0,0.0
46,本文,通弁にも成り、学校の教員にも成り、新聞の通信員にも成り、貿易商とも成った。,0.7008321285247803,0.5784980058670044
47,本文,書家の真似までした。,0.0,0.0
48,本文,前後十二年というものは、海の彼方で送った。,0.0,0.0
49,本文,御承知の通り、外国へ行って来るとか、戦地でも踏んで来るとかすれば、大概な人は放縦な生活に慣れて来る。,1.1627858877182007,0.5930899381637573
50,本文,気の弱い遠慮勝な山本さんには、それも出来なかった。,0.0,0.0
51,本文,彼も、ある婦人と同棲した時代があって、二三年一緒に暮したことも有ったが、その婦人に別れてからは再び家を持つという考えは起さなかった。,0.0,0.0
52,本文,何処へ行っても彼は旅舎に寝たり起きたりした。,0.77769935131073,0.5030959248542786
