type,text
見出し,長屋の花見
本文,暮れも押し詰まった夜の浅草並木亭。
本文,高座では若手の落語家橘家圓太郎が、この寒さにどんつく布子一枚で、チャチな風呂敷をダラリと帯の代わりに巻きつけ、トボけた顔つきで車輪に御機嫌を伺っていた。
本文,クリッとした目に愛嬌のある丸顔の圓太郎がひと言しゃべるたび、花瓦斯の灯の下に照らしだされた六十人近いお客たちは声を揃えてゲラゲラ笑いこけていた。
本文,こんな入りの薄い晩のお客は周囲に気を兼ねて、えてして笑わないものである。
本文,いや現に今夜のお客も、最前まではその通りだった。
本文,それが圓太郎が上がってから、にわかに爆笑の渦が巻き起こった。
本文,「ウッフッフッフ」
本文,「ワッハッハッハ」
本文,ひッきりない笑いの波だった。
本文,そのなかで、圓太郎はニコリともしないで、ムキになってしゃべり続けた。
本文,それがいっそう皆のおかしさをそそり立てた。
本文,演題は「長屋の花見」。
本文,例の貧乏長屋のひと団体が渋茶を酒に見立て、たくあんを玉子焼に、大根の輪切りを蒲鉾のつもりにした御馳走を持って、お花見に繰り出してゆく、そのおかしさを、ここを先途と圓太郎は熱演しているのだった。
本文,まず今月の月番と来月の月番が汚いお花見の荷物を差し荷にして担いでゆくと、向こうからゾロリとしたものを着た若夫婦がやってくる。
本文,それを見つけた月番のひとりが、あの夫婦の着てる物は地味なくせに気のきいた本寸法のものばかりだ、たいしたもンだなアと感心したのち、ところで俺たち二人の着物はいったいいくらくらいの値打物だろうナと訊く。
本文,すると、もうひとりの月番が、「そうよなァ、まず二人でたかだか十二銭ぐらいのものだろう」とガッカリする。
本文,だが、そうしゃべっている圓太郎師匠その人があまりにもこの長屋の住人らしく、ほんとに十二銭ぐらいな汚な着物の汚な手拭、汚な扇子ときているから、気の毒みたいに真に迫っていよいよお客はおかしがらずにはいられなかった。
本文,……やがて花の山へかかってきた。
本文,番茶の酒盛――“お茶か盛”がはじまったい。
本文,発案者たる大家さんはひとりで気分を出して悦に入るが、長屋の衆はアルコール分がないから滅入るばかりだ。
本文,第一、ダブダブの茶腹には、春の日の風が冷たかった。
本文,ますます御恐悦の大家さんは一句詠めとおっしゃるけれど、ダ、誰がおかしくって。
本文,それでもやっとこさ誰かの一句詠んだのが、「長屋中、歯をくいしばる花見かな」。
本文,ウヘッ、これじゃア詠まないほうがいい。
本文,そのなんともいえない馬鹿馬鹿しいなかに江戸っ子らしいやせ我慢なところが無類で、ここも圓太郎は上出来だった。
本文,お客は抱腹絶倒した。
本文,……トド今月の月番先生、お茶ケに酔っぱらったつもりでクダを巻くので、よろこんだ大家さん、だいぶ御機嫌らしいがどんな気分だえと訊ねると、
本文,「なにしろお腹ンなかはお茶でダブダブでしょう。
本文,大家さんの前だけれど、この前、井戸へ落っこちたときにそッくりでさア」
本文,「…………」
本文,ボソッと圓太郎が頭を下げて、オチといっしょに立ち上がったとき、ワーッと満座は最後の歓声を上げた。
本文,拍手と笑い声とでしばし鳴りも止まず、いつまでもいつまでもお客は笑いどよめいていた。
本文,その笑い声に送られて、ノソノソ圓太郎は楽屋へ下りてきた。
本文,が、やっぱり今の長屋の月番先生みたいなまぬけまぬけした姿の彼であることに変わりはなかった。
本文,「アア、いい春だった今夜は」
本文,前座の汲んで出したお茶を飲もうともせず、圓太郎は出を待っていた音曲師の勝次郎のほうを向いていった。
本文,「よせやい圓太郎。
本文,今日はお前、十二月の二十日じゃねえか。
本文,なにがいい春だイ」
本文,あきれて横にいた色の黒い長い顔の古今亭今輔が言った。
本文,「春じゃアねえか」
本文,圓太郎は自信たッぷりの顔つきをした。
本文,「どうしてよ」
本文,今輔が訊き返した。
本文,「どうしてッてお前、理屈じゃアねえやな、陽気なんてものは。
本文,暦に出てるンだよチャンと暦に。
本文,十月から四月まではみんな春だとよ。
本文,してみりゃア今夜いい春だアな」
本文,言い終えて、ケロリとしている。
本文,「こいつァいいや」
本文,「とんだ大笑えだ」
本文,今輔も勝次郎も、見習いの前座までが思わず釣り込まれて笑い出してしまった。
本文,ドッという笑い声が、今度は楽屋から寄席へと響いていった。
見出し,元日の盆提灯
本文,「いつまでそんなところに立ってねえで座ったらどうだイ、圓太郎」
本文,懐手をして立ったまんまの圓太郎を見て、今輔が声をかけた。
本文,「ウム。
本文,そうしちゃアいられねぇンだ」
本文,圓太郎は振り向きもしなかった。
本文,「えれえ景気だな。
本文,掛け持ちがあるのか」
本文,意地悪そうな目を、今輔が向けた。
本文,「よしてくれ病づかせるのは。
本文,そんなンじゃアねえ。
本文,こちとら、貧乏の“棒”が次第に太くなり、振り廻されぬ年の暮れかなだ」
本文,「じゃアちッともいい春でもなんでもないじゃアねえか」
本文,今輔はいっそ馬鹿馬鹿しくなって、
本文,「なら、なぜ、師匠ンとこへ小遣いをせびりにゆかねえンだ。
本文,稽古こそ日本一やかましいが、人一倍弟子思いの師匠だ。
本文,まして当時飛ぶ鳥落とす三遊亭圓朝師匠じゃアねえか。
本文,なにもクヨクヨしていることはあるめえ」
本文,「ウウン。
本文,イヤだ」
本文,圓太郎は首を振った。
本文,「師匠からはもらいたくねえ」
本文,「どうして」
本文,「だって芸のことでウンと面倒を見てもらってるンだもの。
本文,このうえ、お銭のことまではいい出したくねえや」
本文,「感心だなお前。
本文,いつどこでそんな了見を持ち合わせてきたンだ」
本文,今輔はてにはの合わない顔をした。
本文,「元からそうなンだよ俺。
本文,こう見えたって橘家圓太郎は文明開化の落語家だからネ。
本文,人間万事独力独行さ。
本文,第一そのほうが成功したときに精神爽快を覚えるよ」
本文,「オヤッこん畜生。
本文,黙って聞いてりゃアたいそう七面倒くせえことを言い出したゾ。
本文,精神爽快を覚えるよだっていやがら。
本文,てめえ、そんな難しい言葉、どこで覚えた……？」
本文,「宝丹の広告で覚えたよ」
本文,シャーシャーとした顔で圓太郎は、答えた。
本文,「やられた。
本文,なるほど。
本文,守田宝丹たア気がつかなかった。
本文,なら圓太郎。
本文,さしあたりこの暮れに独力独行、精神爽快を覚える金儲けを教えてやろうか」
本文,「そんなものアありゃしめえ」
本文,「ところがあるンだ。
本文,お前がやりゃア必ず儲かる。
本文,たんとのことにもいくめえが、元日一日で三両か五両には確かになる」
本文,「エ、三両か五両だって――」
本文,にわかにペタペタと座る圓太郎、今輔の傍へいざり寄っていった。
本文,「現金な野郎だな。
本文,金儲けだって言ったらすぐに座っちまやアがった。
本文,しかし圓太郎、お前、ほんとにやる気か」
本文,「やる気だやる気だ、兄貴頼むから教えてくれ」
本文,「じゃア元旦の朝、烏カーで飛び起きて、浅草の仲見世でもいい、両国の広小路でも、芝の久保町の原でもいい。
本文,なるたけ人の出盛りそうなところへ持ってって売るんだ」
本文,「売るンだってなにを売るのさ」
本文,「お精霊さまンときブラ下げる盆提灯があるだろう」
本文,一段と声を低めて今輔は、
本文,「あいつを売るンだ。
本文,元日の朝なら羽が生えたように売れてゆくぜ」
本文,「フーム、そうかなア。
本文,だけど兄貴、俺よく知らないけど盆提灯ての暑い時分に吊るもンだろう」
本文,「そうよ」
本文,「ホラ、あの蓮の花の絵や萩の絵やそれから夕顔の絵のくッついてるお提灯だろう」
本文,「そうよ」
本文,「ハテあんなものが三両になるかなア。
本文,いったいどういうわけで暑い時分に売るものが今頃羽が生えて売れて……」
本文,圓太郎はどうしても腑に落ちないらしい顔をした。
本文,「わからねえヘチャムクレだなア。
本文,暑い時分のものを、元日に先を見越して売るから、ずんと儲かるンじゃアねえか」
本文,いよいよ今輔は大真面目に、
本文,「オイ考えてみや圓太郎。
本文,一年中でいちばんめでたいのは正月だ。
本文,その次が盆だ。
本文,世間でも中元大売出しってワイワイ騒ぐだろう。
本文,いいか。
本文,そのめでたい正月に盆提灯を売りに出るンだ。
本文,たいてい縁起を祝って買うだろうじゃねえか」
本文,「ア、なるほど」
本文,「たとえにも言うだろう。
本文,だから盆と正月が一緒にきたようだって。
本文,その盆と正月をいっしょくたにしたものを売ろうてンだ。
本文,儲からねえわけがねえや。
本文,これが売れなきゃ東京は闇だ」
本文,おかしさを耐えて彼は言った。
本文,「わかったわかったよ。
本文,なるほど盆と正月か。
本文,そうだ、まったくその通りだ、ホ。
本文,こいつァ素晴らしい金儲けができそうだネ」
本文,いつか、圓太郎はホクホク相好を崩していた。
本文,「どうだ。
本文,いい思案だろう。
本文,その代わり圓太郎、儲かったら俺にパイ一飲ませなけりゃダメだゾ」
本文,「あた棒だよ。
本文,そのときァなんでも兄貴の言う通りのものをおごってやらア」
本文,圓太郎はもうすッかり一陽来福の新玉の春がやってきたような明るい気分にさえ、なってきている。
本文,そのとき拍手の音が五つ六つ起こって、勝次郎が下りてきた。
本文,入れ違いに今輔が高座へ上がっていった。
本文,が、圓太郎は腕こまねいたまま、そのほうへ目もくれないでいた。
本文,目前に迫った金儲けのことを考えて、しきりと心が舌なめずりをしているのだった。
本文,「お前さん、ネエお前さんてば」
本文,歯切れのいい若い女の声が、耳もとでした。
本文,ハッと圓太郎はわれに返った。
本文,色白の目鼻立ちの粗く美しいキリリとした女が、大太鼓の薄暗い傍らにスッと立っていた。
本文,ついこの間母親に死なれ、今では圓朝の家に引き取られている下座のお八重だった。
本文,「ア、お八重ちゃん」
本文,柄にもなく顔中を真っ赤にして圓太郎は、ドキマギした。
見出し,お八重
本文,「お前さん、さっきの話、ほんとに儲かると思ってるの」
本文,勝次郎の帰ったあと、お八重は言った。
本文,「ウン」
本文,圓太郎はコクリとした。
本文,「ほんとに」
本文,牡丹の花のようなお八重の顔が、ジイーッと覗き込んできた。
本文,「だって盆と正月が一緒にくる商売を始めるンじゃねえか。
本文,古今亭の兄貴が太鼓判を押したンだ。
本文,儲からねえはずがあるもンかな」
本文,「マー、じゃアやっぱりあんた本気にしていたのねえ。
本文,注意してあげてよかったワ」
本文,大柄の弁慶縞の襟をかきあわせて、お八重はホッとしたようだった。
本文,思いなしか、ランプの光に浮き出しているパッチリした美しい目が濡れていた。
本文,「ネエ、圓太郎さん。
本文,よく考えてみてちょうだい。
本文,お盆てものはお迎火を焚いて仏様をお迎えするときなのよ。
本文,だからどこの家でも坊さんを呼んでお経をあげるのよ。
本文,盆提灯てのはつまりそのときに吊り下げるものなのよ。
本文,死んだ人のために吊すお提灯がなんでおめでたいの」
本文,「…………」
本文,「そンなものを、事もあろうに元日早々、盛り場へ持ち出してって売ったら、縁起でもないって半殺しにされちまうわよ。
本文,それに売ろうたって今時分、盆提灯なんぞどこの提灯屋にもあるもンですか」
本文,「…………」
本文,「第一、教えた人がいけないわ。
