type,text
見出し,一
本文,終戦から四年となると、復員祝いも間のぬけた感じだったが、山川花世の帰還が思いがけなかったせいか、いろいろな顔が集まった。
本文,主人役の伊沢元仏蘭西領事と山川の教え子だった伊沢の細君の安芸子、須田理学士、貿易再開で近くリヨンに行く森川組の笠原忠兵衛、シンガポールの戦犯裁判で、弁護団側のマレー語の通訳をしていた岩城画伯などがやってきたが、定刻をすぎても、当の山川はあらわれない。
本文,伊沢は窓ぎわのソファで笠原と領事時代の話をしていたが、そのうちに、いいものを聞かせようといって、空色のラベルを貼った古色蒼然たるレコードを持ちだしてきた。
本文,「テット・スキッパの『蝶』だ。
本文,あのころパリにいた連中は、忘れられぬ思い出をもっているはずだ」
本文,ほのかな歌声が、管絃楽のアンサンブルの中から音の糸を繰りだすように洩れてきた。
本文,繊細な技巧と熱情が美しく波うつスキッパのハバネラは、人間のいない薄いうたいかたでは、どんな派手な声を仕上げてもだめなものだという証をしながら、聞くものの心を深い陶酔にひきこんだ。
本文,歌が終って、アペリチフが出ると、笠原が、
本文,「あのころ、パリに遊びに来ていた豊沢大掾がこれを聞いて、河東か荻江のウマ味だと、うがったことをいったが、歌うという芸道もここまでくると、もう東洋も西洋もない。
本文,おれも何十回聞いたか知れないが、聞いているあいだ、西洋の歌だということを忘れているふうだったよ」
本文,といった。
本文,すると、そばにいた岩城が、思いだしたようにこんな話をした。
本文,「いまのハバネラで思いだしたが、バタヴィアの戦犯裁判にかけられたなかに、比島の若い娘たちにたいへんな人気があって、『蝶』という愛称で呼ばれていた日本人がいた」
本文,須田が気のない調子でたずねた。
本文,「そいつは、なにをしたんだい」
本文,「マニラのポゥロ大学の八百人の非戦闘員虐殺、ラグナのカランパノの幼児虐殺、パタネスのバスコの残虐事件……それのどれかに干与しているはずで、そのため、いくども法廷へひき出されるんだが、ドタン場へいくと、五人も十人も若い娘の証人が出て、反証をあげて無罪にしてしまうんだ」
本文,「丹次郎だな。
本文,ちょっとしたもんだ」
本文,笠原がまぜっかえしにかかった。
本文,「それで、逃げきったのか」
本文,「そんなやつだったが、やはり最後の幕は出さざるをえなかった。
本文,比島のほうは逃げきったが、スマトラのパレンバンの虐殺一件を、なにやらいうスペインの混血娘に摘発されて、とうとうバタヴィアの刑務所で絞首刑になった。
本文,頭巾をとると、『蝶』の実体は案外つまらない男だったが、助けたのも若い娘なら、殺したのも若い娘……絵でいえば、デッサンのたしかな戦争画の細部を見ているようで、複雑な感銘をうけた」
本文,のんびりとそんな話に耽っていたのではない。
本文,内実は、みなすこしずつ腹をたてていた。
本文,八時になったが、まだやって来ない。
本文,空虚な時間を、あてどのない会話で埋めていく努力に嫌気がさしかけたころ、須田が欠伸まじりで伊沢の細君に、
本文,「なんだか、あやしいことになってきた……安芸子さんが資生堂で見かけたというのはほんとうに山川だったのかな」
本文,と無駄をいった。
本文,「あやしいって、どうあやしいの？」
本文,「戦争に行って、あいつが生きて帰ってくるという法はないからね。
本文,どう考えても非論理的だよ。
本文,それは安芸子さんの告白小説じゃないのか。
本文,山川に逢いたい逢いたいで、祈りだしたのとちがいますか」
本文,「反魂香ですか？まさか」
本文,伊沢の細君が、さらりと受け流した。
本文,「おどろいたのは、あたしだけじゃないのよ。
本文,山川さん、薄鼠のダブルのスーツかなにか着て、前触れもなく、すうっと庭先へ入って来たので、上の常子姉さまは、あらと縁の柱にすがりついたきり、動けなくなってしまったって」
本文,五日ほど前、伊沢の細君が買物の帰りに資生堂へ寄ると、いつもそこときまっている、ギャラリーの鋳金の手摺に寄った卓で、山川花世がむかしどおりのようすでコォフィを飲んでいた。
本文,それで傍へ行って、
本文,「山川先生、いつぞやは」
本文,と挨拶したが、赤襷の山川を営門に送りこんでから、今日というその日までのあいだに、戦中戦後を含め、六年という非情の長い時の流れが介在するのだから、いつぞやという挨拶は、なんとしてもへんだった。
本文,「六年といったら、老けるとか痩せるとか、なにかしら変化があるはずなのに、まるっきり、そんなこともなくて、出た日のままの顔で、眼を伏せて含羞んでいるじゃありませんか……それで、ついバカなことをいっちゃったんですけど、気がついて、いやァな感じがしたの。
本文,幽霊だとも思やしなかったけど、ああ、夢を見ているんだなって……」
本文,山川が入営したのは、小雨の降る、うすら寒い朝だった。
本文,眼を釣りあげた上の姉の常子が、毛布地仕立の大外套の重ね着をして、鼻の下までマフラをひきあげた山川に蝙蝠傘をさしかけながら、なになには、どうとかしなくてはとか、ネオ・レバーを飲むことを忘れないでとか、子供にでもいうようにクドクドと注意していた。
本文,日本の文化史が、かならず一頁を割く、権威あるクリスチャンの家族が、ただ一人の嫡男を育てたいばかりに、土俗の迷信にすがって、花世という女の名をつけた血迷いかたでも知れるが、山川花世は、母と二人の姉の犠牲と奉仕によって、辛うじて人並な発育をとげた。
本文,そのため、上の姉の常子は、とうとう婚期を逸してしまったが、生れ落ちてから三十歳まで、山川の日常はサナトリウムさながらの生活で、生水は飲まず、外でものを食べない。
本文,よんどころないパァティなどには、姉の一人が、魔法瓶に蒸溜水を詰めてついて行くので有名だった。
本文,学習院の女子部の先生になってからも、嫌なこと、むずかしいことは、みな母や姉がひきうけてやってしまい、山川は家庭と女達の蔭に隠れ、自分の流儀で、したいことをしていた。
本文,顔ひとつ洗うにしても、歯磨はデュマレの「コールゲート」の半煉、石鹸はモリヌウの「ヴェルゥ」ときまっていて、それらが東京で手に入らぬときは、姉がわざわざ神戸のクーン・アンド・コモルまで買いに行った。
本文,軍教など思いもよらない。
