type,text
本文,縁起でもない話だが、馬琴の随筆の中にあったのを、数年前から見つけてあったので、ここでそれを云ってみる。
本文,考証好きの馬琴は、その短い随筆の中でも、唐山には窮鬼と書くの、蘇東坡に送窮の詩があるの、また、窮鬼を耗とも青とも云うの、玄宗の夢にあらわれた鍾馗の劈いて啖った鬼は、その耗であるのと例の考証をやってから、その筆は「四方の赤」に走って、「近世、江戸牛天神の社のほとりに貧乏神の禿倉有けり。
本文,こは何某とかいいし御家人の、窮してせんかたなきままに、祭れるなりといい伝う。
本文,さるを何ものの所為にやありけん。
本文,その神体を盗とりて、禿倉のみ残れり」などと云っているが、屁のようなことにも倫理道徳をくっつける馬琴の筆にしては、同じ堅くるしい中にも軽い味がある。
本文,文政四年の夏であった。
本文,番町に住む旗下の用人は、主家の費用をこしらえに、下総にある知行所に往っていた。
本文,五百石ばかりの禄米があって旗下としてはかなりな家柄である主家が、その数代不運続きでそれがために何時も知行所から無理な金をとり立ててあるので、とても今度は思うように調達ができまいと思った。
本文,その一方で用人は、村役人のしかめ面を眼前に浮べていた。
本文,微曇のした蒸し暑い日で、青あおと続いた稲田の稲の葉がぴりりとも動かなかった。
本文,草加の宿が近くなったところで用人は己の傍を歩いている旅憎に気がついた。
本文,それは用人が歩き歩き火打石を打って火を出し、それで煙草を点けて一吸い吸いながらちょと己の右側を見た時であった。
本文,旅憎は溷鼠染と云っている栲の古いどろどろしたような単衣を着て、頭に白菅の笠を被り、首に頭陀袋をかけていた。
本文,年の比は四十過ぎであろう、痩せて頤の尖った顔は蒼黒く、眼は落ち窪んで青く光っていた。
本文,この見すぼらしい姿を一眼見た用人は、気の毒と思うよりも寧ろ鬼魅が悪かった。
本文,と、旅僧の方では用人が煙草の火を点けたのを見ると、急いで頭陀袋の中へ手をやって、中から煙管と煙草を執り出し、それを煙管に詰めて用人の傍へ擦り寄って来た。
本文,「どうか火を貸しておくれ」
本文,用人は旅僧に傍へ寄られると臭いような気がするので、呼吸をしないようにして黙って煙管の雁首を出すと旅憎は舌を鳴らして吸いつけ、
本文,「や、これはどうも」
本文,と、ちょっと頭をさげて二足三足歩いてから用人に話しかけた。
本文,「貴君は、これから何方へ往きなさる」
本文,「下総の方へ、ね」
本文,「ああ、下総」
本文,「貴僧は何方へ」
本文,「私は越谷へ往こうと思ってな」
本文,「何処からお出でになりました」
本文,「私かね、私は番町の――の邸から来たものだ」
本文,用人は驚いて眼を※った。
本文,旅僧の来たと云う邸は己の仕えている邸ではないか、用人はこの売僧奴、その邸から来た者が眼の前にいるに好くもそんな出まかせが云えたものだ、しかし待てよ、此奴はなにかためにするところがあって、主家の名を騙っているかも判らない、一つぎゅうと云う眼に逢わして置かないと、どんなことをして主家へ迷惑をかけるかも判らないと心で嘲笑って、その顔をじろりと見た。
本文,「――の邸、おかしなことを聞くもんだね」
本文,「何かありますかな」
本文,旅僧は澄まして云って用人の顔を見返した。
本文,「ありますとも、私はその邸の者だが、お前さんに見覚えがないからね」
本文,用人は嘲ってその驚く顔を見ようとしたが旅僧は平気であった。
本文,「見覚えがないかも判らないよ」
本文,「おっと、待ってもらおうか、私は其処の用人だから、毎日詰めていない日はないが、この私が知らない人が、その邸にいる理がないよ、きっと邸の名前がちがっているのだろう」
本文,用人はまた嘲笑った。
本文,「ところが違わない」
本文,「違わないことがあるものか、ちがわないと云うなら、お前さんは、邸の名を騙る売僧じゃ」
本文,用人は憤りだした。
本文,「それはお前さんが私を知らないから、そう云うのだ、私は三代前から彼の邸にいるよ、彼の邸は何時も病人だらけで、先代二人は夭折している、おまえさんは譜代でないから、昔のことは知らないだろうが、彼の邸では、昔こんなこともあったよ――」
本文,旅僧は用人の聞いている昔主家に起った事件をはじめとして、近比の事件まで手に執るようにくわしく話しだした。
本文,用人は驚いて開いた口が塞がらなかった。
本文,「どうだね、お前さん、思いあたることがあるかね」
本文,旅僧はにやりと嘲笑を浮べながら煙草の吹殻を掌にころがして、煙管に新らしい煙草を詰めてそれを吸いつけ、
本文,「寸分もちがっていないだろう、それでもちがうかね」
本文,「よくあってます」
本文,用人は煙草の火の消えたのも忘れていた。
本文,「あってるかね、そりゃあってるよ、毎日邸で見てるからね」
本文,用人は頭を傾げて旅僧が如何なる者であるかを考えようとした。
本文,「私が判るかね」
本文,旅僧は嘲笑いを続けている。
本文,「判りません、どうした方です」
本文,「私は貧乏神だよ」
本文,「え」
本文,「三代前から――の邸にいる貧乏神だよ」
本文,「え」
本文,「私がいたために、病人ができる、借金はできる、長い間苦しんだが、やっと、その数が竭きて私は他へ移ることになったから、これから、お前さんの主人の運も開けて、借金も返される」
本文,話のうちに草加の宿は通り過ぎたが、用人は霧の深い谷間にいるような気になっていて気がつかなかった。
本文,「だから、これから、お前さんの心配も無くなるわけだ」
本文,用人はその詞を聞くとなんだか肩に背負っていた重荷が執れたような気がした。
本文,「では、あなた様は、これから何方へお移りになります」
本文,「私の往くさきかの、往くさきは、隣の――の邸さ」
本文,「え」
本文,「其処へ移るまでに、すこし暇ができたから、越谷にいる仲間の処へ遊びに来たが、明日はもう移るよ」
本文,用人はその名ざされた家のことを心に浮べた。
本文,「お前さんが嘘と思うなら、好く見ているが好い、明日からその家では、病人ができ、借金ができて、恰好お前さんの主人の家のようになるさ」
本文,「え」
本文,「だが、これは決して人にもらしてはならんよ」
本文,「はい」
本文,「じゃ、もう別れよう」
本文,用人がはっと気がついた時にはもう怪しい旅僧はいなかった。
本文,其処はもう越谷になっていた。
本文,用人は知行所へ往ったが、度たび無理取立てをしてあるのでとても思うとおりにできまいと心配していた金が、思いのほか多く執れたので、貧乏神の教えもあるし彼は喜び勇んで帰って来た。
