type,text
本文,官軍の隊士飯田某は、五六人の部下を伴れ、勝沼在の村から村へかけて、潜伏している幕兵を捜索していた。
本文,それは、東山道から攻めのぼった官軍を支えようとした幕兵を一戦に破ったあとのことであった。
本文,夕方になって唯ある森の陰に小さな寺を見つけた。
本文,飯田はその寺で一泊するつもりで、夕陽の光を浴びて寺の方へ往った。
本文,山門の柱も朽ちて荒れた寺であった。
本文,鐘楼には釣鐘も見えなかった。
本文,部下の一人は銃を引きずるように持って前に入って往ったので、飯田は山門の口に立って待っていた。
本文,暫く待っていても部下は帰って来なかった。
本文,で、他の一人が見に往ったが、間もなく初めの部下といっしょに何か云い云い帰って来た。
本文,「いくら玄関から声をかけても返事をしないから、庭の方へ廻ってみると、一人の坊主が、壮い女とべちゃべちゃ話しておるから、一泊したいと云うと、困ると云うから、一嚇し嚇して泊るようにして来ました、彼奴一癖ある奴でございます」
本文,と、部下が云った。
本文,飯田は微笑しながらそれを聞きながして入った。
本文,部下もその後からいっしょに往った。
本文,狭い玄関口には大きな色の白い僧が坐っていた。
本文,「今晩は御厄介にあずかります」
本文,飯田は鷹揚に云った。
本文,僧は軽薄な笑いを顔に浮べていた。
本文,「お勤め御苦労に存じます、見らるるとおりの荒寺で、茶もろくろくおあげすることもできませんが、それで宜しければ、ゆっくり御逗留なさいますように」
本文,「なに、粮米の用意もある、今晩一晩御厄介になれば、明日はすぐ出発します」
本文,そのうちに部下が厨の方から手桶に水を入れて持って来たので、飯田は草鞋を解いてそれで足を洗ってあがると、僧は後から来て次の室へ案内した。
本文,塵の溜った狭い室であった。
本文,「甚だ穢い処で、お気の毒でございます」
本文,こう云って僧が出て往くと、飯田は刀を除り、陣笠を脱いで、だんぶくろを穿いた体を畳の上に置いた。
本文,部下は炊事にかかったのかあがって来なかった。
本文,軽い跫音がして何人か入って来た。
本文,今の僧にしては跫音が違っているなと思って飯田は顔をあげた。
本文,壮い女が茶を持って来たところであった。
本文,飯田は驚いた。
本文,それは甲府の町にいるはずの妻ではないか。
本文,彼は一昨年甲府を脱走して京都に入り、勤王の士と往来しているうちに、鳥羽伏見の役となり、それから討幕の軍がおこったので、彼も土佐藩の手に属して故郷に来たものの、幕兵との戦があったために、甲府の町に往くこともできなかったが、二三日のうちには、隙を見て妻を訪おうと心窃に喜んでいるところであった。
本文,彼は手にしている鉄扇を執り落そうとして気が注いた。
本文,女は澄ましてその前に来て静に茶を置いた。
本文,面長な濃艶な頬から鼻にかけて生なまとした見覚えがあったが、女が余り澄ましているので、もしや人違ではないかと思ってかけようとした詞を抑えた。
本文,女は両手を突いてうやうやしく俯向いた。
本文,白いその首筋から細そりした肩のあたりにも見覚えがあった。
本文,右の耳の下には何時も見ている小さな黒子さえあった。
本文,「お前さんは、お高じゃないか」
本文,女は顔をあげたが冷やかな顔をしていた。
本文,「そうではありません」
本文,飯田は不審でたまらなかった。
本文,「お前さんは、私の顔に見覚えはないのか」
本文,「ありません」
本文,こう云って女はぶ鬼魅そうにして、そそくさと出て往った。
本文,飯田は呆然としてその後を見送っていた。
本文,厨の方が急に騒がしくなった。
本文,飯田は気が注いて隻手を刀にかけた。
本文,と、慌しい跫音がして部下の一人が草鞋のまま飛んで来た。
本文,「厨の隅に生血の附いた脚絆があったから、坊主を押えて詮議しようとすると、坊主が逃げ出したから、押えて縄をかけました」
本文,「女はどうした」
本文,「あれも逃げようとしますから、いっしょに縄をかけました」
本文,飯田は二人に縄をかけたを幸いに女の詮議もしてやろうとおもった。
本文,彼は刀を持って部下といっしょに玄関口ヘ出た。
本文,僧と女を縛りあげて玄関の柱に繋いであった。
本文,「住持、変った姿を見て気の毒じゃが、どうしてその方はこうした姿になられた」
本文,飯田は縛られたなりに悄然と立っている僧を見おろして云った。
本文,その傍に女も首を垂れて立っていた。
本文,「昨夜、幕府の脱走兵が五六人来て、私を嚇して泊って往きましたが、その脚絆の一つが残っておりましたために、お疑いを受けました」
本文,と、僧は顫えながら云った。
本文,飯田は女の右の二の腕の腫物の痕を見たかった。
本文,「よし、そうか、それじゃ大した罪でない、それは好いとして、その女の右の二の腕を見せてくれ」
本文,飯田は傍に立っている部下の一人に云った。
本文,僧はそれを聞くとぴくとしたようにして俯向いた。
本文,飯田はそれをちらと見た。
本文,部下は女の後手にせられた右の手に己の手をかけて、二の腕にかかった袖を捲った。
本文,黒い小さな爪形の傷痕があった。
本文,「よし、判った、その僧を打ち据えろ、女のことに就いて何か白状させろ」
本文,と、飯田が云った。
本文,玄関口に腰をかけていた部下は、手にしていた銃を持って僧の傍へ往って、その台尻で背を撲りつけた。
本文,「白状しろ」
本文,僧は苦痛を忍えていたがやがて倒れかけた。
本文,この拍子に俯向いてうっとりとなっていた女が顔をあげてきょろきょろしていたが、やがてぱっちりと眼をあけたようにして四方を見廻し、そして、飯田の顔を見ると、
本文,「あなたは」
本文,と、叫んで涙を流した。
本文,飯田はたしかに妻の声を聞いたのであった。
本文,飯田はおりて往った。
本文,「お前はお高じゃないか」
本文,女は前に来た飯田に顔を差し出してその胸にすがるようにした。
本文,「お前はどうして此処へ来た」
本文,女はまたきょろきょろと四辺を見た。
本文,僧は軍士に撲られて倒れていた。
本文,「此処は何処でございましょう、私はどうしております」
本文,「お前は勝沼在の寺にいる、どうした、この様は」
本文,女は大きな呼吸を吐いた。
本文,「私は、家にいると、某日、背の高い坊主が来て、私を睨んだことをおぼえておりますが、それからは、何をしていたやらさっぱり判りません」
本文,飯田は奇怪な思いと不快な思いに精神が錯乱しようとした。
本文,部下は急いで女の縄を解いた。
本文,女は飯田に執りすがって泣いた。
本文,妖憎は二三日して勝沼の官軍の手で殺戮せられたが、その官軍の中にはもう飯田の姿は見えなかった。
