type,text
本文,１
本文,「将軍義輝が弑された。
本文,三好長慶が殺された、松永弾正も殺された。
本文,今は下克上の世の中だ。
本文,信長が義昭を将軍に立てた。
本文,しかし間もなく追って了った。
本文,その信長も弑されるだろう。
本文,恐ろしい下克上の世の中だ……明智光秀には反骨がある。
本文,羽柴秀吉は猿智慧に過ぎない。
本文,柴田勝家は思量に乏しい。
本文,世は容易に治まるまい……武田家は間もなく亡びるだろう。
本文,波多野秀治は滅亡した。
本文,尼子勝久は自刃した。
本文,上杉景勝は兄を追った。
本文,荒木村重は謀反した。
本文,法燈暗く石山城、本願寺も勢力を失うだろう。
本文,一向一揆も潰されるだろう、天台の座主比叡山も、粉砕されるに相違ない。
本文,世は乱れる。
本文,世は乱れる！だが先ずそれも仕方がない、日本国内での争いだ。
本文,やがて、誰かが治めるだろう、恐ろしいのは外国だ！恐ろしいのは異教徒だ！憎むべきは吉利支丹だ！ザビエル、ガゴー、フロエー、オルガンチノこれら切支丹の伴天連共、教法に藉口し耳目を眩し、人心を誘い邪法を用い、日本の国を覬覦している。
本文,唐寺が建った、南蛮寺が建った、それを許したのは信長だ！なぜ許したのだ！なぜ許したのだ！危険だ、危険だ、非常に危険だ！国威が落ちる、取り潰すがよい！日本には日本の宗教がある、かんながらの道、神道だ！それを讃えろ、それを拝め！」
本文,ここは京都二条通、辻に佇んだ一人の女、凜々として説いている。
本文,年の頃は二十歳ぐらい、その姿は巫女、胸に円鏡をかけている。
本文,頭髪を束ねて背中に垂らし、手に白綿を持っている。
本文,その容貌の美しさ、洵に類稀である。
本文,眉長く顳※まで続き、澄み切った眼は凄いまでに輝き、しかも犯しがたい威厳がある。
本文,その眼は時々微笑する。
本文,嬰児のような愛らしさがある。
本文,高すぎる程高い鼻。
本文,男のそれのように、肉太である。
本文,口やや大きく唇薄く、そこから綻びる歯の白さ、象牙のような光がある。
本文,秀た額、角度立った頤、頬骨低く耳厚く、頸足長く肩丸く、身長の高さ五尺七八寸、囲繞いた群集に抽出ている。
本文,垢付かぬ肌の清らかさは、手にも足にも充分現われ、神々しくさえ思われる。
本文,男性の体格に女性の美、それを加えた風采である。
本文,だが何という大胆なんだろう！夕暮時とは云うものの、織田信長の管理している、京都の町の辻に立ち、その信長を攻撃し、その治世を詈るとは！
本文,驚いているのは群集である。
本文,市女笠の女、指抜の若者、武士、町人、公卿の子息、二十人近くも囲繞いていたが、いずれも茫然と口をあけ、息を詰めて聞き澄ましている。
本文,反対をする者もない、同意を表する者もない。
本文,不思議な巫女の放胆な言葉に、気を奪われているのである。
本文,「唐寺の謎こそ奇怪である」巫女はまたもや云い出した。
本文,「唐寺の謎を解くものはないか！唸っているのだ、恐ろしいものが！日本の国は買われるだろう、日本の国は属国となろう。
本文,解くものはないか、南蛮寺の謎！いや恐らくあるだろう、解くがいい解くがいい！幸福が来る、解いた者へは！だが受難も来るだろう！だが受難を避けてはならない！どんなものにも受難はある。
本文,受難を恐れては仕事は出来ない……ここに集まった人達よ！」
本文,ここで俄に巫女の言葉は嘲笑うような調子になった。
本文,「どんなに妾が説きましても、皆様方には解りますまい。
本文,解っているのは日本で数人、信長公にこの妾に、香具師の頭に弁才坊、そんなものでございましょう。
本文,さあ其の中の何者が、最後に得を取りますやら、ちょっと興味がございます。
本文,オヤオヤオヤ」と巫女の調子はここで一層揶揄的になった。
本文,「馬に念仏申しても、利目がなさそうでございます。
本文,そこでおさらばと致しましょう。
本文,もう日も大分暮れて来た。
本文,塒へ帰ったら夜になろう。
本文,ご免下され、ご免下され」
本文,群集を分けて不思議な巫女はスタスタ北の方へ歩き出した。
本文,と、その時一人の若武士が先刻から群集の中にまじり、巫女の様子をうかがっていたが、思わず呟いたものである。
本文,「洛外北山に住んでいて、時々洛中に現われては、我君を詈り時世を諷する、不思議な巫女があるという、困った噂は聞いていたが、ははあさてはこの女だな。
本文,よしよし後をつけてみよう。
本文,場合によっては縛め捕り、検断所の役人へ渡してやろう」
本文,そこで後を追っかけた。
本文,町を出外ずれると北野になる。
本文,大将軍から小北山、それから平野、衣笠山、その衣笠山まで来た時には、とっぷりと日も暮れてしまい、林の上に月が出た。
本文,巫女はズンズン歩いて行く。
本文,若武士もズンズン歩いて行く。
本文,２
本文,もうこの辺りは山である。
本文,鬱々と木立が繁っている。
本文,人家もなければ人気もない。
本文,夜の闇が四辺を領している。
本文,ズンズン恐れず巫女が行く。
本文,着ている白衣が生白く見える。
本文,時々月光が木間を洩れ、肩のあたりを淡く照らす。
本文,鹿苑院金閣寺、いつかその辺りも通ってしまった。
本文,だんだん山路が険しくなる。
本文,いよいよ木立が繁り増さり、気味の悪い夜鳥の啼声がする。
本文,巫女はズンズン歩いて行く。
本文,「一体どこまで行くのだろう？」若武士はいささか気味悪くなった。
本文,だが断念はしなかった。
本文,足音を忍んでつけて行く。
本文,一際こんもりした森林が、行手にあたって繁っている。
本文,ちょうどその前まで来た時であった。
本文,巫女は突然足を止め、グルリと振り返ったものである。
本文,「若い綺麗なお侍さん、お見送り有難うございました。
本文,もう結構でございます。
本文,どうぞお帰り下さいまし。
本文,これから先は秘密境、迷路がたくさんございます。
本文,踏み込んだが最後帰れますまい」それから不意に叱るように云った。
本文,「犯してはならぬよ我等の領地を！宏大な「処女造庭」境を！」
本文,「おっ」と若武士は驚いたが、同時に怒りが湧き起こった。
本文,「何を女め！不埒な巫女！二条通りで我君の雑言、ご治世を詈ったそればかりか、拙者を捉えて子供扱い、許さぬぞよ。
本文,縛め捕る！」ヌッと一足踏み出した。
本文,「捕ってごらんよ」とおちついた声、それで巫女はまた云った。
本文,「悪いことは云わぬよ。
本文,帰るがいい、お前が穢い侍なら、北野あたりで殺しもしたろう、可愛い綺麗な侍だったから、ここまで送らせて来たのだよ。
本文,だが今夜はお帰りよ。
本文,そうして妾を覚えておいで、もう一度ぐらいは会うだろう、お帰りお帰り、さあ今夜は」
本文,馬鹿にしきった態度である。
本文,本当に怒った若い武士は、手捕りにしようと思ったのだろう、「観念！」と叫ぶと躍りかかった。
本文,それより早く、不思議な巫女は、サ――ッと後へ飛び退いたが、「お馬鹿ちゃんねえ」と云ったかと思うと、片手をヌーッと頭上へ上げた。
本文,キラキラ光る物がある。
本文,巨大な星でも捧げたようだ。
本文,カーッと烈しい青光る焔、そこから真直ぐに反射して、若い武士の眼を射た。
本文,魔法か？いやいやそうではない。
本文,胸にかけていた円鏡そいつを右手に捧げたのである。
本文,だがそれにしても不思議である、いかに月光が照らしたとは云え、そんな鏡がそんなにも強い、焔のような光芒をどうして反射したのだろう？
本文,「あッ」と呻いた若い武士は、二三歩背後へよろめいたが、ガックリ地面へ膝をついた。
本文,しかし勇気は衰えなかった。
本文,立ち上ると同時に太刀を抜き、
本文,「妖婦！」と一躍切り込んだ。
本文,「勇気があるねえ、いっそ可愛いよ。
本文,だが駄目だよ、お止めお止め」
本文,沈着き払った巫女の声が、同じ場所から聞こえてきた。
本文,いぜん鏡を捧げている。
本文,キラキラキラキラと反射する。
本文,それが若武士の眼を射る。
本文,どうにも切り込んで行けないのである。
本文,とはいえ若武士も勇士と見える。
本文,両眼瞑ると感覚だ。
本文,柄を双手に握りしめ「ウン」とばかりに突き出した。
本文,だが何の手答えもない。
本文,ギョッとして眼を開いた眼の前に、十数本の松火が、一列にタラタラと並んでいた。
本文,異様の扮装をした十数人の男が、美々しい一挺の輿を守り、若武士の眼前にいるではないか。
本文,いつの間にどこから来たのだろう？森の奥から来たらしい。
本文,町人でもなければ農夫でもない。
本文,庭師のような風俗である。
本文,そのくせ刀を差している。
本文,その立派な体格風貌、その点から云えば武士である。
本文,若武士などへは眼もくれず、巫女の前へ一斉に跪坐いたが、「いざ姫君、お召し下さりませ」
本文,「ご苦労」と家来に対するように、巫女は鷹揚に頷いたが、ユラリとばかりに輿に乗った。
本文,「さようならよ、逢いましょうねえ、いずれは後日、ここの森で……綺麗で若くて勇しい、妾の好きなお侍さん」［＃「妾の好きなお侍さん」」は底本では「妾の好きなお侍さん」。
本文,」］
本文,それから巫女は意味ありげに笑った。
本文,「さあお遣りよ、急いで輿を！」
本文,松火で森を振り照らし、スタスタと奥へ行ってしまった。
本文,３
本文,信長の居城安土の城、そこから乗り出した小舟がある。
本文,春三月、桜花の候、琵琶の湖水静かである。
本文,乗っているのは信長の寵臣、森右近丸と云って二十一歳、秀でた眉、鋭い眼、それでいて非常に愛嬌がある。
本文,さぞ横顔がよいだろう、そう思われるような高い鼻、いわゆる皓歯それを蔽て、軽く結ばれている唇は、紅を注したように艶がよい。
本文,笑うと左右にえくぼが出来る。
本文,色が白くて痩せぎすで、婦人を想わせるような姿勢ではあるが、武道鍛錬だということは、ガッシリ据わった腰つきや、物を見る眼の眼付で解る。
本文,だが動作は軽快で、物の云い方など率直で明るい。
本文,どこに一点の厭味もない。
本文,まずは武勇にして典雅なる、理想的若武士ということが出来よう。
本文,かの有名な森蘭丸。
本文,その蘭丸の従兄弟であり、そうして過ぐる夜衣笠山まで、巫女を追って行った若武士なのである。
本文,信長の大切の命を受け、京へ急いでいるところであった。
本文,天正七年春の午前、湖水の水が膨らんでいる。
本文,水藻の花が咲いている。
本文,水鳥が元気よく泳いでいる。
本文,舟が通ると左右へ逃げる。
本文,だがすぐ仲よく一緒になる。
本文,よい天気だ、日本晴れだ、機嫌よく日光が射している。
本文,舟はズンズン駛って行く。
本文,軽舟行程半日にして、大津の宿まで行けるのである。
本文,矢走が見える、三井寺が見える、もう大津へはすぐである。
本文,とその時事件が起こった。
本文,どこからともなく一本の征矢が、ヒュ――ッと飛んで来たのである。
本文,舟の船首へ突っ立った。
本文,「あっ」と仰天する水夫や従者、それを制した右近丸は、スルスルと近寄って眺めたが、
