,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,下天地蔵,0.9397615790367126,0.6229174137115479,0.0,0.0,NEUTRAL
1,本文,まだ除夜の鐘には、すこし間がある。,2.479435443878174,0.9502205848693848,0.0,0.0,NEUTRAL
2,本文,とまれ、ことしも大晦日まで無事に暮れた。,1.1452020406723022,0.7064323425292969,1.1452020406723022,0.7064323425292969,POSITIVE
3,本文,だが、あしたからの来る年は。,1.4434016942977905,0.7635858058929443,0.0,0.0,NEUTRAL
4,本文,洛中の耳も、大極殿のたたずまいも、やがての鐘を、偉大な予言者の声にでも触れるように、霜白々と、待ち冴えている。,1.8081495761871338,0.858061671257019,1.8081495761871338,0.858061671257019,POSITIVE
5,本文,洛内四十八ヵ所の篝屋の火も、つねより明々と辻を照らし、淡い夜靄をこめた巽の空には、羅生門の甍が、夢のように浮いて見えた。,0.9588363766670227,0.6386789083480835,0.9588363766670227,0.6386789083480835,POSITIVE
6,本文,そこの楼上などには、いつも絶えない浮浪者の群れが、あすの元日を待つでもなく、飢えおののいていたかもしれないが、しかし、とにかく泰平の恩沢ともいえることには、そこらの篝番の小屋にも、町なかの灯にも、総じて、酒の香がただよっていた。,0.766708254814148,0.49128028750419617,0.0,0.0,NEUTRAL
7,本文,都の夜靄は酒の匂いがするといってもいいほど、まずは穏やかな年越しだった。,1.5412689447402954,0.6999194025993347,1.5412689447402954,0.6999194025993347,POSITIVE
8,本文,「さ、戻りましょうず。,0.37871572375297546,0.4232516884803772,-0.37871572375297546,-0.4232516884803772,NEGATIVE
9,本文,……若殿、又太郎さま。,0.5327928066253662,0.5016502737998962,0.0,0.0,NEUTRAL
10,本文,……はて、これは困った。,1.291527509689331,0.6495476365089417,-1.291527509689331,-0.6495476365089417,NEGATIVE
11,本文,いつのまにやら、邪気も無う、ようお寝みだわ」,1.6746107339859009,0.8332877159118652,1.6746107339859009,0.8332877159118652,POSITIVE
12,本文,一色右馬介は苦笑した。,0.9461522698402405,0.6428471207618713,0.0,0.0,NEUTRAL
13,本文,ゆり起しても、若い主人の寝顔は、居酒屋の床几に倚ったまま、後ろの荒壁を背に、ぶらぶら動くだけなのである。,0.8677366375923157,0.5331159234046936,0.0,0.0,NEUTRAL
14,本文,「これはちと、参らせすぎたな。,0.527743399143219,0.46236464381217957,0.0,0.0,NEUTRAL
15,本文,やはりお年はお年」,0.7317401170730591,0.4914654791355133,0.7317401170730591,0.4914654791355133,POSITIVE
16,本文,右馬介は侍者として、急に自分の酔をさました。,0.9318472146987915,0.5912105441093445,0.9318472146987915,0.5912105441093445,POSITIVE
17,本文,ここは錦小路の、俗に“請酒屋”とも“小酒屋”ともよぶ腰かけ店だ。,0.8746892809867859,0.583324670791626,0.8746892809867859,0.583324670791626,POSITIVE
18,本文,こんな所へ、ご案内したと知れただけでも、あとで上杉殿からどんなお叱りをうけるかと。,0.5399425625801086,0.47716835141181946,0.0,0.0,NEUTRAL
19,本文,かつて、自分は六波羅の大番役も勤め、都は何度も見ていたが、又太郎ぎみには、初めてのご見物だ。,2.1536026000976562,0.8631445169448853,2.1536026000976562,0.8631445169448853,POSITIVE
20,本文,すべてが、もの珍しくてならないらしい。,0.8018115162849426,0.5169366002082825,-0.8018115162849426,-0.5169366002082825,NEGATIVE
21,本文,ところで、こんどの上洛では、彼も驚目したことだが、なんと都には、酒屋が殖えたものだろう。,1.21097731590271,0.58397376537323,1.21097731590271,0.58397376537323,POSITIVE
22,本文,――という感を、ここの亭主にただしてみたら、十年前には醸造元の“本酒屋”も百軒とはなかったものが、当今では洛中だけでも二百四、五十軒をこえ、その上、近江の百済寺で造るのや、大和菩提寺の奈良酒だの、天野山金剛寺の名酒だの、遠くは、博多の練緯酒までが輸入されてくる有様なので、請売りの小酒屋も、かくは軒を競っておりますので、ということだった。,0.819984495639801,0.5683391094207764,0.0,0.0,NEUTRAL
23,本文,なるほど、これは自分たちの国元、関東などでは見られない。,0.7033949494361877,0.5638665556907654,0.0,0.0,NEUTRAL
24,本文,だが、この凄まじい酒屋繁昌は、人心の何を語っているものか。,0.9575194120407104,0.6104744672775269,0.9575194120407104,0.6104744672775269,POSITIVE
25,本文,ただ単に、これも泰平の余沢といえる現象なのか。,1.6164718866348267,0.8100103139877319,0.0,0.0,NEUTRAL
