type,text
本文,浅草寺の十二時の鐘の音を聞いたのはもう半時前の事、春の夜は闌けて甘く悩しく睡っていた。
本文,ただ一つ濃い闇を四角に仕切ってポカッと起きているのは、厚い煉瓦塀をくりぬいた変電所の窓で、内部には瓦斯タンクの群像のような油入変圧器が、ウウウーンと単調な音を立てていた。
本文,真白な大理石の配電盤がパイロット・ランプの赤や青の光を浮べて冷たく一列に並んでいた片隅には、一台の卓子がポツンと置かれて、その上に細い数字を書きこんだ送電日記表の大きな紙と、鉛筆が一本無雑作に投げ出されていたが、然し当直技手の姿は何処にも見えなかった。
本文,今、全く人気の無いこの大きい酒倉のような変電所の中では、ただ機械だけが悪魔の心臓のように生きているのであった。
本文,スパーッ！
本文,リンリンリンリン。
本文,突然白け切った夜の静寂を破って、けたたましい音響が迸る。
本文,毒々しい青緑色の稲妻が天井裏にまで飛びあがった。
本文,――電路遮断器が働いて切断したのだった。
本文,と、思い掛けぬ窓のかげから素早く一人の男が飛び出して、配電盤の前へ駈けつけた。
本文,彼は慣れ切っている正確な手附きで、抵抗器の把手をクルクルと廻すと、ガチャリと大きな音を立てて再び電路遮断器を入れた。
本文,パイロット・ランプが青から赤に変色して、ぱたりとベルが鳴止む。
本文,その儘技手は配電盤の前に突っ立って、がっしりした体を真直ぐに、見えぬ何物かを追っているようであった。
本文,もう四十年輩の技術には熟練しきった様な男である。
本文,――一分、二分。
本文,春の夜は闌けて、甘く悩しく睡っていた。
本文,「土岐さん！土岐さん、一寸……」
本文,不意に裏口へつづく狭い扉が少し開いて、その間から若い男の顔がヒョクリと現われた。
本文,ひどく蒼白い顔をして、明らかに何事か狼狽しながら四辺を憚っていた。
本文,「おう」くるりと振返った技手は、
本文,「国ちゃんか、なんだい？」と、何気なく配電盤を離れた。
本文,「あの、一寸来てくれませんか、何うも可笑しいんです。
本文,お由が仆れちゃって」
本文,青年は一途に救いを求めるような、混乱した表情を見せなから、乾からびた言葉をぐっと呑みこんだ。
本文,「お由――」
本文,「ええ、仆れちゃったきり、どうしても起きないんです。
本文,困ってしまってね」
