,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,この話が私の夢か私の一時的狂気の幻でなかったならば、あの押絵と旅をしていた男こそ狂人であったに相違ない。,1.0934102535247803,0.5902562737464905,1.0934102535247803,0.5902562737464905,POSITIVE
1,本文,だが、夢が時として、どこかこの世界と喰違った別の世界を、チラリと覗かせてくれる様に、又狂人が、我々の全く感じ得ぬ物事を見たり聞いたりすると同じに、これは私が、不可思議な大気のレンズ仕掛けを通して、一刹那、この世の視野の外にある、別の世界の一隅を、ふと隙見したのであったかも知れない。,1.3514128923416138,0.566353440284729,1.3514128923416138,0.566353440284729,POSITIVE
2,本文,いつとも知れぬ、ある暖かい薄曇った日のことである。,0.7506102323532104,0.4566107392311096,0.0,0.0,NEUTRAL
3,本文,その時、私は態々魚津へ蜃気楼を見に出掛けた帰り途であった。,0.7846313714981079,0.5190929174423218,0.7846313714981079,0.5190929174423218,POSITIVE
4,本文,私がこの話をすると、時々、お前は魚津なんかへ行ったことはないじゃないかと、親しい友達に突っ込まれることがある。,1.5669641494750977,0.6975575089454651,1.5669641494750977,0.6975575089454651,POSITIVE
5,本文,そう云われて見ると、私は何時の何日に魚津へ行ったのだと、ハッキリ証拠を示すことが出来ぬ。,1.3344625234603882,0.7668911814689636,-1.3344625234603882,-0.7668911814689636,NEGATIVE
6,本文,それではやっぱり夢であったのか。,2.0644137859344482,0.8441776633262634,0.0,0.0,NEUTRAL
7,本文,だが私は嘗て、あのように濃厚な色彩を持った夢を見たことがない。,1.2745931148529053,0.6286227107048035,1.2745931148529053,0.6286227107048035,POSITIVE
8,本文,夢の中の景色は、映画と同じに、全く色彩を伴わぬものであるのに、あの折の汽車の中の景色丈けは、それもあの毒々しい押絵の画面が中心になって、紫と臙脂の勝た色彩で、まるで蛇の眼の瞳孔の様に、生々しく私の記憶に焼ついている。,1.4133533239364624,0.7320046424865723,1.4133533239364624,0.7320046424865723,POSITIVE
9,本文,着色映画の夢というものがあるのであろうか。,1.0743318796157837,0.6268038153648376,0.0,0.0,NEUTRAL
10,本文,私はその時、生れて初めて蜃気楼というものを見た。,2.1549336910247803,0.8531870245933533,2.1549336910247803,0.8531870245933533,POSITIVE
11,本文,蛤の息の中に美しい龍宮城の浮んでいる、あの古風な絵を想像していた私は、本物の蜃気楼を見て、膏汗のにじむ様な、恐怖に近い驚きに撃たれた。,2.6033010482788086,0.952427089214325,2.6033010482788086,0.952427089214325,POSITIVE
12,本文,魚津の浜の松並木に豆粒の様な人間がウジャウジャと集まって、息を殺して、眼界一杯の大空と海面とを眺めていた。,1.6459627151489258,0.8123764395713806,1.6459627151489258,0.8123764395713806,POSITIVE
13,本文,私はあんな静かな、唖の様にだまっている海を見たことがない。,1.0864357948303223,0.6513851881027222,1.0864357948303223,0.6513851881027222,POSITIVE
14,本文,日本海は荒海と思い込んでいた私には、それもひどく意外であった。,1.402213215827942,0.6535924673080444,0.0,0.0,NEUTRAL
15,本文,その海は、灰色で、全く小波一つなく、無限の彼方にまで打続く沼かと思われた。,0.29785841703414917,0.4141875207424164,-0.29785841703414917,-0.4141875207424164,NEGATIVE
16,本文,そして、太平洋の海の様に、水平線はなくて、海と空とは、同じ灰色に溶け合い、厚さの知れぬ靄に覆いつくされた感じであった。,0.5248816013336182,0.45870134234428406,0.0,0.0,NEUTRAL
17,本文,空だとばかり思っていた、上部の靄の中を、案外にもそこが海面であって、フワフワと幽霊の様な、大きな白帆が滑って行ったりした。,1.4888840913772583,0.7446023225784302,0.0,0.0,NEUTRAL
