,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,ある春の夕、Padre Organtino はたった一人、長いアビト（法衣）の裾を引きながら、南蛮寺の庭を歩いていた。,1.1172784566879272,0.6262759566307068,1.1172784566879272,0.6262759566307068,POSITIVE
1,本文,庭には松や檜の間に、薔薇だの、橄欖だの、月桂だの、西洋の植物が植えてあった。,0.9608821868896484,0.6539686918258667,0.0,0.0,NEUTRAL
2,本文,殊に咲き始めた薔薇の花は、木々を幽かにする夕明りの中に、薄甘い匂を漂わせていた。,1.403158187866211,0.6888011693954468,1.403158187866211,0.6888011693954468,POSITIVE
3,本文,それはこの庭の静寂に、何か日本とは思われない、不可思議な魅力を添えるようだった。,1.995207667350769,0.8749216794967651,1.995207667350769,0.8749216794967651,POSITIVE
4,本文,オルガンティノは寂しそうに、砂の赤い小径を歩きながら、ぼんやり追憶に耽っていた。,1.5432225465774536,0.7316219806671143,1.5432225465774536,0.7316219806671143,POSITIVE
5,本文,羅馬の大本山、リスポアの港、羅面琴の音、巴旦杏の味、「御主、わがアニマ（霊魂）の鏡」の歌――そう云う思い出はいつのまにか、この紅毛の沙門の心へ、懐郷の悲しみを運んで来た。,2.178844451904297,0.908644437789917,2.178844451904297,0.908644437789917,POSITIVE
6,本文,彼はその悲しみを払うために、そっと泥烏須（神）の御名を唱えた。,1.0425575971603394,0.6676515936851501,1.0425575971603394,0.6676515936851501,POSITIVE
7,本文,が、悲しみは消えないばかりか、前よりは一層彼の胸へ、重苦しい空気を拡げ出した。,1.3390663862228394,0.5956141948699951,1.3390663862228394,0.5956141948699951,POSITIVE
8,本文,「この国の風景は美しい――。」,1.7045589685440063,0.768082320690155,1.7045589685440063,0.768082320690155,POSITIVE
9,本文,オルガンティノは反省した。,0.6017709970474243,0.453007310628891,0.0,0.0,NEUTRAL
10,本文,「この国の風景は美しい。,1.5312888622283936,0.7332385182380676,1.5312888622283936,0.7332385182380676,POSITIVE
11,本文,気候もまず温和である。,1.2022877931594849,0.6118514537811279,1.2022877931594849,0.6118514537811279,POSITIVE
12,本文,土人は、――あの黄面の小人よりも、まだしも黒ん坊がましかも知れない。,1.7746233940124512,0.8593686819076538,0.0,0.0,NEUTRAL
