,type,text,logit_score,pred_score
0,本文,ネルロとパトラッシュ――この二人はさびしい身の上同志でした。ふたりともこの世に頼るものなく取り残されたひとりぼっち同志ですから、その仲のいいことは言うまでもありません。,0.0,0.0
1,本文,いや、「仲がいい」くらいな言葉では言いあらわせません。兄弟でもこれほど愛し合っている者はまずないでしょう。,0.0,0.0
2,本文,ほんとにこれ以上の親しさはかんがえられないほどの間柄でした。しかも、ふたり、と言っても人間同志ではないのです。,9.087857246398926,0.9999909400939941
3,本文,ネルロは、フランスとベルギーの境を流れるムーズ河の畔の田舎町アンデルスに生れた少年。パトラッシュは、フランダース産の大きな犬なのです。,3.6306962966918945,0.6147466897964478
4,本文,このふたりは、年数から言ったら、いわゆるおなじ年ですが、一方はまだあどけない子供ですのに、一方はすでに老犬の部類に入っています。ふたりが友達になったそもそものはじまりは、お互いに同情し合ったのがもとで、日を経るにしたがって、その気持はますます深まり、今ではもう切っても切れない親しさにむすびついてしまいました。,8.967637062072754,0.9999979734420776
5,本文,村はずれの小さな小舎、それがふたりの家でした。この村というのは、ベルギーの首府アントワープから一里半ばかり離れたフランダースの一村落で、まわりには麦畑や牧場が広々とつらなっていて、その平野を貫ぬく大きな運河の岸には、ポプラや赤揚樹の長い並木が、そよそよ吹く微風にさえ枝をゆすぶっていました。,8.936993598937988,0.9999910593032837
6,本文,村には家屋敷がおよそ二十ばかり、その鎧戸は、みんな明るい緑色か、青空そのままの色に塗られ、屋根は、多くは紅い薔薇色、または黒と白のまだらに塗られていました。壁は雪のように真白で、太陽に輝いている時は目がいたくなるほどでした。,8.751614570617676,0.99996018409729
7,本文,村の中央には、苔むした土手の上に風車がそびえ立っています。この風車はこの辺一帯の低地の目標ともなっているものでした。,8.423724174499512,0.9999938011169434
8,本文,ずっとずっと昔、この風車は翼も何もかもすっかり真紅に塗られたこともありました。が今はもうその燃えるような赤い色も風雨にさらされて汚なく色あせてしまい、まわり具合も、よぼよぼのおじいさんのように、止ったり、動いたり、という有様になってしまいました。,-8.044391632080078,-0.9999785423278809
9,本文,とは言えまだこの辺の人達の麦搗の役は充分足しています。この風車と向き合って古ぼけた小さな教会堂が建っています。,0.0,0.0
10,本文,その細長い塔の上の鐘は、朝に夕に、静かな、かなしげな音をひびかせるのでした。東北の方広々とした平野の彼方にはアントワープの旧教寺院の尖った塔が、そびえ立っているのが望まれました。,9.171582221984863,0.9999978542327881
11,本文,平野にははてしもなくあおやかな穀物の畑がひろがって、まるで一面海のようでした。さて、その村はずれの小屋の主人というのは、大へん年とった、そして大へん貧乏で、ジェハン・ダアズというおじいさんでした。,0.0,0.0
12,本文,このおじいさんも、ずっと以前は軍人で、あのナポレオンの大軍がこのベルギーに攻め入って来た時には、戦いに出た経歴も持っています。しかもこのおじいさんが、その戦場から持ちかえったものとしては何一つなく、ただ、大きな傷を受けて、一生跛をひきずらねばならないことだけでした。,-5.012763023376465,-0.9972653388977051
13,本文,ジェハンじいさんが八十才になった時、じいさんの娘が、アンデルスというところで死に、二才になったばかりの男の子をおじいさんの手に残しました。自分一人の暮しさえやっとであるこの貧乏なおじいさんは、それでも愚痴一つこぼさず、この厄介者を引き受けました。,9.074708938598633,0.9999982118606567
