,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,オツネはメクラのアンマだ。,0.5742464661598206,0.44220492243766785,-0.5742464661598206,-0.44220492243766785,NEGATIVE
1,本文,チビで不美人だが朗らかな気質でお喋り好きでアンマの腕も確かだから旅館なぞもヒイキにしてくれる。,2.39052414894104,0.858723521232605,2.39052414894104,0.858723521232605,POSITIVE
2,本文,その日は朝のうちから予約があってかねてこれもオトクイの乃田家から夜の九時ごろ来るようにと話があった。,0.7997933030128479,0.608676552772522,0.0,0.0,NEUTRAL
3,本文,乃田家へよばれるのは奥さまの御用の時とお客さまの御用の時があって、お客さまは大川さんの場合が多い。,1.1764742136001587,0.5963724255561829,0.0,0.0,NEUTRAL
4,本文,この日も大川さん。,1.4583855867385864,0.8018282651901245,1.4583855867385864,0.8018282651901245,POSITIVE
5,本文,オツネが九時十五分ごろ行ったときには食事の終るところで、九時半ごろからもみはじめた。,0.7869368195533752,0.5609759092330933,0.0,0.0,NEUTRAL
6,本文,食事は本邸だが大川さんの寝るのは別館で本館にくらべればよほど小ヂンマリした洋館であった。,1.7740013599395752,0.8613385558128357,0.0,0.0,NEUTRAL
7,本文,乃田といえば昔は大金持だったそうで本邸なぞはどんな旅館も及ばないぐらい豪奢なものだそうだ。,1.4732381105422974,0.7188946604728699,1.4732381105422974,0.7188946604728699,POSITIVE
8,本文,茶室と能舞台なぞ国宝級のものを買いとって運ばせたもので、五千坪ほどの庭園もあった。,0.9114993214607239,0.6016167998313904,0.9114993214607239,0.6016167998313904,POSITIVE
9,本文,熱海で今もこれほどの邸宅を旅館にもせず持ちこたえていられたというのは莫大な土地や山林を所有していたからで、少しずつそれを売って非常にゼイタクな生活をしていた。,1.6913678646087646,0.8451265692710876,1.6913678646087646,0.8451265692710876,POSITIVE
10,本文,そういう用で時々見えるのが大川と今井という二人の人。,1.5230079889297485,0.8030452132225037,0.0,0.0,NEUTRAL
11,本文,たいがい二人一しょに来ることが多いようだ。,1.1204174757003784,0.6945668458938599,0.0,0.0,NEUTRAL
12,本文,二人はここの旦那の生前に秘書をしていたそうで、この日は大川さん一人のようであった。,1.6061657667160034,0.8278804421424866,1.6061657667160034,0.8278804421424866,POSITIVE
13,本文,オツネが別館へもみに行くとき、,0.9155048727989197,0.5764749646186829,0.0,0.0,NEUTRAL
14,本文,「あとで奥さまもお願いなさるそうですからすみ次第来て下さい」,1.0713406801223755,0.6672467589378357,0.0,0.0,NEUTRAL
15,本文,と女中さんから話があった。,0.8399533033370972,0.6037963032722473,0.0,0.0,NEUTRAL
16,本文,これもいつもの習慣だ。,2.033108711242676,0.8608013987541199,2.033108711242676,0.8608013987541199,POSITIVE
17,本文,今井さんはまだ若いからアンマをとらなかった。,0.7997447848320007,0.4894467890262604,0.0,0.0,NEUTRAL
18,本文,大川さんは少量の酒で気持よく酔う人だった。,1.0742074251174927,0.5721692442893982,1.0742074251174927,0.5721692442893982,POSITIVE
19,本文,しかし寝る前に催眠薬をのむので四五十分もむうちに大イビキで眠りこんでしまう。,0.8956982493400574,0.5746724605560303,0.0,0.0,NEUTRAL
20,本文,この日もそうだった。,0.768325686454773,0.5515552163124084,0.768325686454773,0.5515552163124084,POSITIVE
21,本文,この人は変った人で、,0.3885434865951538,0.45170605182647705,0.0,0.0,NEUTRAL
22,本文,「お前のようなまずい顔のメクラでも酔ってアンマをとるうちにはとかく変な心も起きやすいものだから、その壁にかかった鬼女の面をかぶってもんでもらうことにしよう」,0.9997090697288513,0.662715494632721,0.0,0.0,NEUTRAL
23,本文,こういう妙な習慣になっていた。,0.41603800654411316,0.4818832278251648,0.0,0.0,NEUTRAL
24,本文,小心で用心深い人なのだろう。,1.3441082239151,0.7805084586143494,0.0,0.0,NEUTRAL
25,本文,そのくせアンマは強くて、もっときつく、もっと力いっぱいと催促されるので、こういう人をもむと何人前も疲れるからアンマには苦手の客だ。,1.3870371580123901,0.7714706063270569,0.0,0.0,NEUTRAL
26,本文,オツネは大川がねこんだのにホッと一安心、鬼女の能面を外して卓上へおいて部屋をでた。,0.6592340469360352,0.48374858498573303,0.6592340469360352,0.48374858498573303,POSITIVE
27,本文,オツネはメクラながらもカンのよいのが自慢だから、行きつけの家や旅館に行ったときには女中たちに案内されるのが何よりキライだ。,2.434213161468506,0.8428720831871033,2.434213161468506,0.8428720831871033,POSITIVE
