,type,text,logit_score,pred_score
0,本文,しばらく芝生の堤が眼の高さでつづいた。,0.0,0.0
1,本文,波のように高低を描いていく平原のその堤の上にいちめん真紅のひな罌粟が連続している。,0.5223786234855652,0.4645877182483673
2,本文,正午にウイーンを立ってから、三時間あまりにもなる初夏のハンガリヤの野は、見わたす限りこのような野生のひな罌粟の紅に染まり、真昼の車窓に映り合うどの顔も、ほの明るく匂いさざめくように見えた。,1.6914665699005127,0.8694958090782166
3,本文,堤のすぐ向うにダニューブ河が流れていて、その低まるたびに、罌粟の波頭の間から碧い水面が断続して顕れる。,0.0,0.0
4,本文,初めは疎らに点点としていた罌粟も、それが肥え太ったり痩せたりしながら、およそ一時間もつづいたと思うころ、次第に密集して襲い来た、果しない真紅のこの大群団であった。,1.2945600748062134,0.7675183415412903
5,本文,梶はやがて着くブダペストのことを、人人がダニューブの女王といってきたことをふと思い出した。,0.0,0.0
6,本文,多分、ウイーンの方からこうしてきた旅人らは、このあたりの紅の波により添って流れるこの河水を眺め、自然に口からのぼった言葉だろう。,1.2313722372055054,0.6177449226379395
7,本文,こんな風景は欧洲のどこにも見なれなかった眺望だった。,0.9685527086257935,0.6476057767868042
8,本文,自分を乗せた車の下の、レールの中までこの罌粟は生い茂っているかもしれないと彼は思った。,0.0,0.0
9,本文,そして、暫くはひとりぼんやりと見るには惜しくなって知人の誰彼の顔も浮んで消えたりするのだった。,0.0,0.0
10,本文,彼はまた幼いころ日本でよく歌ったことのある、ダニューブの漣という唱歌を思い出しもした。,1.405514121055603,0.6666893362998962
11,本文,そのころは、自分がハーモニカを吹き、姉がヴァイオリンを弾いて伴に愉んだある夏の夕暮だったが、いま姉も一緒につれてここをこうして旅したなら、どんなことを姉は云い出すだろうと空想したりした。,1.8955315351486206,0.7827754616737366
12,本文,この空想は梶には非常に愉しかった。,0.0,0.0
13,本文,汽車の音を聞いていても、車輪の廻転していく音響がいつか少年のころのその歌に変って来たりして、河水の碧く白く日を浴びてどこまでも連っていくあたりの野の中が、,0.6079180240631104,0.5125364065170288
14,本文,「タアン、タ、タタタン、タアンタ、タアン」,0.0,0.0
15,本文,と、このような調子の歌となり、梶はしばらくそのメロディを胸中ひとり弄んでみているうち、実地にそこを走っている自分のことをもう忘れた。,0.9805856943130493,0.7008333206176758
16,本文,それはちょうど、遠い流れの向うから聞えて来る草笛の音のような、甘酸っぱい感傷の情のおもむきで、ひたひたと身に迫って来る水に似た愁いさえ伴うのだった。,0.9323139190673828,0.6702743768692017
17,本文,またこのような幼い歌の蘇って来たのは、欧洲では、やはりここだけだったと思った。,0.8478768467903137,0.5287139415740967
18,本文,一つは彼は、このハンガリヤについてはそれ以外の狂躁曲より何も知らぬ白紙の状態で、却ってそれが彼の曇りを拭き払っていたのかもしれぬ。,0.0,0.0
19,本文,もし行くさきの野の中に、ひな罌粟と河の他何もなくとも、これで来てみただけのことはあったと思った。,0.0,0.0
20,本文,ブダペストへ着いたときは四時すぎであった。,0.0,0.0
21,本文,罌粟の他は山一つ見えなかった原野の中に、百数十万の近代都市がただ一つ結晶している外貌の印象は、ホテルの自分の部屋へ着いてからも、まだ梶の頭から離れなかった。,0.0,0.0
22,本文,駅からすぐホテルへ来るまでの道に、太い街路樹の多く見えたのが先ず彼を歓ばしたが、それより案内された自分の部屋が何より彼の気に入った。,2.4920434951782227,0.868834376335144
23,本文,三十畳敷もある大きな部屋で、真赤な絨氈の上に、大きな二人寝の彫刻のある麗しい寝台が二台も置いてあって、それとはまた別に休息用の寝椅子もあり、浴室も附いていた。,2.1927378177642822,0.8803198337554932
24,本文,それは特別高価な部屋でもないに拘らず、一瞥しても、先ず梶には贅沢にすぎた豪華なものだった。,1.3754552602767944,0.7117859125137329
25,本文,高さも彼の所は適当な三階で、窓からすぐ真下の道路を傍のダニューブ河が流れていた。,0.807208776473999,0.47827866673469543
26,本文,しかし、残念なことに梶はこのとき、続いた汽車旅で疲労が激しかった。,0.0,0.0
27,本文,それに来てみたものの、一人の知人さえいるわけではなく、どこに何があるかも分らず、言葉も知らなければこの地の歴史さえ不案内だった。,-0.8986716270446777,-0.5262481570243835
