,type,text,logit_score,pred_score
0,本文,急病系図一寸手懸宵にちらり妖怪沙汰乱れ髪籠の囮幻影破廂夫婦喧嘩みるめ、かぐはな無理強迫走馬燈血の痕火に入る虫※呀！同士討虐殺二重の壁赤城様――得三様旭,0.33113765716552734,0.4497320055961609
1,本文,一急病,-0.44615209102630615,-0.4821264147758484
2,本文,雲の峰は崩れて遠山の麓に靄薄く、見ゆる限りの野も山も海も夕陽の茜に染みて、遠近の森の梢に並ぶ夥多寺院の甍は眩く輝きぬ。,0.24199719727039337,0.43965694308280945
3,本文,処は相州東鎌倉雪の下村……番地の家は、昔何某とかやいえりし大名邸の旧跡なるを、今は赤城得三が住家とせり。,0.0,0.0
4,本文,門札を見て、「フム此家だな。,0.0,0.0
5,本文,と門前に佇みたるは、倉瀬泰助という当時屈指の探偵なり。,0.0,0.0
6,本文,色白く眼清しく、左の頬に三日月形の古創あり。,0.0,0.0
7,本文,こは去年の春有名なる大捕物をせし折、鋭き小刀にて傷けられし名残なり。,0.0,0.0
8,本文,探偵の身にしては、賞牌ともいいつべき名誉の創痕なれど、衆に知らるる目標となりて、職務上不便を感ずること尠からざる由を喞てども、巧なる化粧にて塗抹すを常とせり。,0.0,0.0
9,本文,倉瀬は鋭き眼にて、ずらりとこの家を見廻し、「ははあ、これは大分古い建物だ。,1.305519461631775,0.6872815489768982
10,本文,まるで画に描いた相馬の古御所というやつだ。,0.0,0.0
11,本文,なるほど不思議がありそうだ。,0.9974147081375122,0.5061264038085938
12,本文,今に見ろ、一番正体を現してやるから。,1.0384629964828491,0.6148768067359924
13,本文,と何やら意味ありげに眩きけり。,0.0,0.0
14,本文,さて泰助が東京よりこの鎌倉に来りたるは、左のごとき仔細のありてなり。,0.0,0.0
15,本文,今朝東京なる本郷病院へ、呼吸も絶々に駈込みて、玄関に着くとそのまま、打倒れて絶息したる男あり。,0.9487322568893433,0.705773651599884
16,本文,年は二十二三にして、扮装は好からず、容貌いたく憔れたり。,0.0,0.0
17,本文,検死の医師の診察せるに、こは全く病気のために死したるにあらで、何にかあるらん劇しき毒に中りたるなりとありけるにぞ、棄置き難しと警官がとりあえず招寄せたる探偵はこの泰助なり。,0.0,0.0
18,本文,泰助はまず卒倒者の身体を検して、袂の中より一葉の写真を探り出だしぬ。,0.0,0.0
19,本文,手に取り見れば、年の頃二十歳ばかりなる美麗き婦人の半身像にて、その愛々しき口許は、写真ながら言葉を出ださんばかりなり。,1.3353850841522217,0.7231022119522095
20,本文,泰助は莞爾として打頷き、「犯罪の原因と探偵の秘密は婦人だという格言がある、何、訳はありません。,0.0,0.0
21,本文,近い内にきっと罪人を出しましょう。,0.5442410707473755,0.48031139373779297
22,本文,と事も無げに謂う顔を警部は見遣りて、「君、鰒でも食って死よったのかも知れんが。,0.0,0.0
23,本文,何も毒殺されたという証拠は無いではないか。,-1.1737346649169922,-0.5622740983963013
24,本文,泰助は死骸の顔を指さして、「御覧なさい。,1.1565464735031128,0.6708496809005737
25,本文,人品が好くって、痩っこけて、心配のありそうな、身分のある人が落魄たらしい、こういう顔色の男には、得て奇妙な履歴があるものです。,0.0,0.0
26,本文,と謂いつつ、手にせる写真を打返して、頻りに視めていたりけり。,0.0,0.0
27,本文,先刻より死骸の胸に手を載せて、一心に容体を伺いいたる医師は、この時人々を見返かえりて、「どうやら幽に脈が通う様です。,0.9199714660644531,0.6179835200309753
28,本文,こっちの者になるかも知れません。,0.0,0.0
29,本文,静にしておかなければ不可せんから、貴下方は他室へお引取下さい。,0.0,0.0
30,本文,警部は巡査を引連れて、静にこの室を立去りぬ。,0.6094651222229004,0.5039310455322266
