type,text
本文,椰子の実を灯籠風にくりぬいたのへぽつりと灯火をつけてる、小さな酒場「五郎」に名物が一つ出来た。
本文,名物といっても、ただ普通の川蟹で、しかも品切れのことが多い。
本文,千葉県下の河川で獲れるのだが、数量は少い。
本文,樽の底に水をひたひたに注ぎ、飯粒をばらまき、そこに飼っておくと、いつまでも元気よく生きている。
本文,それを、※でて食べるのである。
本文,この川蟹が品切れになっても、一般に愛用される海蟹は決して店に置かなかった。
本文,――それには理由があった。
本文,秦啓源が日本にやって来て、大使館に籍を置いて暫く滞在することになった時、歓迎の真意を表する仕方を私はあれこれと考えあぐんだ末、川蟹を思いついたのである。
本文,嘗て長らく日本にいて、親しい間では「シンさん」ではなく「ハタ君」などと呼ばれていたそういう彼だから、ありふれたことでは面白くあるまい。
本文,真に打ち解けた気持ちで、吾々の「五郎」で焼酎を飲み川蟹をつっついたならば……。
本文,丁度晩秋から初冬へかけて、彼地では、楊子江下流地域に、ドザハ（大石蟹）と称する川蟹が氾濫する。
本文,先年私は上海に行ってた時、殆んど毎日のように、彼と一緒にその川蟹を食べたものだ。
本文,日本の川蟹もそれと全く同種のもので、ただ、少しく形が小さく、少しく肉が硬く、少しく脂が足りないだけに過ぎない。
本文,老酒のないのは淋しいが、それは上等のカストリ焼酎で補うとして、彼はきっと喜ぶに違いない。
本文,そう考えて、私は店主の大田梧郎に相談してみた。
本文,大田は首をひねったが、店で働いてる戸村直治が、千葉県に知り合いがあり、川蟹のことを請合ってくれた。
本文,そこで私は、吾々の酒場で日本のドザハを食べるんだと、秦啓源を誘ったところが、果して彼はたいへん喜んで、当日には紹興酒の二瓶をかかえて現われた。
本文,――それが、「五郎」に於ける川蟹の由来なのである。
本文,しかもこの蟹、数量が少いし、寒さに向うと殆んど獲れなくなるので、一般の客にはもう出さなくなり、吾々仲間の専用となってしまった。
本文,その上、蟹については、井野格三郎老人の弁慶蟹の話も思い出された。
本文,――弁慶蟹をつかまえ、怒らせておいて、その手にマッチの棒をはさませ、火をつけるのである。
本文,火はだんだん燃えてゆく。
本文,蟹はそのマッチの棒を怒りに任せてはさんだまま、火が手元に近づいても放さず、熱くなっても捨てることを知らず、ただ手を打ち振るだけで、遂に火傷する段になって、マッチをはさんでる手を根本からぼろりと自らもぎ落して、逃げてゆく……。
本文,その話を、秦啓源に伝えると、彼に真面目に言った。
本文,「その蟹は如何にも日本的だ。
本文,全く日本的だ。」
本文,その説に、吾々は率直に同感したのだった。
本文,ところで、私の注意を惹いたことが一つある。
本文,私は秦啓源と波多野洋介とを交際させたかった。
本文,それで、秦に向っては、波多野のことをいろいろ話し、波多野に向っては、秦のことをいろいろ話しておいた。
本文,勿論さしさわりのない事柄だけではあったが、それを、秦は黙って聞いたし、波多野も黙って聞いた。
本文,それから「五郎」で、私は二人を紹介した。
本文,土間の棕櫚竹の鉢植えのそばで、つっ立ったまま、彼等は、互いにじっと見合った。
本文,時間にして僅か数秒だったろうが、それが何としても不自然だと思えるほどの長い間、じっと見合った。
本文,それも、顔立を眺めるとか顔色を読むとかいうのではなく、眼の中をじっと見入って、眼の孔から心中を覗きこむという工合だった。
本文,とっさに、私は感じた。
本文,この二人は前から知り合いだったのだ。
本文,然しそれならばなぜ、相手方に関する私の話を、二人とも黙って聞き捨てたのであろうか、他人に知られたくない秘密が二人の間にあったのであろうか。
本文,疑惑が私の胸に萠した。
本文,二人はじっと見合った後、殆んど無表情のまま、手を差し伸して、固く握手した。
本文,後で私の知り得たところでは、彼等は、或る文化的会合で顔を合せたことがあった。
本文,二人ともあまり饒舌らなかったが、時に意見を吐露すると、それがふしぎなほど合致して、遂には二人だけの対談のような調子で口を利いたらしい。
本文,それでも二人は、誰からも互いに紹介されることなく、名前も知らずに別れたらしい。
本文,但し、その時の話題や彼等の意見がどういうものだったかは、明かでないし、茲に詮索する必要もなかろう。
本文,それ以外の彼等の交渉については、私はなにも知らない。
本文,そして私のちっぽけな疑惑などは、その後の彼等の親しい態度のなかに解消してしまったし、焼酎や紹興酒や川蟹のなかに飛散してしまった。
本文,「五郎」は夕刻から宵にかけて相当に客があるので、それを避けてか、或は他にわけがあってか、秦や波多野は、多くはまだ日差しの明るいうちにやって来て、楽しげに川蟹をつついた。
本文,互いに電話で呼びだすこともあった。
本文,「今日は蟹があるよ。
本文,」というだけですべてが通じた。
本文,酔ってくると、秦は上衣のポケットから一掴みの銀杏の葉を取り出すことがあった。
本文,銀杏の葉はもう黄色くなって、風に吹き散るには早いが、ちらほらと落ち初めてる頃だった。
本文,その落葉の中から、形の完全な美しいのを選り拾って、ポケットにつめこんできたのである。
本文,それを彼は一枚ずつ、食卓の上に並べて、楽しんだ。
本文,卓上がまっ黄色になることもあった。
本文,――街路でか、またはどこかの広場でか、それだけの銀杏の葉を拾い集めてる彼の姿を想像すると、波多野は心からおかしがって笑った。
本文,だがそのおかしさは、秦には全く通じなかった。
本文,彼は腑に落ちない顔つきで、黄色い葉を一枚ずつ取り出して卓上に並べた。
本文,銀杏はまた鴨脚樹とも書く。
本文,或る地方では、子供たちが、銀杏の葉を鴨に見立てて、それを川に泳がして遊ぶ。
本文,それは流れる水の上では長くは浮かない。
本文,各自は自分の鴨を川に放って、長く泳いだのが勝ちとなる。
本文,――そのようなことを、秦は楽しそうに、思い出のように語って、酒を飲んだ。
本文,「その銀杏について、僕は面白いことを発見した。」
本文,それがまるで他国のことででもあるような調子で、波多野は話した。
本文,「僕の家の近くに神社があり、その境内に大きな銀杏の木が聳えている。
本文,この木のそばに稲荷様がある。
本文,稲荷様には、君も知ってる通り、本堂があって、それから少し離れたところに、お蝋所と称する場所、蝋燭や種油などの灯明をつけて祈念する場所が、たいていあるものだ。
本文,そして普通は、このお蝋所の方に、赤い鳥居などが立ち並んでいる。
本文,僕の近くの稲荷様も、そうだった。
本文,そして秋になると、隙間もないほど立ち並んでる赤塗りの鳥居に、黄色い銀杏の葉が降りかかる。
本文,その黄色い花吹雪の下の赤いトンネルをくぐって、お蝋所にお詣りをする女の姿など、一種の風情があった。
本文,「ところで、こんど僕が中国から帰ってみると、空襲のために、神社は焼けていた。
本文,稲荷様の本堂は残っていたが、お蝋所の前の幾十本とも知れない鳥居は、すっかり無くなっていた。
本文,焼けたのではなく、多分、燃料にでも使われたのだろう。
本文,近所の人々が相談の上で取り払ったのか、或は盗まれてしまったのか、それはどうでもよろしい。
本文,とにかく、赤い鳥居の列が無くなってしまった。
本文,「それでも、お蝋所に祈りに来る人たちは絶えない。
本文,鳥居が無くなったことなど、彼等の祈念には何の影響もないのだ。
本文,お蝋所は、一種の洞窟みたいなところで、狐格子が立てきってあり、それに、紅白ないまぜの布や、女の長い髪の毛や、何だか分らない紙片などが、結びつけられていて、中は陰々と、薄暗い。
本文,そこで僕は思った。
本文,その狐格子をも取り除いてしまったら、どうであろうか。
本文,彼等信仰者たちは、やはり祈りに来るであろうか。
本文,きっと来るに違いない。
本文,ところで、そこにあるのは何か。
本文,鏡か木彫か石彫か陶器か、それも恐らくは下らないもので、つまりは一塊の石に過ぎないだろう。
本文,その一塊の石に、彼等はやはり祈念を凝らすだろう。
本文,そうなると、一塊の石に人の祈念がじかに連結する。
本文,これはどういうことだ。
本文,原始時代に立戻っただけのことだというのは、一応の解釈に過ぎなくて、救済にはならない。」
本文,「救済しなくてもいいよ。
本文,」と僕は焼酎を味わいながら言った。
本文,「赤い鳥居の列に、黄色い銀杏の葉が散りかかって、その下を若い女がしとやかにくぐってゆくところなんか、いいじゃないか。」
本文,そういう情趣にはまるで無関心のように、秦は卓上に銀杏の葉を並べ続けた。
本文,「いや、銀杏の葉は、平地に散っても綺麗だ。
本文,救済するには、その一塊の石を、取り除くことだ。」
本文,「そうだ。
本文,それを僕も考えてる。
本文,」と波多野は応じた。
本文,「然し、石を取り除き、地ならしして、平地にしてしまっても、そこにはまた、靄が立ちこめるように、一種の濛気が立ちこめてくるかも知れない。
本文,偶像を破壊した後にも、まだ、霊界とでもいわれるものが残るからね。」
本文,「それは残る。」
本文,「それをどうするんだ。」
本文,「非情で対抗する。」
本文,「非情は信念であり理想であることは分るが、然し、それは僕たちの間だけのことで、一般にはなかなか通用しない。
本文,僕自身にしても、非情に徹しられないことがあるからね。」
本文,「それは、僕にもある。」
本文,そして彼等は、ふしぎにも、悲しそうでなく、却って気楽そうに、顔を見合って微笑した。
本文,然しそれは、私の理解する限りでは、彼等が不真面目だったというわけではなく、互いの深い信頼から来たものだったらしい。
本文,波多野は微笑をやめて言った。
本文,「それで……大丈夫かね。」
本文,「あのことか、心配いらない。
本文,少しは経験もある。
本文,然し、酒はもうやめよう。
本文,酔っていては都合がわるかろう。」
本文,そして彼等は、薄暗い狭い階段をのぼって、二階の室におちつき、そこで、簡単な夕食をすませて、碁など打ちはじめた。
本文,ところで、この二階は、六畳と長四畳との二間続きになっていたのが、階下の酒場とは別種のもので、その建物全部の所有主となってる波多野洋介の、謂わば私室だった。
本文,まだごく簡素な調度品が備えてあるきりで、どうにか書斎とも応接室ともつかない恰好だけを持っていた。
本文,だがここで、実はいろいろなことが行われたのである。
本文,――その一例として、この物語に関係のあることを述べれば、片隅の卓子の上の瓶に、数匹の蛭が泳いでいた。
本文,建物の反対側、つまり表側に、刳貫細工物問屋の一家が住んでいて、そこの肥満した主婦が、肩の欝血の凝りをなおすために、昔風な蛭療治をしていた、その蛭の幾匹かを貰ってきたのである。
本文,この下等な吸血虫は、甚だ根強い生命力を持っていて、飢餓状態に放置されれば、その体積が十分の一ほどにまで萎縮するが、それでもまだ生きている。
本文,そのため、いろいろな実験に使われる。
本文,――そういうことが話題になった時、秦啓源は更に変なことを言い出した。
本文,――蛭を太陽の光りにあてて乾しておけば、すっかり乾燥して、鉛筆の芯みたいになる。
本文,鉛筆の芯と同じく、ぽきりと折れるようになる。
本文,そいつを、水につけておくと、自然と元に戻って、また、ひらひらと水に泳ぐ。
本文,折れたのはだめだが、折れさえしなければ生き返る。
本文,それはちと信じ難いことだった。
本文,盆石の苔などは、すっかり乾燥させ、布にくるみ、箱に納め、数年間放置した後、取り出して水をやれば、一夜にしてまた青々と蘇るけれども、鉛筆の芯になった蛭などは……。
本文,然し、本当だと、秦は主張した。
本文,それならば実験してみようということになった。
本文,皿の上に蛭をつまみ出し、水気を拭き取って、硝子戸越しにさしてくる秋の陽にあてた。
本文,昼間は暇な大田梧郎がその仕事に当った。
本文,だが、蛭はいつまでも水分を含んでいて、ぽきりと折れるほどにはならなかった。
本文,夏の炎天はもうとくに過ぎ去っているし、まさか火にあぶるわけにもゆかず……蛭は捨てられることになってしまった。
本文,その蛭の室で、秦と波多野との碁がまだ一局も終らないうちに、魚住千枝子がやって来た。
本文,小児のようなひそかな跫音で階段をのぼってきた彼女は、黒い繻子のコートを袖だたみにしてハンドバックの上に持ちそえ、廊下に膝をついて挨拶をした。
本文,大島の着物に縫紋の羽織を重ねたじみな姿に、薄桃色の半襟がくっきりと目立っていた。
本文,波多野はなんだかあわてた様子で、碁盤をはなれて中腰まで立ち上ったが、火鉢にくっついて坐ると、千枝子をそこに招いた。
本文,彼女はすり足で席に進んだ。
本文,へんに皮膚の薄い頬が緊張して微笑の影さえ示さず、眼はじっと火鉢の中に落されていた。
本文,そしてふいに言った。
本文,「後れましたのでしょうか。」
本文,「いや、まだでしょう、何ともいってこないから……。」
本文,それから波多野は、彼女を今夜の同席者として秦に紹介した。
本文,秦はぎごちないお辞儀をした。
本文,「僕は……一向に、馴れませんから、よろしく願います。」
本文,「わたくしこそ、どうぞよろしくお願い致します。」
本文,彼女はちらっと眼を挙げただけだったが、秦は少しくぶしつけなほど彼女を見守った。
本文,それから、打ちかけの碁盤に眼をやり、室内を眺めたが、立ち上ってゆき隅っこの卓上の蛭の瓶を取りあげ、ちょっとためらった。
本文,「どうするんだい。
本文,」と波多野が尋ねた。
本文,「こんなもの……どこか……。」
本文,瓶を隠すようにして、更に隠し場所を求めていた。
本文,「それも、もう用はあるまい。
本文,捨ててしまおうか。」
本文,「何でございますの。」
本文,千枝子は、波多野が受取った瓶を更に受取って、その中の蛭を眺めた。
本文,「これ、どうなさいましたの。」
本文,「あちらのお上さんが、肩の欝血を吸わせていたのを、ちょっと、貰ってきたんです。」
本文,千枝子は何とも言わずに、そして別に嫌気も示さずに、瓶の中の蛭をじっと眺めた。
本文,ただふしぎそうに眺めた。
本文,その瓶を、波多野は奪うように取上げて、階下へおりてゆき、またすぐあがってきた。
本文,――その蛭がどうなったかは明かでないが、恐らく、大田梧郎が瓶のまま堀割にでも捨ててしまったのであろう。
本文,沈黙が続いたあとで、千枝子はごく自然に言いだした。
本文,「あちらの、美春さんとか仰言る方、蛭の姿におなりなさるということですけれど、ほんとうでしょうか。」
本文,波多野と秦は顔を見合せ、次に千枝子を眺めた。
本文,「大田さんは、ほんとうだろうといって、笑っていらっしゃいましたけど……。」
本文,大田から聞いたのだとすれば、彼女もくわしく知っているに違いなかった。
本文,美春さんというのは、刳貫細工物問屋の主婦の妹で、四十歳をすぎた小柄な女だった。
本文,嘗て結婚したこともあるが不縁になり、子供もなく再婚の意志もなく、姉のもとに身を寄せて、そのまま、年月を過してしまった。
本文,――その美春さんが、夏の頃から、一種の幻覚に襲われはじめたらしい。
本文,夜中にふと気がついてみると、或は、障子を細目にあけて、或は襖を細目にあけて、誰かがじっと覗いているのである。
本文,驚いて、蒲団の上に身を起すと、障子や襖はもうしまっていて、誰もいない。
本文,そんなことがしばしば起って、遂には、じっと覗きこんでくるその顔が、蚊帳のところまでやって来た。
本文,蚊帳がこちらへふくらむほど、その怪しい顔がのりだしてくる。
本文,もう身を起すことも出来なくて、蒲団をかぶり、息をひそめていると、いつしか顔は消えてしまう。
本文,その顔立ははっきり分らないが、確かに誰か人の顔なのである。
本文,彼女は夜灯をつけず真暗な中に寝る習慣だったが、真暗な中にありありと、その人の顔だけは分り、それが消えてしまったあとの暗闇は、いっそう恐ろしかった。
本文,後にはそれが毎夜のようになって、おちおち眠られず、次第に心気が衰えてきた。
本文,主人の西浦辰吉夫妻も、美春のことを心配しだした。
本文,そして辰吉の懇意な者に、照顕さまを信仰してるのがいて、一度ためしに祈祷して貰ったらどうかと勧めた。
本文,照顕さまというのは、新しく出現したもので、祈祷の秘義は仏教に依るものらしく、本体は神霊らしいが、そこのところは神秘の奥に閉ざされている。
本文,戦争後たいへん信者がふえ、霊験あらたかだとのことだった。
本文,その照顕さまに、辰吉は頼むことになった。
本文,そして祈祷をして貰ったところが、美春は蛭の本体を現わしたそうで、それを祓い落してもらってから、彼女の夜の悩みは遠のいたらしい。
本文,西浦夫妻は照顕さまの信者になった。
本文,そして美春はまだすっかり恢復していないので、なお一回の祈祷が行われ、更にもう一回行われることになったのである。
本文,西浦の妻が時折、蛭に欝血を吸わせているから、美春が蛭の本体を現わしたのも不思議ではないと、大田梧郎は簡単に解釈した。
本文,然し、それだけでは片付けられないものがあった。
本文,この種の事柄がいつもそうであるように、話だけでは真相は掴めなかった。
本文,この美春の一件は、吾々の中でもごく少数の者しか知らなかった。
本文,ただの話題とするには、あまりにばかばかしかったか、或はあまりに奇怪だった。
本文,秦啓源は最も深い関心を持ち、波多野を通じて、次回の祈祷に列席することの許しを得た。
本文,ところが前日になって、魚住千枝子が同じ許しを得てることが分った。
本文,西浦夫妻にとっては、信仰に垣根はなく、二人の願いを殊勝なものと見たらしい。
