type,text
見出し,一
本文,重夫は母のしげ子とよく父のことを話し合った。
本文,それは、しげ子にとっては寧ろどうでもいい問題であったが、重夫にとっては何かしら気遣わしい、話さないではおれない問題であった。
本文,実際、重夫の父田原弘平は凡てに於て観照家でそして余りに寛大であった。
本文,然しそれはいいことであったかも知れない。
本文,ただ重夫が気遣わしく思ったのは、物にぶつかってゆく力を欠いだ父のそうした生活態度を通して、父のうちに或る空虚が澱んで来ることであった。
本文,其処に眼を向けるのは気味悪くまた恐ろしかった。
本文,然し重夫はそうせざるを得なかった。
本文,「この頃お父さんはよく夜中に起き上って庭を散歩なさるではありませんか。」
本文,重夫は母にそう云った。
本文,「いえ夜中と云ってもそれは朝の四時か五時頃なんですよ、」としげ子は答えた、「暑くなると朝早く起きる方が身体にいいと云っていられるのですよ。
本文,お前さんのように寝坊するよりはね。」
本文,彼女は微笑んでいた。
本文,何事にも穏かな素直な微笑みを洩らすのは彼女の癖であった。
本文,いつも善意に、いや寧ろ善意とさえも云えない穏かな気持ちに満ちている彼女は、心持ち痩せてはいたが、常に若々しくまた清らかであった。
本文,その切れの長いそして細い眼に生命の余裕を示していた。
本文,「然し、」と重夫は云った、「お父さんのは早く起きられるというよりも眠れないから仕方なしにお起きになるんではないでしょうか。」
本文,「さあねえ、私にはよくお眠りになるように思えるんですがね。
本文,何かそんなことを仰言っていられたことがありますか。」
本文,「別に何にも云われはしませんが……。
本文,いつでしたか私が夜遅くまで起きて書物を読んでいまして、それから寝ようと思って縁側を通る時に、まだ寝ないのかって室の中から声をおかけになったことがあります。
本文,そんなことがよくあるんです。
本文,何だかお父さんはいつでも眼が覚めていらるるようなんですが……。」
本文,「それは眼敏くていらるる故なんでしょうよ。
本文,元からそうでしたよ。
本文,それに年を取って来ると猶更そうなるものです。」
本文,「然しまだ四十の上を幾つも越してはいられないじゃありませんか。」
本文,「年齢を云えばそうですがね、四十の上になると自分では随分長く生きたような気がするものですよ。」
本文,「ですが……そう、つい先達てのことですよ。
本文,私が友達と日曜に朝早くから江の島の方へ遊びに行ったことがありましたでしょう。
本文,あの朝のことです。
本文,五時頃に起き上って、楊枝を使いながら縁側に立っていますと、お父さんがじっと庭の向うに立っていられたのです。
本文,後ろから見ると急にひどく髪の毛が薄くなられたような気がして、妙な気持ちがしたのです。
本文,が、いつまでもお父さんはじっと向う向きに立っていられます。
本文,それがこう妙に空洞な老木の幹を見るような感じがするのです。
本文,まだ朝日は射していませんでしたが、あの向うの植込みの下まで透き通るような明るみに夜が明け切っていました。
本文,私は何とも云えないような気持ちになって、じっとお父さんの後姿を見ていますと、急に私の方をふり向かれて、『珍らしく早いね。
本文,』と云われました。
