type,text
本文,志村圭介はもう五十歳になるが、頭に白髪は目立たず、顔色は艶やかで、そして楽しそうだった。
本文,十年前に妻を亡くしてから、再婚の話をすべて断り、独身生活を続けている。
本文,二人の子供の世話と家事の取締りは、遠縁に当る中年の女がやってくれるし、その下に二人の女中が働いているので、彼はいつも自由でのんびりしていた。
本文,実業界に活躍していた亡父の余光で、彼は各方面に知人が多く、幾つかの会社に関係しており、暇な時間は読書に耽り、和歌を作り随筆めいたものをも書いた。
本文,著書が数冊あって、この方面では、一般文学者なみに「先生」と呼ばれていた。
本文,つまり、羽振りのいい紳士であり、幸福な文化人なのだ。
本文,酒色に金を浪費することは厭わないが、他人への単なる金銭的援助は拒否した。
本文,外出する時は、上衣の胸ポケットから絹麻のハンカチを覗かせ、籐のステッキを携えた。
本文,ネクタイをしばしば取換えた。
本文,フグの季節になると、彼は友人を誘って、時には一人で、フグ料理屋に通った。
本文,もっとも、フグは一年中食べられるものだが、彼は東京の風習に従って、だいたい十一月から二月までをその季節としていた。
本文,このフグについて、彼は妙なことを言い出したのである。
本文,彼はその社会的地位や交際の関係上、いろいろな会合に招かれることが多かった。
本文,といってもおのずから限界はあり、顔馴染はだいたいきまっていた。
本文,そういう会合の席で、彼はふしぎに婦人と隣り合せになった。
本文,そして初めの頃は、澄まして酒を飲んでいるが、少し酔いが廻ってくると、隣りの婦人へ話しかけ、やがて、内緒事らしくひそひそと囁くのだった。
本文,「あなたは、フグを召上ったことありますか。」
本文,ない、と返事をすれば、フグの美味についての講釈となるのだが、現代の婦人はたいてい一度や二度はフグを味ってるものだ。
本文,「少しいただいたことありますけれど、なんだか、怖い気がしまして……。」
本文,「あなたまで、そうですか。
本文,驚きましたね。
本文,僕は始終食べていますが、絶対に中毒するものではありませんよ。
本文,素人料理ならいざ知らず、料理屋のものは、毒素をすっかり抜いてあるから、あたろうにもあたりようはありません。
本文,フグは何をあがりましたか。」
本文,「刺身と、ちり……でしたかしら。」
本文,「なるほど、どこでもそうですね。
本文,刺身にちり。
本文,きまりきってます。
本文,ところが、僕の知ってる家では、特別にうまいものを食べさしてくれますよ。
本文,フグ茶ですがね。」
本文,「え、フグ茶……ですって。」
本文,「フグの茶漬けですよ。
本文,鯛の茶漬け、鯛茶、御存じでしょう。
本文,あの鯛を、フグでゆくんです。
本文,これは天下の美味で、一度食べたら病みつきになりますよ。」
本文,「わたくし、初めて聞きましたわ。」
本文,「どこででも食べられるというわけにはいきません。
本文,僕の知ってる家だけです。
本文,たらふく飲んで、たらふく食って……便利なことには、そこは割烹旅館になってるものですから、僕はたいてい泊ってくるんです。
本文,お宜しかったら、こんど御案内しましょう。
本文,もっとも、お泊りになろうと、お帰りになろうと、それはあなたの御自由です。」
本文,前屈みに相手の方へ顔を寄せて、志村は囁くように小声で話すのだが、あたりに人がいることだし、二人だけの内緒話というわけにはゆかなかった。
本文,それになお、志村は内緒話のつもりでもないらしく、小声とはいえ、隣席の者の耳にはいる程度の調子を保っていた。
本文,相手の見境はなかった。
本文,人妻であろうと、未亡人であろうと、独身者であろうと、構わなかった。
本文,ただ、こういう席に若い令嬢は殆んどいなかった。
本文,連れ込み専門の家ではないとしても、とにかく割烹旅館、志村がよく泊ってくるという家に、婦人を誘ってフグ茶を食いに行くとは、いささか穏当ではなかった。
本文,反応は種々様々だった。
本文,顔を真紅にして俯向いてしまう女もあった。
本文,怒ったようにそっぽを向く女もあった。
本文,ほほほと笑殺する女もあった。
本文,「どうぞ、お伴させて頂きますわ。
本文,」と揶揄するように言う女もあった。
本文,それだけで、志村は顔を挙げて反り身になり、素知らぬ風に煙草を吹かした。
本文,なんだか憂欝そうでもあった。
本文,心持ち眉根を寄せてることもあった。
本文,実際に、何日の何時頃と、彼が誰かを誘ったことは、勿論機微に属する事柄ではあるが、一度もなかったらしい。
