type,text
本文,自動車やトラックやいろいろな事輌が通る広い坂道があった。
本文,可なり急な坂で、車の滑りを防ぐためにでこぼこの鋪装がしてあった。
本文,自転車の達者な者は、一気に走り降りることも出来たが、昇りはみな徒歩で自転車を押し上げた。
本文,その坂道を昇りきったところ、逆に言えば降り口に、小さな中華ソバ屋があった。
本文,その辺一帯は戦災地域で、焼け残りの家と、新たに建てた家と、焼け跡の荒地とが、雑然と入り交っていた。
本文,中華ソバ屋は、狭い地所に新築した小さな家で、出来る品物も数少く、ワンタン、ラーメン、チャシュウメン、それから時折シュウマイと、それぐらいに過ぎなかった。
本文,その代り、味はよかった。
本文,材料の仕入れにも気を使い、作り方にも念を入れ、儲け主義ではなくて味本位だった。
本文,だから、常連とも言える客がいつもあったし、遠方からわざわざ食べに来る客もあった。
本文,小さな卓子を三つ配置しただけの土間の客席、その正面の置台を距てて、調理場があり、おばさんと皆から呼ばれてるお上さんが、独りで忙しく働いていた。
本文,えっちらおっちら歩くほど肥満したひとで、思うことは何でもずばずば言ってのけるくせに、いつもにこにこした福相な顔をしていた。
本文,おばさんの助手としては、忠実によく働く娘さんがいて、出前持ちまでもやっていた。
本文,この店を私は、峠の茶屋と勝手に呼んでいた。
本文,坂道の地勢がそれらしかったのと、も一つは、最上等の日本酒があったからである。
本文,ここに来る客は殆んどすべて、物を食べるのが目的だったが、懇意な客が求めれば、上等の日本酒やビールを取寄せて貰えた。
本文,その代りソバ以外に肴は何もなく、フライビンズや金平糖のたぐいを近くの小店から買って来て貰うのだった。
本文,その点も、峠の茶屋らしかった。
本文,銭湯の往き帰りとか、散歩のついでなどに、私はしばしばこの峠の茶屋に立ち寄って、微醺を楽しんだものである。
本文,或る時、この店の前、歩道と車道とに跨って、道路修理のため、細かく破砕した小砂利が積んであった。
本文,その砂利の上に、一人の男が、尻を落着け、両足を前方に投げ出し、まるで駄々っ児のような恰好をして、片手で砂利を掴んでは投げ散らしていた。
本文,驚いたことには、その男はもう髪が半白の老人であり、ひどく酔っ払っていて、それが午後四時頃の明るい昼間だった。
本文,酔っ払っても、ものの見境が無くなってるのではないらしく、四方八方に砂利を投げるのではなかった。
本文,冬のことで、峠の茶屋の硝子戸は閉めてあったが、その硝子を避けて、下框のあたりに、彼は砂利を投げつけていた。
本文,その時、近所の奥さんらしいひとが店にはいりかけると、その足元へ砂利を投げつけた。
本文,彼女はちらと見返ったが、素知らぬ顔をして店にはいった。
本文,店の中のおばさんも、素知らぬ顔をしていた。
本文,その様子から見ると、彼女たちは彼のことをよく知っていながら、酔っ払ってるから相手にしないという風だった。
本文,彼女たちばかりでなく、実は私も、彼のことを知っていた。
本文,度々その店で出逢ったことがあるからだ。
本文,近くに住んでる内山昌二という画家だった。
本文,画家といっても謂わばよろず屋で、洋画を少し書き、雑誌の※絵などを少し書き、漫画めいたものを少し書いていた。
本文,内山が酒喰いなことは、たいていの人はみな知っていた。
本文,朝から酔っ払ってることさえあった。
本文,だが、往来ばたに坐りこんで砂利を投げ散らしてるのは、ちとひどすぎた。
本文,平素着の着流しに安物の下駄をはき、半白の頭髪をもじゃもじゃさしていた。
本文,怒っているのか面白がっているのか、顔の表情では見分けがつかなかった。
本文,すると、店の硝子戸を勢よく開けて、可なり年配のひどく痩せた女が出て来た。
本文,酒を飲む時はたいてい内山に附き添ってる山田朋子だった。
本文,その日も一緒に飲んでいて、勘定するためにちょっと後れたのだったろう。
本文,内山の様子を見て、彼女は手を執らんばかりにして言った。
本文,「まあ、呆れた先生ね。
本文,先生、もう帰りましょうよ。」
本文,三文画家を先生と呼ぶのも、呆れたことだった。
本文,だが、内山先生、彼女に何か言われるとわりに従順で、すぐに立ち上り、二人肩を並べて立ち去っていった。
本文,その後ろ姿を見送って、私は微笑した。
本文,日本にも変り者が出て来たなと思った。
本文,そして自分もつい一杯飲みたくなって、峠の茶屋にはいっていった。
