,type,text,logit_score,pred_score
0,本文,また雪の季節がやって来た。,8.770739555358887,0.9999406337738037
1,本文,雪というと、すぐに私は、可哀そうな浅見三四郎のことを思い出す。,0.0,0.0
2,本文,その頃私は、ずっと北の国の或る町の――仮にＨ市と呼んでおこう――そのＨ市の県立女学校で、平凡な国語の教師を勤めていた。,0.0,0.0
3,本文,浅見三四郎というのは、同じ女学校の英語の教師で、その頃の私の一番親しい友人でもあった。,8.605622291564941,0.9999573230743408
4,本文,三四郎の実家は、東京にあった。,0.0,0.0
5,本文,かなり裕福な商家であったが、次男坊で肌合の変っていた三四郎は、Ｗ大学の英文科を卒えると、教師になって軽々諸国行脚の途についた。,0.0,0.0
6,本文,なんでも文学を志したというのだが、いまだ志成らずして、私とＨ市で落合った頃には、もう三十面をかかえて八つになる子供のいい父親になっていた。,5.416508674621582,0.9859533905982971
7,本文,少しばかり気の短い男だったが、それだけに腹のないひどく人の好い男で、私は直ぐに親しくなって行った。,9.091629981994629,0.9999972581863403
8,本文,もっとも、私が一番親しくしていたわけではない。,9.001385688781738,0.9999940395355225
9,本文,誰れも彼も、三四郎を親しみ、三四郎に多かれ少かれ好意を持たない人はなかった。,4.899908065795898,0.8440791368484497
10,本文,実家が裕福なためもあったろう、職員間でもなにかと心が寛く、交際も凡て明るくて、変に理窟めいたところが少しもなかった。,9.225564002990723,0.9999970197677612
11,本文,どうして、文学などという暗い道の辿れる男ではない。,-8.743989944458008,-0.9999955892562866
12,本文,私はわけもなく親しくなって行きながら、すぐにそのことに気づいてしまった。,6.996731758117676,0.9984087347984314
13,本文,わけても微笑ましいのは、家庭に於ける三四郎だった。,0.0,0.0
14,本文,どんなに彼が、美しい妻と一粒種の子供を愛していたか、それは女生徒達の、弥次気分も通り越した尊敬と羨望に現わされていた。,9.33375358581543,0.9999973773956299
15,本文,事実私は、どの教師でも必らずつけられているニックネームを、三四郎に関する限り耳にした事がなかった。,0.0,0.0
16,本文,それはまことに不思議なことでさえあった。,9.406891822814941,0.9999974966049194
17,本文,いまから思うと、すべての禍根は、こうした三四郎の円満な性格の中に、既に深く根を下していたのかも知れない。,0.0,0.0
18,本文,当時Ｈ市の郊外で、三四郎の住居の一番近くに住っていたのは私だった。,0.0,0.0
19,本文,それで恐ろしい出来事の最初の報せを私が受けたのであるが、悪い時には仕方のないもので、恰度その頃、当の三四郎が暫く家を留守にしていた間のことであったので、不意を喰って私はすっかり周章てしまった。,0.0,0.0
20,本文,三四郎が家を留守にしていたと云うのは、その頃県下の山間部に新しく開校された農学校へ、学務部からの指命を受けて学期末の一ヶ月を臨時の講師に出掛けていたのだった。,0.0,0.0
21,本文,その農学校は二十五日から冬の休暇に入る予定であった。,4.299964427947998,0.8965329527854919
22,本文,それで二十五日の晩には、三四郎はＨ市の自宅へ帰って来る予定だった。,0.0,0.0
23,本文,ところが不幸な出来事は三四郎よりも一日早く、二十四日の晩に持上ってしまった。,0.0,0.0
24,本文,その頃の三四郎の留守宅には、妻の比露子の従弟に当る及川というＭ大学の学生が、月始めからやって来ていた。,0.0,0.0
25,本文,この男に関しては、私は余り詳しく知らない。,0.0,0.0
26,本文,ただ明るい立派な青年で、大学のスキー部に籍を置いていて、毎年冬になると雪国の従姉のところへやって来ることだけは知っていた。,8.878678321838379,0.999956488609314
27,本文,全くＨ市の郊外では、もう十二月にもなれば、軒下からスキーをつけることが出来る。,5.359612464904785,0.9295506477355957
28,本文,その及川と比露子と、その年の春小学校へ入ったばかりの、三四郎の最愛の一粒種である春夫の三人が、留守宅に起居していた。,0.0,0.0
29,本文,いってみれば及川は、三四郎の留守宅の用心棒と云った形だった。,0.0,0.0
30,本文,しかし奇怪な出来事は、それにもかかわらず降って湧いたように舞い下った。,6.112570762634277,0.9983903169631958
31,本文,さて、十二月二十四日のその晩は、朝からどんより曇っていた鉛色の空が夕方になって崩れると、チラチラと白いものが降りはじめた。,0.0,0.0
32,本文,最初は降るともなく舞い下っていたその雪は、六時七時と追々に量を増してひとしきり激しく降りつのったが、八時になると紗幕をあげたようにパタッと降りやんで、不意に切れはじめた雪の隙間から深く澄んだ星空が冴え冴えと拡がっていった。,9.078153610229492,0.9999961853027344
33,本文,こうした気象の急変は、しかし、この地方では別に珍しくも思われなかった。,0.0,0.0
34,本文,いつでも冬が深くなると、寒三十日を中心にして気象がヘンにいじけて来るのだった。,0.0,0.0
35,本文,いつもいつも日中はどんよりと曇りつづけ、それが夜になると皮肉にもカラリと晴れて、月や星が、冴えた紺色の夜空に冷く輝きはじめる。,8.83464527130127,0.9999741315841675
36,本文,土地の人びとは、そのことを「寒の夜晴れ」と呼んでいた。,0.0,0.0
37,本文,八時に遅がけの夕飯を済ました私は、もう女学校も休暇に入ったので、何処か南の方へ旅行に出掛ける仕度をしていた時だった。,5.650241374969482,0.9493646621704102
38,本文,三四郎が級主任をしている補習科Ａ組の美木という生徒が、不意に転げ込んで来て、三四郎の留守宅に持上った兇事の報せを齎らして来た。,0.0,0.0
39,本文,私は寒空に冷水を浴びた思いで、それでもすぐにスキーをつけると、あわてふためいて美木と一緒に走りはじめた。,0.0,0.0
40,本文,私達が家を出ると、直ぐに市内の教会から、クリスマス前夜の鐘が鳴りはじめたので、もうその時は九時になっていたに違いない。,5.36163854598999,0.9895616173744202
41,本文,美木という生徒は、大柄な水々しい少女で、どこの女学校にもきまって二、三人はいる早熟組の一人だった。,0.0,0.0
42,本文,化粧することを心得、スカートの長さがいつも変って、ノートの隅に小さな字で詩人の名ばかり書き並べていようという。,-4.830441474914551,-0.9945558309555054
43,本文,美木はまた、よく三四郎のところへ遊びに来ていた。,0.0,0.0
44,本文,「浅見先生に文学を教えて頂く」なぞと云いながら、三四郎の留守にも度々訪れたというのだから、その「文学」は三四郎でなく、及川にあったのかも知れない。,0.0,0.0
45,本文,いずれにしても美木は、その夜も三四郎の宅を訊ねて行ったという。,0.0,0.0
46,本文,けれども戸締りがしてないのに家の中に人の気配がないと、ふと不審を覚えていつもの軽い気持で玄関から奥へ通ずる扉を開けてみた。,0.0,0.0
47,本文,そして家の中の異様な出来事をみつけると、一番近い私のところまで駈けつけて来たという。,9.361248016357422,0.9999959468841553
48,本文,さて、私の家から三四郎の家までは、スキーで行けば十分とかからない。,0.0,0.0
49,本文,三四郎の住居は、丸太材を適度に配したヒュッテ風の小粋な住居で、同じように三軒並んだ右端の家であった。,0.0,0.0
50,本文,左端の家はもう休んだのか窓にはカーテンが掛り、真中の家は暗くて貸家札が貼ってあった。,-9.193424224853516,-0.9999967813491821
51,本文,三四郎の家の前まで来ると、美木はもう顫え上って動こうとしなくなった。,-6.295438766479492,-0.9997037053108215
52,本文,それで私は、ここから程遠くない同じ女学校の物理教師の田部井氏の家まで、彼女を求援に走らした。,4.727024078369141,0.8818709850311279
53,本文,そして流石に固くなりながら、思切って三四郎の家へ入っていった。,0.0,0.0
54,本文,玄関の隣りは、子供の部屋になっていた。,0.0,0.0
55,本文,壁には幼いクレオン画で、「陸軍大将」や「チューリップの兵隊さん」が、ピン付けになっていた。,0.0,0.0
56,本文,部屋の中程には小さな樅の木の鉢植えが据えられて、繁った枝葉の上には、金線のモールや色紙で造られた、花形や鎖が掛り、白い綿の雪がそれらの上に積っていた。,6.864494800567627,0.9994603991508484
57,本文,それは三四郎が、臨時講師に出る前から可愛い春夫のために買い植えてやったクリスマス・ツリーであった。,8.323432922363281,0.9999465942382812
58,本文,しかしその部屋に入った私が、まっ先に気づいたものは、部屋の片隅の小机の前に延べられた、クリスマス・ツリーの小さな主人の寝床だった。,0.0,0.0
59,本文,その床は夜具がはねのけられて、寝ていた筈の子供の姿は、見えなかった。,-9.375831604003906,-0.9999963045120239
60,本文,主人を見失ったクリスマス・ツリーの銀紙の星が、キラキラ光りながら折からの風に揺れ、廻りはじめていた。,7.921972751617432,0.9999275207519531
61,本文,けれども次の瞬間、私は、その部屋のもう一人の臨時の主人であった及川が、奥の居間へ通ずる開け放された扉口のところに、頭をこちらへ向けて俯向きに打倒れている姿をみつけた。,0.0,0.0
62,本文,私は期せずして息を呑みこんだが、開け放された扉口を通して、向うの居間がなんとなく取り散らされた気配をさとると、すぐに気をとり直して境の扉口へ恐る恐る爪先立ちに歩み寄り、足元に倒れた人と見較べるようにして居間の中を覗きこんだ。,9.231999397277832,0.9999963045120239
63,本文,そこには、トタンを張った板枠の上に置かれたストーブへ、頭を押付けるようにして、三四郎の妻の比露子が倒れていた。,-8.504030227661133,-0.9999403953552246
64,本文,髪の毛が焦げていてたまらない臭気が部屋の中に漂っていた。,-8.553339004516602,-0.9999881982803345
