type,text
本文,海浜の松が凩に鳴り始めた。
本文,庭の片隅で一叢の小さなダリヤが縮んでいった。
本文,彼は妻の寝ている寝台の傍から、泉水の中の鈍い亀の姿を眺めていた。
本文,亀が泳ぐと、水面から輝り返された明るい水影が、乾いた石の上で揺れていた。
本文,「まアね、あなた、あの松の葉がこの頃それは綺麗に光るのよ」と妻は云った。
本文,「お前は松の木を見ていたんだな」
本文,「ええ」
本文,「俺は亀を見てたんだ」
本文,二人はまたそのまま黙り出そうとした。
本文,「お前はそこで長い間寝ていて、お前の感想は、たった松の葉が美しく光ると云うことだけなのか」
本文,「ええ、だって、あたし、もう何も考えないことにしているの」
本文,「人間は何も考えないで寝ていられる筈がない」
本文,「そりゃ考えることは考えるわ。
本文,あたし、早くよくなって、シャッシャッと井戸で洗濯がしたくってならないの」
本文,「洗濯がしたい？」
本文,彼はこの意想外の妻の慾望に笑い出した。
本文,「お前はおかしな奴だね。
本文,俺に長い間苦労をかけておいて、洗濯がしたいとは変った奴だ」
本文,「でも、あんなに丈夫な時が羨ましいの。
本文,あなたは不幸な方だわね」
本文,「うむ」と彼は云った。
本文,彼は妻を貰うまでの四五年に渡る彼女の家庭との長い争闘を考えた。
本文,それから妻と結婚してから、母と妻との間に挾まれた二年間の苦痛な時間を考えた。
本文,彼は母が死に、妻と二人になると、急に妻が胸の病気で寝て了ったこの一年間の艱難を思い出した。
本文,「なるほど、俺ももう洗濯がしたくなった」
本文,「あたし、いま死んだってもういいわ。
本文,だけども、あたし、あなたにもっと恩を返してから死にたいの。
本文,この頃あたし、そればかり苦になって」
本文,「俺に恩を返すって、どんなことをするんだね」
本文,「そりゃ、あたし、あなたを大切にして、……」
本文,「それから」
本文,「もっといろいろすることがあるわ」
本文,――しかし、もうこの女は助からない、と彼は思った。
本文,「俺はそう云うことは、どうだっていいんだ。
本文,ただ俺は、そうだね。
本文,俺は、ただ、ドイツのミュンヘンあたりへいっぺん行って、それも、雨の降っている所でなくちゃ行く気がしない」
本文,「あたしも行きたい」と妻は云うと、急に寝台の上で腹を波のようにうねらせた。
本文,「お前は絶対安静だ」
本文,「いや、いや、あたし、歩きたい。
本文,起してよ、ね、ね」
本文,「駄目だ」
本文,「あたし、死んだっていいから」
本文,「死んだって、始まらない」
本文,「いいわよ、いいわよ」
本文,「まア、じっとしてるんだ。
本文,それから、一生の仕事に、松の葉がどんなに美しく光るかって云う形容詞を、たった一つ考え出すのだね」
本文,妻は黙って了った。
