,type,text,logit_score,pred_score
0,本文,彼は十円持って喫茶店へ行き、一杯十円の珈琲を飲むと、背を焼かれるような後悔に責められた。,-0.5971991419792175,-0.5051767230033875
1,本文,隣のテーブルでは、十二三の少年が七つ位の弟と五つ位の妹を連れて、メニューにあるだけのものを全部注文していた。,0.7150938510894775,0.501960039138794
2,本文,そして、二百円払って出ようとするのを、彼はあわてて引きとめて、きいた。,0.29332366585731506,0.41522231698036194
3,本文,「君はいくら小遣いをもらうの？」,-1.1416773796081543,-0.6049408912658691
4,本文,「一日二百円」,-1.0552109479904175,-0.6492539644241333
5,本文,「へえ……？お父さんの商売は……？」,-0.7019174695014954,-0.450175404548645
6,本文,「ジープを作ってる」,0.0,0.0
7,本文,彼はびっくりして口も利けなかった。,-1.4511654376983643,-0.7276432514190674
8,本文,が、喫茶店を出て町を歩いていると、玩具屋で金属製のジープの玩具を売っていた。,0.0,0.0
9,本文,これだなと、はじめて釈然とした途端、彼は新事業を思いついた。,0.9096555709838867,0.5877193212509155
10,本文,彼はあり金をはたいて、盗難よけのベルの製造をはじめた。,0.7454019784927368,0.5364730358123779
11,本文,製品が出来たので、彼は注文を取って廻った。,0.0,0.0
12,本文,そして帰って見ると、製品の盗難よけベルはいつの間にか一つ残らず盗まれていた。,-0.6749997735023499,-0.5079521536827087
