type,text
本文,一
本文,誠に差出がましく恐入りますが、しばらく御清聴を煩わしまする。
本文,八宗の中にも真言宗には、秘密の法だの、九字を切るだのと申しまして、不思議なことをするのでありますが、もっともこの宗門の出家方は、始めから寒垢離、断食など種々な方法で法を修するのでございまして、向うに目指す品物を置いて、これに向って呪文を唱え、印を結んで、錬磨の功を積むのだそうでありまする。
本文,修錬の極致に至りますると、隠身避水火遁の術などはいうまでもございませぬ、如意自在な法を施すことが出来るのだと申すことで。
本文,ある真言寺の小僧が、夜分墓原を通りますと、樹と樹との間に白いものがかかって、ふらふらと動いていた。
本文,暗さは暗し、場所柄は場所柄なり、可恐さの余り歯の根も合わず顫え顫え呪文を唱えながら遁げ帰りましたそうでありますが、翌日見まするとそこに乾かしてございました浴衣が、ずたずたに裂けていたと申しますよ、修行もその位になりましたこの小僧さんなぞのは、向って九字を切ります目当に立てておく、竹切、棒などが折れるといいます。
本文,しかし可加減な話だ、今時そんなことがある訳のものではないと、ある人が一人の坊さんに申しますと、その坊さんは黙って微笑みながら、拇指を出して見せました、ちと落語家の申します蒟蒻問答のようでありますけれども、その拇指を見せたのであります。
本文,そして坊さんが言うのに、まず見た処この拇指に、どの位な働きがあると思わっしゃる、たとえば店頭で小僧どもが、がやがや騒いでいる処へ、来たよといって拇指を出して御覧なさい、ぴったりと静りましょう、また若い人にちょっと小指を見せたらどうであろう、銀座の通で手を挙げれば、鉄道馬車が停るではなかろうか、も一つその上に笛を添えて、片手をあげて吹鳴らす事になりますと、停車場を汽車が出ますよ、使い処、用い処に因っては、これが人命にも関われば、喜怒哀楽の情も動かします。
本文,これをでかばちに申したら、国家の安危に係わるような、機会がないとも限らぬ、その拇指、その小指、その片手の働きで。
本文,しかるをいわんや臨兵闘者皆陣列在前といい、令百由旬内無諸哀艱と唱えて、四縦五行の九字を切るにおいては、いかばかり不思議の働をするかも計られまい、と申したということを聞いたのであります。
本文,いや、余事を申上げまして恐入りますが、唯今私が不束に演じまするお話の中頃に、山中孤家の怪しい婦人が、ちちんぷいぷい御代の御宝と唱えて蝙蝠の印を結ぶ処がありますから、ちょっと申上げておくのであります。
本文,さてこれは小宮山良介という学生が、一夏北陸道を漫遊しました時、越中の国の小川という温泉から湯女の魂を託って、遥々東京まで持って参ったというお話。
本文,越中に泊と云って、家数千軒ばかり、ちょっと繁昌な町があります。
本文,伏木から汽船に乗りますと、富山の岩瀬、四日市、魚津、泊となって、それから糸魚川、関、親不知、五智を通って、直江津へ出るのであります。
本文,小宮山はその日、富山を朝立、この泊の町に着いたのは、午後三時半頃。
本文,繁昌な処と申しながら、街道が一条海に添っておりますばかり、裏町、横町などと、謂ってもないのであります、その町の半頃のと有る茶店へ、草臥れた足を休めました。
本文,二
本文,渋茶を喫しながら、四辺を見る。
本文,街道の景色、また格別でございまして、今は駅路の鈴の音こそ聞えませぬが、馬、車、処の人々、本願寺詣の行者の類、これに豆腐屋、魚屋、郵便配達などが交って往来引きも切らず、「早稲の香や別け入る右は有磯海」という芭蕉の句も、この辺という名代の荒海、ここを三十噸、乃至五十噸の越後丸、観音丸などと云うのが、入れ違いまする煙の色も荒海を乗越すためか一際濃く、且つ勇ましい。
本文,茶店の裏手は遠近の山また山の山続きで、その日の静かなる海面よりも、一層かえって高波を蜿らしているようでありました。
本文,小宮山は、快く草臥を休めましたが、何か思う処あるらしく、この茶屋の亭主を呼んで、
本文,「御亭主、少し聞きたい事があるんだが。」
本文,「へい、お客様、何でござりますな。
本文,氷見鯖の塩味、放生津鱈の善悪、糸魚川の流れ塩梅、五智の如来へ海豚が参詣を致しまする様子、その鳴声、もそっと遠くは、越後の八百八後家の因縁でも、信濃川の橋の間数でも、何でも存じておりますから、はははは。」
本文,と片肌脱、身も軽いが、口も軽い。
本文,小宮山も莞爾して、
本文,「折角だがね、まずそれを聞くのじゃなかったよ。」
本文,「それはお生憎様でござりまするな。」
本文,何が生憎。
本文,「私の聞きたいのは、ここに小川の温泉と云うのがあるッて、その事なんだがどうだね。」
本文,「ええ、ござりますとも、人足も通いませぬ山の中で、雪の降る時白鷺が一羽、疵所を浸しておりましたのを、狩人の見附けましたのが始りで、ついこの八九年前から開けました。
本文,一体、この泊のある財産家の持地でござりますので、仮の小屋掛で近在の者へ施し半分に遣っておりました処、さあ、盲目が開く、躄が立つ、子供が産れる、乳が出る、大した効能。
本文,いやもう、神のごとしとござりまして、所々方々から、彼岸詣のように、ぞろぞろと入湯に参りまする。
本文,ところで、二階家を四五軒建てましたのを今では譲受けた者がござりまして、座敷も綺麗、お肴も新らしい、立派な本場の温泉となりまして、私はかような田舎者で存じませぬが、何しろ江戸の日本橋ではお医者様でも有馬の湯でもと云うた処を、芸者が、小川の湯でもと唄うそうでござりますが、その辺は旦那御存じでござりましょうな。
本文,いかが様で。」
本文,反対に鉄砲を向けられて、小宮山は開いた口が塞がらず。
本文,「土地繁昌の基で、それはお目出度い。
本文,時に、その小川の温泉までは、どのくらいの道だろう。」
本文,「ははあ、これからいらっしゃるのでござりますか。
本文,それならば、山道三里半、車夫などにお尋ねになりますれば、五里半、六里などと申しますが、それは丁場の代価で、本当に訳はないのでござりまする。」
本文,「ふむ、三里半だな可し。
本文,そして何かい柏屋と云う温泉宿は在るかね。」
本文,「柏屋！ええもう小川で一等の旅籠屋、畳もこのごろ入換えて、障子もこのごろ張換えて、お湯もどんどん沸いております。」
本文,と年甲斐もない事を言いながら、亭主は小宮山の顔を見て、いやに声を密めたのでありますな、怪からん。
本文,「へへへ、好い婦人が居りますぜ。」
本文,「何を言っているんだ。」
本文,「へへへ、お湯をさして参りましょうか。」
本文,「お茶もたんと頂いたよ。」
本文,と小宮山は傍を向いて、飲さしの茶を床几の外へざぶり明けて身支度に及びまする。
本文,三
本文,小宮山は亭主の前で、女の話を冷然として刎ね附けましたが、密に思う処がないのではありませぬ。
本文,一体この男には、篠田と云う同窓の友がありまして、いつでもその口から、足下もし折があって北陸道を漫遊したら、泊から訳はない、小川の温泉へ行って、柏屋と云うのに泊ってみろ、於雪と云って、根津や、鶯谷では見られない、田舎には珍らしい、佳い女が居るからと、度々聞かされたのでありますが、ただ、佳い女が居るとばかりではない、それが篠田とは浅からぬ関係があるように思われまする、小宮山はどの道一泊するものを、乾燥無味な旅籠屋に寝るよりは、多少色艶っぽいその柏屋へと極めたので。
本文,さて、亭主の口と盆の上へ、若干かお鳥目をはずんで、小宮山は紺飛白の単衣、白縮緬の兵児帯、麦藁帽子、脚絆、草鞋という扮装、荷物を振分にして肩に掛け、既に片影が出来ておりますから、蝙蝠傘は畳んで提げながら、茶店を発つて、従是小川温泉道と書いた、傍示杭に沿いて参りまする。
本文,行くことおよそ二里ばかり、それから爪先上りのだらだら坂になった、それを一里半、泊を急ぐ旅人の心には、かれこれ三里余も来たらうと思うと、ようやく小川の温泉に着きましてございまする。
