,type,text,logit_score,pred_score
0,本文,ふと、目と目がカチ合った。,0.0,0.0
1,本文,――はッと思う隙もなく、女は白い歯をみせて、にっこり笑った。,0.0,0.0
2,本文,俺はまったく面喰って臆病に眼を伏せたが、咄嗟に思い返して眼をあけた。,0.7298123836517334,0.5387741923332214
3,本文,すると女は、美しい歯並からころげ落ちる微笑を、白い指さきに軽くうけてさッと俺に投げつけた。,0.6291405558586121,0.5288888216018677
4,本文,指の金が往来を越えて、五月の陽にピカリと躍った。,1.4341835975646973,0.7569310665130615
5,本文,俺は苦笑して地ベタに視線をさけた。,0.0,0.0
6,本文,――街路樹の影が、午さがりの陽ざしにくろぐろと落ちていた。,0.7270749807357788,0.5339877009391785
7,本文,石ころを二つ三つよごれた靴で蹴とばしているうちにしみじみ、,1.3795238733291626,0.6594249606132507
8,本文,――いい女だなア――,0.65621018409729,0.5040846467018127
9,本文,と、浮気ぽい根性がうず痒く動いて来た。,0.0,0.0
10,本文,眼をあげると、女はペンキの剥げたドアにもたれて、凝っと媚を含んだ眼をこちらに向けていた。,0.9304590821266174,0.6280896067619324
11,本文,緑色のリボンで、ちぢれた髪を額から鉢巻のように結んだ、目の大きい、脊のスラリとした頬の紅い女であった。,0.5383040308952332,0.49896976351737976
12,本文,俺が顔をあげたのを知ると、女は笑って手招きした。,0.5588635206222534,0.48941469192504883
13,本文,俺はかぶりを振って、澄ました顔をした。,0.0,0.0
14,本文,すると女は怒って、やさしい拳骨を鼻の頭に翳して睨めつけた。,0.0,0.0
15,本文,青草を枕に寝転んでいた露西亜人が、俺の肩を肱で小突いて指で円い形をこしらえて、中指を動かしてみせた。,0.7849984765052795,0.5112958550453186
16,本文,そしてへ、へえ、へえと笑った。,0.0,0.0
17,本文,――よし！――,0.0,0.0
18,本文,と、俺は快活に、小半日もへタバッていた倉庫の空地から尻を払って起きあがった。,0.8279287815093994,0.5500681400299072
19,本文,そして灰のような埃を蹴たてて往来を横切った。,0.0,0.0
20,本文,俺の背中に、露人が草原から何か叫んで高く笑った。,0.0,0.0
21,本文,女は近づいてみると、思ったよりフケて、眉を刷いた眼元に小皺がよっていた。,0.0,0.0
22,本文,白い指に、あくどい金指輪の色が長い流浪の淫売生活を物語っているような気がした。,0.0,0.0
23,本文,女は笑って俺を抱いた。,0.0,0.0
24,本文,ペンキの剥げた粗末な木造の家であった。,-2.2001566886901855,-0.8670421242713928
25,本文,ドアを押すと、三角なヴァイオリンに似た楽器を弾いて踊っていた女達が、俺の闖入に驚いて踊をやめた。,-0.16845767199993134,-0.37741878628730774
26,本文,そしてばたばたと隅ッこの固い木椅子に腰を投げて、まじまじと俺を凝視めた。,1.1269274950027466,0.6887644529342651
27,本文,――朝鮮人か日本人か？――,-1.2359271049499512,-0.5564907789230347
28,本文,女達はリボンの女にこう訊ねたに違いないが、女は何も答えずに、俺をひき寄せてみんなの前でチュウと唇を吸った。,0.0,0.0
29,本文,女達は口々に囃したてて笑った。,0.0,0.0
30,本文,俺は一足とびに寝室のベットを目蒐けて転んだ。,0.0,0.0
31,本文,……,0.0,0.0
32,本文,女は俺が厭がるのに無理やりに服をぬがせて………。,0.0,0.0
33,本文,黄色く貧弱な肌が、女のにくらべてひどく羞しい気がした。,0.0,0.0
34,本文,女は笑って、俺の汗臭い靴下を窓に捨てた。,-0.9258384704589844,-0.6270488500595093
35,本文,窓には、芽をふいた青い平原が白い雲を浮游させて、無限の圧迫を加えていた。,-0.18055517971515656,-0.35300129652023315
36,本文,陽はまだ高かった。,0.0,0.0
37,本文,俺は放浪の自由を感じて、女の胸に顔をうずめて、やわ肌の甘酸ぽい匂いを貪った。,1.009450078010559,0.6527808904647827
38,本文,顔をあげると、女は何か言ってひどく笑いくずれた。,0.0,0.0
39,本文,俺はキョトンとして女の笑い崩れる歯ぐきに見とれた。,1.090645670890808,0.6582502722740173
40,本文,女は二三度その言葉を繰返したが、俺が、キョトンとしているので、しまいにはジレて荒ぽく俺の顔をつかんで唇を押しつけた。,0.0,0.0
41,本文,俺は何のことか解らなかった。,-0.7624832987785339,-0.48150286078453064
42,本文,女は暗い顔をして、俺をみつめた。,1.077128291130066,0.603759765625
43,本文,俺は女の眼をさけて、窓をみた。,0.580420732498169,0.5039048194885254
44,本文,言葉の通じない悲哀が襲って来たのだ。,-0.5392361283302307,-0.46463194489479065
45,本文,――,-0.6909273266792297,-0.4520241320133209
46,本文,と、涯しのない緑の平原と雲の色が、放浪の孤独とやるせなさにむせんで見えた。,0.9075360298156738,0.5663769245147705
47,本文,俺は吐息をついて女をみた。,0.3843747079372406,0.4255862832069397
48,本文,女はブラインドをひいて、窓の景色を鎖ざした。,0.0,0.0
49,本文,ドアの外でまた女達が、楽器の音に賑かに踊り出した。,0.7765059471130371,0.5809635519981384
50,本文,女は俺を抱きしめて頬に唇を寄せた。,0.766171932220459,0.5578630566596985
51,本文,俺は黙って女の………………。,0.0,0.0
52,本文,だが心が滅入って性慾が起きなかった。,0.0,0.0
53,本文,俺は女を突いてウォツカをコップにつがせた。,0.0,0.0
54,本文,酒の酔は俺から陰気な想念を追払った。,0.5053472518920898,0.47463566064834595
55,本文,酔いの眼に女の裸体が悩ましくなった。,0.3735840618610382,0.44516488909721375
56,本文,俺は女を揺ぶって………………。,0.0,0.0
57,本文,――女は柔かい肉体の全部を惜し気もなく俺の破レン恥な翻弄にゆだねて眼をつむった。,0.9881814122200012,0.6343610286712646
58,本文,………………に………………を………………すると女は微笑んで俺に唇を求めた。,0.0,0.0
59,本文,だが俺はその苦痛にゆがんだ無理な微笑に気がつくと、はッと手をひいた。,0.0,0.0
60,本文,酔がさめて、女の白い屍肉が、一箇の崇厳な人間の姿になった。,0.9059785008430481,0.6683220863342285
61,本文,女は眼をひらくと、不審な眼付で俺をみつめていたが、やがてまた手を掴んで俺の獣慾を挑発しようとした。,0.0,0.0
62,本文,俺は人間をみずに、また忽ち淫売婦を感じた。,0.0,0.0
63,本文,俺は泣くに泣かれぬ気持で、後にノケ反って頭髪を掻きむしった。,0.0,0.0
64,本文,俺という醜劣きわまる野郎と、淫売婦というどこまで自己を虐げるのかケジメのたたない怪物を一緒に打ち殺したい憎悪で部屋が闇黒になった。,0.17642219364643097,0.38693177700042725
65,本文,闇の中で女は俺をひき寄せた。,0.8772014379501343,0.6045728325843811
66,本文,俺は邪険にその手を払って、眼をつむった。,0.2585541307926178,0.39214301109313965
67,本文,――,-0.6909273266792297,-0.4520241320133209
68,本文,眼をひらくと、女はうつ伏して嗚咽していた。,0.0,0.0
69,本文,俺は何とも云えない可憐な気持に打たれた。,1.0024850368499756,0.5838820934295654
70,本文,女を抱き起して、唇を与えた。,0.4248913824558258,0.4420872926712036
71,本文,女は涙の眼を微笑んで、………………。,0.0,0.0
72,本文,俺は淫売の稼業を思った。,0.0,0.0
73,本文,内地である女郎屋へあがった時、俺の対手に出た妓は馬鹿に醜かった。,0.0,0.0
74,本文,俺はヤケを起してその女に床をつけなかった。,-0.21189147233963013,-0.3818514943122864
75,本文,と、ヤリテ婆が出て来て、,0.0,0.0
76,本文,――あんたはん、この妓に床をつけてやっておくんなはれ、でないと女郎屋の規則としてお金とる訳に行きませんよって――,0.0,0.0
77,本文,と、泣かんばかりで妓を庇護したことがある。,0.0,0.0
78,本文,そのかたわらで、醜い顔の女が、寒むそうに肩をすぼめて泣いた。,0.6342394948005676,0.5067116618156433
79,本文,俺はそれを思った。,0.0,0.0
80,本文,俺はかつてゴム靴の工場で働いたことがある。,0.9307105541229248,0.5423769950866699
81,本文,一日中、重い型を、ボイラーの中に抛り込んだりひきずり出したりして一分間の油も売らず正直に働いた。,0.2595110535621643,0.42592480778694153
82,本文,そしてその上に、馘になるまいと思ってどれだけ監督に媚びへつらったのだったか！淫売婦と俺のシミタレ根性との間にどれだけ差違があろう。,0.0,0.0
83,本文,俺も喰わんがためには人一倍に働いて、しかもその上に媚を売っている。,1.394835114479065,0.7244787216186523
84,本文,浅薄なる者よ――俺の心が叫んだ。,1.0140396356582642,0.6541628837585449
85,本文,俺はよけようとした女の膝を、心よく受けた。,1.3498411178588867,0.6905851364135742
86,本文,俺は快楽に酔った。,0.44571205973625183,0.48878002166748047
87,本文,この快楽を放浪者に与える淫売婦もまた尊い犠牲者であると感じた。,1.7354758977890015,0.8560311794281006
88,本文,女は………………を、………………に隠した。,0.0,0.0
89,本文,莨に火をつけた。,0.0,0.0
90,本文,女は俺の顔をみて、にやりと笑った。,0.0,0.0
91,本文,俺は女の無邪気な皮肉を眼の色に感じた。,0.823369026184082,0.551074743270874
92,本文,ドアをノックする音がした。,-1.3302206993103027,-0.6440356373786926
93,本文,女は驚いてベットの敷布を体に巻きつけると、急いでドアの鍵をはずした。,0.0,0.0
94,本文,猶太の赤い顔のおかみが、女にカードを渡した。,0.0,0.0
95,本文,そして何か言った。,0.0,0.0
96,本文,女はそれを俺に示して、テーブルの上の銅貨を拾ってみせた。,0.0,0.0
97,本文,俺は皺ばんだ紙幣をベットの上にひろげて、女にいいだけ取れと手真似した。,0.0,0.0
98,本文,女は時計を描いて、時間表をつくって二時間を示すと、紙幣の中から二円とった。,0.0,0.0
99,本文,そしてその金をおかみのポケットにねじ込んだ。,0.0,0.0
100,本文,猿のような赧ら顔のおかみは、にこつきもせずに、ドアを閉めて去った。,0.14996138215065002,0.37702441215515137
101,本文,女は敷布をはずして、水色の服に着更えると、乱れ髪を繕った。,0.0,0.0
102,本文,俺はもう出て行かなければならないことを悟った。,0.39980658888816833,0.4148504137992859
103,本文,――だが俺には出て行くところがなかった。,0.0,0.0
