,type,text,logit_score,pred_score
0,本文,この話が私の夢か私の一時的狂気の幻でなかったならば、あの押絵と旅をしていた男こそ狂人であったに相違ない。,-6.834826946258545,-0.9997603297233582
1,本文,だが、夢が時として、どこかこの世界と喰違った別の世界を、チラリと覗かせてくれる様に、又狂人が、我々の全く感じ得ぬ物事を見たり聞いたりすると同じに、これは私が、不可思議な大気のレンズ仕掛けを通して、一刹那、この世の視野の外にある、別の世界の一隅を、ふと隙見したのであったかも知れない。,0.0,0.0
2,本文,いつとも知れぬ、ある暖かい薄曇った日のことである。,-5.901462554931641,-0.9956050515174866
3,本文,その時、私は態々魚津へ蜃気楼を見に出掛けた帰り途であった。,0.0,0.0
4,本文,私がこの話をすると、時々、お前は魚津なんかへ行ったことはないじゃないかと、親しい友達に突っ込まれることがある。,6.079380989074707,0.9959480166435242
5,本文,そう云われて見ると、私は何時の何日に魚津へ行ったのだと、ハッキリ証拠を示すことが出来ぬ。,-7.60991907119751,-0.9999803304672241
6,本文,それではやっぱり夢であったのか。,0.0,0.0
7,本文,だが私は嘗て、あのように濃厚な色彩を持った夢を見たことがない。,0.0,0.0
8,本文,夢の中の景色は、映画と同じに、全く色彩を伴わぬものであるのに、あの折の汽車の中の景色丈けは、それもあの毒々しい押絵の画面が中心になって、紫と臙脂の勝た色彩で、まるで蛇の眼の瞳孔の様に、生々しく私の記憶に焼ついている。,0.0,0.0
9,本文,着色映画の夢というものがあるのであろうか。,-5.4121623039245605,-0.9993483424186707
10,本文,私はその時、生れて初めて蜃気楼というものを見た。,3.415184259414673,0.7855598330497742
11,本文,蛤の息の中に美しい龍宮城の浮んでいる、あの古風な絵を想像していた私は、本物の蜃気楼を見て、膏汗のにじむ様な、恐怖に近い驚きに撃たれた。,7.014237403869629,0.999971866607666
12,本文,魚津の浜の松並木に豆粒の様な人間がウジャウジャと集まって、息を殺して、眼界一杯の大空と海面とを眺めていた。,6.367527008056641,0.9995071887969971
13,本文,私はあんな静かな、唖の様にだまっている海を見たことがない。,-4.381913185119629,-0.9872673153877258
14,本文,日本海は荒海と思い込んでいた私には、それもひどく意外であった。,-6.96724271774292,-0.9999208450317383
15,本文,その海は、灰色で、全く小波一つなく、無限の彼方にまで打続く沼かと思われた。,-5.608465671539307,-0.9996287822723389
16,本文,そして、太平洋の海の様に、水平線はなくて、海と空とは、同じ灰色に溶け合い、厚さの知れぬ靄に覆いつくされた感じであった。,0.0,0.0
17,本文,空だとばかり思っていた、上部の靄の中を、案外にもそこが海面であって、フワフワと幽霊の様な、大きな白帆が滑って行ったりした。,0.0,0.0
18,本文,蜃気楼とは、乳色のフィルムの表面に墨汁をたらして、それが自然にジワジワとにじんで行くのを、途方もなく巨大な映画にして、大空に映し出した様なものであった。,6.103793144226074,0.9998788833618164
19,本文,遙かな能登半島の森林が、喰違った大気の変形レンズを通して、すぐ目の前の大空に、焦点のよく合わぬ顕微鏡の下の黒い虫みたいに、曖昧に、しかも馬鹿馬鹿しく拡大されて、見る者の頭上におしかぶさって来るのであった。,-7.408820629119873,-0.9999662637710571
20,本文,それは、妙な形の黒雲と似ていたけれど、黒雲なればその所在がハッキリ分っているに反し、蜃気楼は、不思議にも、それと見る者との距離が非常に曖昧なのだ。,0.0,0.0
21,本文,遠くの海上に漂う大入道の様でもあり、ともすれば、眼前一尺に迫る異形の靄かと見え、はては、見る者の角膜の表面に、ポッツリと浮んだ、一点の曇りの様にさえ感じられた。,-5.063457012176514,-0.9943373799324036
22,本文,この距離の曖昧さが、蜃気楼に、想像以上の不気味な気違いめいた感じを与えるのだ。,0.0,0.0
23,本文,曖昧な形の、真黒な巨大な三角形が、塔の様に積重なって行ったり、またたく間にくずれたり、横に延びて長い汽車の様に走ったり、それが幾つかにくずれ、立並ぶ檜の梢と見えたり、じっと動かぬ様でいながら、いつとはなく、全く違った形に化けて行った。,-7.897430896759033,-0.9999817609786987
24,本文,蜃気楼の魔力が、人間を気違いにするものであったなら、恐らく私は、少くとも帰り途の汽車の中までは、その魔力を逃れることが出来なかったのであろう。,-0.11180008202791214,-0.4706886410713196
25,本文,二時間の余も立ち尽して、大空の妖異を眺めていた私は、その夕方魚津を立って、汽車の中に一夜を過ごすまで、全く日常と異った気持でいたことは確である。,2.937889337539673,0.9418509602546692
26,本文,若しかしたら、それは通り魔の様に、人間の心をかすめ冒す所の、一時的狂気の類ででもあったであろうか。,-7.535653591156006,-0.9999600648880005
27,本文,魚津の駅から上野への汽車に乗ったのは、夕方の六時頃であった。,3.8970909118652344,0.9026961326599121
28,本文,不思議な偶然であろうか、あの辺の汽車はいつでもそうなのか、私の乗った二等車は、教会堂の様にガランとしていて、私の外にたった一人の先客が、向うの隅のクッションに蹲っているばかりであった。,-7.809775352478027,-0.999969482421875
29,本文,汽車は淋しい海岸の、けわしい崕や砂浜の上を、単調な機械の音を響かせて、際しもなく走っている。,3.9724175930023193,0.9944062232971191
30,本文,沼の様な海上の、靄の奥深く、黒血の色の夕焼が、ボンヤリと感じられた。,6.45734167098999,0.999743640422821
31,本文,異様に大きく見える白帆が、その中を、夢の様に滑っていた。,0.0,0.0
32,本文,少しも風のない、むしむしする日であったから、所々開かれた汽車の窓から、進行につれて忍び込むそよ風も、幽霊の様に尻切れとんぼであった。,-7.710137367248535,-0.9999659061431885
33,本文,沢山の短いトンネルと雪除けの柱の列が、広漠たる灰色の空と海とを、縞目に区切って通り過ぎた。,6.9866437911987305,0.9999357461929321
34,本文,親不知の断崖を通過する頃、車内の電燈と空の明るさとが同じに感じられた程、夕闇が迫って来た。,-2.105509042739868,-0.908552885055542
35,本文,丁度その時分向うの隅のたった一人の同乗者が、突然立上って、クッションの上に大きな黒繻子の風呂敷を広げ、窓に立てかけてあった、二尺に三尺程の、扁平な荷物を、その中へ包み始めた。,-5.199568271636963,-0.9985104203224182
36,本文,それが私に何とやら奇妙な感じを与えたのである。,-7.136732578277588,-0.9998155236244202
37,本文,その扁平なものは、多分額に相違ないのだが、それの表側の方を、何か特別の意味でもあるらしく、窓ガラスに向けて立てかけてあった。,0.0,0.0
38,本文,一度風呂敷に包んであったものを、態々取出して、そんな風に外に向けて立てかけたものとしか考えられなかった。,-7.681989669799805,-0.9999828338623047
39,本文,それに、彼が再び包む時にチラと見た所によると、額の表面に描かれた極彩色の絵が、妙に生々しく、何となく世の常ならず見えたことであった。,0.0,0.0
40,本文,私は更めて、この変てこな荷物の持主を観察した。,0.0,0.0
41,本文,そして、持主その人が、荷物の異様さにもまして、一段と異様であったことに驚かされた。,0.0,0.0
42,本文,彼は非常に古風な、我々の父親の若い時分の色あせた写真でしか見ることの出来ない様な、襟の狭い、肩のすぼけた、黒の背広服を着ていたが、併しそれが、背が高くて、足の長い彼に、妙にシックリと合って、甚だ意気にさえ見えたのである。,5.843745231628418,0.9997697472572327
43,本文,顔は細面で、両眼が少しギラギラし過ぎていた外は、一体によく整っていて、スマートな感じであった。,7.34165620803833,0.9999798536300659
44,本文,そして、綺麗に分けた頭髪が、豊に黒々と光っているので、一見四十前後であったが、よく注意して見ると、顔中に夥しい皺があって、一飛びに六十位にも見えぬことはなかった。,0.0,0.0
45,本文,この黒々とした頭髪と、色白の顔面を縦横にきざんだ皺との対照が、初めてそれに気附いた時、私をハッとさせた程も、非常に不気味な感じを与えた。,-7.50606107711792,-0.9999701976776123
46,本文,彼は叮嚀に荷物を包み終ると、ひょいと私の方に顔を向けたが、丁度私の方でも熱心に相手の動作を眺めていた時であったから、二人の視線がガッチリとぶっつかってしまった。,0.0,0.0
47,本文,すると、彼は何か恥かし相に唇の隅を曲げて、幽かに笑って見せるのであった。,0.0,0.0
48,本文,私も思わず首を動かして挨拶を返した。,-4.2902116775512695,-0.9961633682250977
49,本文,それから、小駅を二三通過する間、私達はお互の隅に坐ったまま、遠くから、時々視線をまじえては、気まずく外方を向くことを、繰返していた。,0.0,0.0
50,本文,外は全く暗闇になっていた。,-7.9161057472229,-0.9999816417694092
51,本文,窓ガラスに顔を押しつけて覗いて見ても、時たま沖の漁船の舷燈が遠く遠くポッツリと浮んでいる外には、全く何の光りもなかった。,-7.647588729858398,-0.9999793767929077
52,本文,際涯のない暗闇の中に、私達の細長い車室丈けが、たった一つの世界の様に、いつまでもいつまでも、ガタンガタンと動いて行った。,6.8466339111328125,0.9999268054962158
53,本文,そのほの暗い車室の中に、私達二人丈けを取り残して、全世界が、あらゆる生き物が、跡方もなく消え失せてしまった感じであった。,0.0,0.0
54,本文,私達の二等車には、どの駅からも一人の乗客もなかったし、列車ボーイや車掌も一度も姿を見せなかった。,-6.427359580993652,-0.9994916915893555
55,本文,そういう事も今になって考えて見ると、甚だ奇怪に感じられるのである。,-2.603158712387085,-0.6959795355796814
56,本文,私は、四十歳にも六十歳にも見える、西洋の魔術師の様な風采のその男が、段々怖くなって来た。,0.0,0.0
57,本文,怖さというものは、外にまぎれる事柄のない場合には、無限に大きく、身体中一杯に拡がって行くものである。,3.4386823177337646,0.9912152290344238
58,本文,私は遂には、産毛の先までも怖さが満ちて、たまらなくなって、突然立上ると、向うの隅のその男の方へツカツカと歩いて行った。,-6.56641960144043,-0.9998867511749268
