type,text
本文,真白い西洋紙を展げて、その上に落ちてくる午後の光線をぼんやり眺めていると、眼はその紙のなかに吸込まれて行くようで、心はかすかな光線のうつろいに悶えているのであった。
本文,紙を展べた机は塵一つない、清らかな、冷たい触感を湛えた儘、彼の前にあった。
本文,障子の硝子越しに、黐の樹が見え、その樹の上の空に青白い雲がただよっているらしいことが光線の具合で感じられる。
本文,冷え冷えとして、今にも時雨が降りだしそうな時刻であった。
本文,廊下を隔てた隣室の方では、さきほどまで妻と女中の話声がしていたが、今はひっそりとしている。
本文,端近い近壁の家々も不思議に静かである。
本文,何か書きはじめるなら今だ。
本文,今なら深い文章の脈が浮上って来るであろう。
本文,だが、何故かすぐにペンを紙の上に走らすことは躊躇された。
本文,西洋紙は視つめているほどに青味を帯びて来て、そのなかには数々の幻影が潜んでいそうだ。
本文,弱々しく神経を消耗させて滅びて行く男の話、ものに脅えものに憑かれて死んでゆく友の話、いずれも失敗者の姿ばかりが彼の心には浮ぶのであった。
本文,……時雨に濡れて枯野を行く昔の漂泊詩人の面影がふと浮んで来る、気がつくと恰度ハラハラと降りだしたのである。
本文,そして今、露次の方に跫音がして、それが玄関の方へ近づいて来ると、彼はハッとして、きき慣れた跫音がその次にともなう動作をすぐ予想した。
本文,やがて玄関の戸がひらき、牛乳壜を置く音がする。
本文,かすかにかち合う壜の音と「こんちは」と呟く低い声がするのである。
本文,彼はずしんと、真空に投出されたような気持になる。
本文,微かにかち合う壜の音がまだ心の中で鳴りひびき、遠ざかって行く跫音が絶望的に耳に残る。
本文,それは毎日殆ど同じ時刻に同じ動作で現れ、それを同じ状態の下にきく彼であった。
本文,だが、このもの音を区切りにやがてあたりの状態は少しずつ変って行く。
本文,バタンと乱暴に戸の開く音がして、けたたましい声で前の家の主婦は喋りだす。
本文,すると、もう何処でも夕餉の支度にとりかかる時刻らしかった。
本文,雨は歇んだようだが、廊下の方に暮色がしのびよって来て、もう展げた紙の上にあった微妙な美しい青も消え失せている。
本文,手を伸べて、スタンドのスイッチを捻ればよさそうであったが、それさえ彼には躊躇された。
本文,薄暗くなる部屋に蹲ったまま、彼はじりじりともの狂おしい想いを堪えた。
本文,ものを書こうとして、書こうとしては躊躇し、この二三年をいつのまにか空費してしまった彼は、今もその躊躇の跡をいぶかりながら吟味しているのであったが、――時にこの悶えは娯しくもあったが、更により悲痛でもあったのだ。
本文,「黄昏は狂人たちを煽情する」とボオドレエルの散文詩にある老人のように、失意のうちに年老いてじりじりと夕暮を迎えねばならぬとしたら、――彼はそれがもう他人事ではないように思えた。
本文,「マルテの手記」にある痙攣する老人が彼の方に近づいて来そうであった。
本文,『ベルリン――ロオマ行の急行列車が、ある中位な駅の構内に進み入ったのは、曇った薄暗い肌寒い時刻だった。
