type,text
本文,一
本文,電気時計が三十分ちかくもおくれていたのを知らなかったものだから、二人が省線の駅で降りた時分は、とうにバスがなくなっていた。
本文,駅前のからりとしたアスファルト道の上に空の高いところから月光があたっていて、半分だけ大扉をひきのこした駅から出た疎らな人影は、いそぎ足で云い合せたように左手の広い通りへ向って黒く散らばって行く。
本文,「どうする、歩くかい」
本文,「そうしましょうよ、ね。
本文,照子抱いて下されるでしょう？」
本文,「じゃ、峯子このごたごた持て」
本文,嫂がかしてくれた薄い毛糸ショールでくるんだ照子を慎一が抱きとり、峯子は慎一のその肱に軽く自分の白い服につつまれている体をふれさせるようにして歩調を揃えながら、一緒に山登りなどもする若い夫婦らしい闊達な足どりで歩きはじめた。
本文,二人は駅前からのバスで、十ほどの停留場を行った奥に住んでいるのであった。
本文,「かぜひかないかしら。
本文,少し心配ね、こんなにおそくなって」
本文,「大丈夫だろう」
本文,ちょっと歩調をゆるめて慎一は眠っている照子をもち上げるようにし、顔をもって行って小さい娘の鼻に自分の鼻をさわらした。
本文,「大変あったかい鼻の頭をしているよ」
本文,暫く行くと、歩速の整った彼等の脚が、先へ行く三四人の学生の一団に追いついた。
本文,結婚祝いの帰途でもあるらしく、少しばかり酔っている青年たちは歩道一杯の横列に制服の腕をくみ合わせ、罪のない高声を、
本文,たかさごやたかさごやア
本文,この浦ふうねに帆をあげて
本文,高砂やたかさごやア
本文,と祝婚行進曲の節をもじった合唱で、のしているのであった。
本文,自然、車道の方へあふれてその一団を通りこしながら、峯子はふっと笑いののぼって来る気がした。
本文,陽気な合唱は若さと無邪気さを溢らしつつ、しかし誰もその先の文句は発明していないと見えて、いつまでも高砂やアの繰返しへ戻りながら、その声は、だんだんうしろに遠のき、やがて月の光と町の鈍い軒燈の混りあったような街角のあたりで消えてしまった。
本文,道のりの三分の二も来るとどっちからともなく足どりがゆるやかになった。
本文,「煙草あがりたいのじゃないの、代りましょうか」
本文,今度は峯子が子供をうけとると足どりは益々ゆるやかになり、慎一はすこし顔を仰向けるようにして心持よさそうに煙草の烟をはきながら歩いていたが、いきなり何の前おきもなく、
本文,「どうだい峯子、おれの信用はなかなか大したものだろう」
本文,と云った。
本文,その声に笑いがふくまれている。
本文,「信用？……ああ。
本文,それは、だってあたり前だわ」
本文,「ひとつ、君の兄さんのすすめにしたがって、その何とか総務係長というのになって見ようか……」
本文,それには答えず、しばらく黙ったまま歩いていた峯子は、どこやら歎息のまじった調子で、
本文,「兄さんはあなたが御贔屓なのねえ」
本文,と云った。
本文,「うちが女の子ばっかりだから無理もないようなものだけれど……。
本文,でもね、私お兄さんの御贔屓は、本当のところいつだって心配よ」
本文,「――そういうところはなくもないね」
本文,「お兄さんに、しんから私たちがわかっているとは云えないじゃないの。
本文,私たちに好奇心があるのよ。
本文,ちがうかしら。
本文,お兄さんなりに、何かパッとしたことをやらして見たい、そういう風なところがあるでしょう？」
本文,「峯子たちのためにも生活の安定っていうか将来の安心というか、この頃はそういうことも考えてるんだろう」
本文,「じゃ満州のその何とか製鋼なら、安心があるというわけなのかしら」
本文,「バックの性質やひきの関係から、兄さんとしては当然そう見られるんだろう」
本文,どれ、と再び照子を自分の方へ抱きとって、慎一はショールを子供の体にまき直しながら、
本文,「峯子の恬淡さはね、世間の妻君たちにくらべると或は例外かもしれないんだよ」
本文,と云った。
本文,「東洋経済の調査部員なんて、今の時世じゃ、てんから社会的な地位なんぞと云える種類のものじゃないからね」
本文,穏やかに自分からつきはなしたように云っている、その調子に却って慎一が兄の就職すすめを重く考えかけている傾きが感じられるようで、峯子は浅い不安にとらわれた。
本文,二十歳ちかく年の違う実家の長兄の鴻造が、義弟である慎一のために職業の世話をしかけたのは、これが二度目であった。
本文,初めのときは、まだ照子が生れないうちで、その話は慎一が熟達している語学を国外で役に立てる方面の仕事であった。
本文,「峯子の語学だって、それだけものになっていれば、どうして捨てたもんじゃない。
本文,どうだい。
本文,ひとつ夫婦相携えて雄飛してみちゃあ。
本文,若いうちに、そういう経験をするのも悪くないよ」
本文,鴻造は、それが彼の社会的な重みも示すものとなっている、誇張した話しぶりに自分では気付かず、そんな表現をした。
本文,そのとき慎一は、
本文,「僕はそういう向きじゃないようだ」
本文,笑いながらだが、はっきり云った。
本文,「そんな荒仕事にはとても向かない人間ですよ」
本文,大柄ではあるが、ゆったり椅子に靠れてそう云っている慎一の眼差しのなかには、思慮のこまやかさと心の平らかさを語る艶が籠っていた。
本文,鴻造はやや暫く黙って髭の両端のところを下から撫で上げるようにしながら、その慎一の眼を見ていた末、
本文,「いや、案外それが当っているかもしれんね」と、あっさり納得した。
本文,「木乃伊とりが木乃伊になられちゃ困る。
本文,まあ、いずれ、またはまり場処もあろうさ」
本文,現在慎一の持っている仕事、それで生活している勤めさきなどは、鴻造にとって仕事のうちに数えるものと思われてもいないような調子であった。
本文,あとになって、その話が鴻造ひとりの腹では九分九厘まで出来るものとして、軍関係の或る人に対しひきうけてあったと嫂からきかされて、峯子はいい気持がしなかった。
本文,若い自分たちの生活というものを、兄たちの辿っている人生の道から離れた別のものとして感じ直した。
本文,「ふーん、そうだったのかい」
本文,慎一もそのいきさつをきくと、青年らしく素朴な驚きを示し、同時に感服した。
本文,「ああいう暮しを永年していると、僕らぐらいの人間は将棋の駒みたいに見えて来るんだろうね。
