type,text
本文,一
本文,二月の夜、部屋に火の気というものがない。
本文,乙女は肩当てが穢れた染絣の掻巻をはおり、灰のかたまった茶色の丸い瀬戸火鉢の上へヘラ台の畳んだのを渡したところへ腰かけ、テーブルへ顔を伏せて凝っとしている。
本文,厳しい寒気は、星の燦く黒い郊外の空から、往来や畑の土を凍らし、トタン屋根をとおし、夜と一緒に髪の根にまでしみて来る。
本文,テーブルの前に低く下った電燈のあたたかみが微に顔に感じられた。
本文,電燈はすぐ近くに乙女の艶のない髪を照し、少しはなれて壁際に積まれたビールの空箱の中の沢山の仮綴の書籍を照し出している。
本文,テーブルのニスが滑らかに光った。
本文,その光沢はいかにも寒げで、とても手を出す気がしない。
本文,――
本文,暫くして、乙女が懐手をしたまま、顔だけ掻巻の袖の上から擡げ、
本文,「――湯たんぽ、まだ冷えないかい？」
本文,ゆっくりした、一言一言に力をこめたような口調で夫の勉に訊いた。
本文,同じテーブルに向って正面のところには、家じゅうただ一脚の籐椅子にかけて、勉が、やっぱり掻巻をドテラがわりにシャツの上から着て頬杖をついている。
本文,勉は、北国生れの色白な顔に際立って大きい口元を動かし、口重げに、
本文,「いや。
本文,……やろうか？」
本文,と云った。
本文,「いいえ、いい」
本文,二人ながら小柄な体へ掻巻をかぶった夫婦はまた黙りこみかけたが、今度は乙女が、
本文,「――祖父ちゃん、本当にミツ子こと小包にして送ってよこすかしんないね」
本文,長い眉毛をつり上げたような表情で云い、不安そうに荒れている自分の唇をなめた。
本文,「ふむ……」
本文,「祖父ちゃん……――何すっかしんないよ」
本文,「…………」
本文,テーブルの上に、塵紙のような紙に灰墨で乱暴に書いた貞之助の手紙があった。
本文,年よりならきッと書きそうな冒頭の文句も何もなしで、いきなり、度々手紙をやったがいつ金を送ってよこすつもりかと書き出し、東京で貴様はどんな偉い運動をやっているか知らんが、こっちでは一家五人が飢え死にしかけている。
本文,総領息子の貴様はどうしてくれる。
本文,金をよこさないのなら、手足まといのミツ子を小包にしてでも送りかえす。
本文,そのつもりでいれ！かすれたり、そうかと思うとにじんだり、貞之助の頑固に毛ばだった眉毛を思い出させる不揃いの文字で罵倒しているのであった。
本文,小祝勉殿と書いてある封筒の下のところに、ひどい種油の汚点がついて、それがなかみまで透っている。
