type,text
本文,「どうもめっきりよわったもんだ」
本文,男は枯木の様に血の色もなく、力もなく、只かすかに、自分の足と云うだけの感じは有る二本の足をつめながら一人ごとを云う。
本文,のびのびとした、ねぼけたような春の日光は縫目にしらみの行列の有りそうな袷の背中をてらして居る。
本文,妙に骨ばった、くされかたまったような足の十ならんだ指を見て居ると、この指と指とのはなれたすきから、昼はねて夜になって人間の弱身につけ込んで、その弱身をますます増長させて其の主人の体をはちの巣のようにさせる簾のような遊女の赤いメリンスの着物がちらつく。
本文,死にかかったような男の心の中には一日かせぎためた金をふところに入れて町をぶらついて、面積のだだっぴろいかおにけじめなく御しろいをぬりつけてすましたようなかまえをして盛にその日かせぎの、はげしい欲望にかられて居る男を長きせるのがんくびでおびきよせて居る女につりこまれて、はかない、浮草のそれのようにおびえる一夜を男にあきた女の傍であかしたことを思った。
本文,「彼の時代には己も若かったし、力も有たしナア、
本文,今のみじめな様子は、マア報いかな、
本文,馬鹿にして居る」
本文,こんなことを云って、うすばかな、しまりのわるい五十姿の女房に別れて着物のほころびまで自分でなおしながら暮して居るこの頃の孤独の生活が気が狂うほどいやで有った。
本文,「これで居てどうして己は生きて居られるんだろうなア」
本文,男はまだそのしなびれた手の皮をひっぱって見る。
本文,骨の中がざぐざぐにくだけたようになって、力の基になるもの、小さい時から云われて居る、生きる根が消えて行って居る。
本文,段々よわっていつかしぬ、男は斯う思ってたまらなそうに身をふるわせた。
本文,「死ぬにしなれず、さて、まめでもなし」
本文,男はこんなことを頭の中でくりかえして居った。
本文,「どうしても死ねないものかと、思われる」
本文,先生が生徒に教えるような様に自分の心に男は云ってきかせた。
