,type,text,logit_value,pred_value,logit_score,pred_score,label_name
0,本文,［＃本文中、新聞記事の見出しを模した箇所では、入力者注で文字の大きさを表した。,1.4612410068511963,0.7526354789733887,0.0,0.0,NEUTRAL
1,本文,大きさの比率は、見出し文字：小見出し文字：本文の文字＝５：４：３］,1.6065038442611694,0.7928787469863892,0.0,0.0,NEUTRAL
2,本文,女 箱 師,0.5936329960823059,0.5461806058883667,0.0,0.0,NEUTRAL
3,本文,一,0.5752014517784119,0.5231135487556458,0.0,0.0,NEUTRAL
4,本文,「玄洋日報社」と筆太に書いた、真黒けな松板の看板を発見した吾輩はガッカリしてしまった。,0.9600955247879028,0.5187985897064209,-0.9181753024458885,-0.5187985897064209,NEGATIVE
5,本文,コンナ汚穢い新聞社に俺は這入るのかと思って……。,0.8284164071083069,0.5235193371772766,-0.7864961847662926,-0.5235193371772766,NEGATIVE
6,本文,古腐ったバラック式二階建に塗った青い安ペンキがボロボロに剥げチョロケている。,0.9769927859306335,0.5427826642990112,-0.9350725635886192,-0.5427826642990112,NEGATIVE
7,本文,四つしかない二階の窓硝子が新聞紙の膏薬だらけだ。,1.1421775817871094,0.6600630283355713,-1.100257359445095,-0.6600630283355713,NEGATIVE
8,本文,右手に在る一間幅ぐらいの開けっ放しの入口が発送口だろう。,1.225797176361084,0.7115065455436707,0.0,0.0,NEUTRAL
9,本文,紙屑だの縄切れだのが一パイに散らかっている。,1.0784401893615723,0.52077317237854,-1.036519967019558,-0.52077317237854,NEGATIVE
10,本文,その前に掲示してある八頁の新聞を見ただけで吾輩は読む気がしなくなった。,0.402185320854187,0.4141060411930084,-0.3602650985121727,-0.4141060411930084,NEGATIVE
11,本文,旧五号の薄汚れた潰れ活字で、日清戦争頃の号外でも見るようだ。,0.7698824405670166,0.5731822848320007,0.0,0.0,NEUTRAL
12,本文,コンナ新聞が、まだ日本に残っているのかと思われる位だ。,1.522047519683838,0.7936086058616638,0.0,0.0,NEUTRAL
13,本文,しかし吾輩自身の姿を振り返ってみるとアンマリ大きな事も云えなかった。,1.3616838455200195,0.7780970335006714,0.0,0.0,NEUTRAL
14,本文,東京一、日本一の東洋時報社で、給仕からタタキ上げた腕ッコキの新聞記者といえば、チョット立派に聞こえるかも知れないが、それがアンマリ腕ッコキ過ぎたのだろう。,0.4454856514930725,0.4731690585613251,0.0,0.0,NEUTRAL
15,本文,新聞記者としてアラン限りの悪い事を為尽した揚句、大正十一年の下半期に到って、東京中の新聞社からボイコットを喰った上に、警察という警察、下宿という下宿からお構いを蒙って逃げて来たんだから大したもんだ。,0.311877578496933,0.4192564785480499,0.3537978008389473,0.4192564785480499,POSITIVE
16,本文,モウ十一月というのに紺サージの合服と、汽車の中で拾った紅葉材のステッキ一本フラットというんだから蟇口の中味は説明に及ぶまい。,1.678773283958435,0.8349760174751282,0.0,0.0,NEUTRAL
17,本文,タッタ今博多駅で赤い切符を駅員に渡したトタンに木から落ちた猿みたいな悲哀を感じて来た吾輩だ。,0.5359501838684082,0.4755677878856659,0.5778704062104225,0.4755677878856659,POSITIVE
18,本文,三流か四流か知らないが、こんなボロ新聞社にでも押し込まなければ、押し込みどころのない身体だ。,0.3668588399887085,0.45194172859191895,0.0,0.0,NEUTRAL
19,本文,「ここを押……」と書いた白紙の下半分が「……して下さい」と一所に切れ落ちている扉を押すと、イキナリ販売兼、会計部らしい広間に這入った。,1.0460090637207031,0.5875830054283142,-1.0040888413786888,-0.5875830054283142,NEGATIVE
20,本文,しかし人間は一人も居ない。,1.1687355041503906,0.6594863533973694,0.0,0.0,NEUTRAL
21,本文,マン中の鉄火鉢の前に椅子を引き寄せた小使らしい禿頭が、長閑に煙草を燻らしているだけだ。,0.7606428265571594,0.5825418829917908,0.0,0.0,NEUTRAL
22,本文,「きょうはお休みなんですか」,0.8197198510169983,0.5351943373680115,0.0,0.0,NEUTRAL
23,本文,と少々面喰った顔で吾輩が尋ねると、禿頭の小使が悠々と鉈豆煙管をハタイた。,0.9077823162078857,0.644496500492096,0.0,0.0,NEUTRAL
24,本文,「イイエ。,0.3236367702484131,0.42100560665130615,0.3655569925904274,0.42100560665130615,POSITIVE
25,本文,販売部は正午切りであすが……何か用であすな……」,1.343634843826294,0.632715106010437,0.0,0.0,NEUTRAL
26,本文,と云い云い如何にも横柄な態度で、自分の背後の古ぼけたボンボン時計を見た。,0.9703462719917297,0.6362603306770325,0.0,0.0,NEUTRAL
27,本文,二時半をすこし廻わっている。,1.7263258695602417,0.848825216293335,0.0,0.0,NEUTRAL
28,本文,少々心細くなって来た。,2.04917573928833,0.9210333824157715,0.0,0.0,NEUTRAL
29,本文,「アノ編輯長は居られるでしょうか」,0.7304698824882507,0.4634847044944763,0.0,0.0,NEUTRAL
30,本文,「編輯長チウト……津守さんだすな」,1.1632416248321533,0.6237165927886963,-1.121321402490139,-0.6237165927886963,NEGATIVE
